S_time,R_time,Processors,sigma,id,type,Max_resource,Min_resource,Total_cost
13610247.39,661.642572,12,0.380412,5279,1,12,12,7939.710864
13613005.559999999,7.025273,6,1.242399,5280,1,6,6,42.151638000000005
13613329.74,7595.677614,24,1.384896,5281,3,39,20,182296.262736
13614099.645,90215.67567,61,0.873374,5282,1,61,61,5503156.21587
13614628.0425,13.402031,2,1.012408,5283,3,4,2,26.804062
13616040.6975,438020.452,85,0.091484,5284,1,85,85,37231738.42
13617495.78,870.740422,3,0.226456,5285,1,3,3,2612.221266
13624451.0325,1826.905474,20,0.886813,5286,1,20,20,36538.10948
13627036.26,281.697468,19,0.156004,5287,1,19,19,5352.251892
13627057.23,278352.9323,31,1.806396,5288,1,31,31,8628940.9013
13627596.8475,66785.49183,6,1.926319,5289,1,6,6,400712.95098
13628795.5725,5898.618954,2,1.238615,5290,2,3,2,11797.237908
13629115.5825,43.476517,90,0.151787,5291,1,90,90,3912.88653
13630462.1175,22.749556,32,0.513198,5292,2,44,20,727.985792
13630889.34,18664.51422,62,0.990614,5293,1,62,62,1157199.88164
13631064.892500002,2625.796091,11,1.391877,5294,1,11,11,28883.757001
13631685.2025,3567.023204,2,0.311604,5295,1,2,2,7134.046408
13634527.732499998,171288.3897,2,0.83731,5296,1,2,2,342576.7794
13635822.2025,203.642566,15,1.217013,5297,1,15,15,3054.63849
13636083.0075,52.453184,11,1.343514,5298,1,11,11,576.985024
13641754.605,4189.548925,2,0.059913,5299,1,2,2,8379.09785
13642346.805,2009010.744,10,0.652801,5300,1,10,10,20090107.44
13642639.424999999,14.859778,3,0.009348,5301,1,3,3,44.579334
13643794.23,346.434489,2,1.321643,5302,1,2,2,692.868978
13645789.875,128.284401,2,0.130778,5303,1,2,2,256.568802
13647917.7075,2166216.33,2,1.935841,5304,1,2,2,4332432.66
13649494.77,9.386873,3,1.275333,5305,1,3,3,28.160619
13653985.5,1266.699873,2,1.365699,5306,3,4,2,2533.399746
13654779.765,9122.809776,52,1.816295,5307,2,71,32,474386.108352
13659785.587499999,6357.575077,64,0.411934,5308,1,64,64,406884.804928
13660780.080000002,34159.87611,9,1.494196,5309,1,9,9,307438.88499
13663445.692499999,42.121526,25,0.889986,5310,1,25,25,1053.03815
13666190.145,2919053.49,3,1.025797,5311,1,3,3,8757160.47
13668918.622499999,45312.86395,2,0.857861,5312,3,4,2,90625.7279
13669419.165,30.50357,73,1.404033,5313,1,73,73,2226.76061
13671060.690000001,402044.5488,17,0.913442,5314,1,17,17,6834757.3296
13671523.642500002,21.062651,27,0.639036,5315,1,27,27,568.6915769999999
13673528.017500002,38270.99438,2,0.344052,5316,1,2,2,76541.98876
13677309.307500001,4243.717482,2,0.950438,5317,1,2,2,8487.434964
13678073.49,295874.6085,27,1.621636,5318,1,27,27,7988614.4295
13684038.105,20885.15481,7,0.107928,5319,1,7,7,146196.08367
13685860.3275,10570.61112,3,0.247537,5320,1,3,3,31711.83336
13689557.309999999,1911492.083,3,1.940089,5321,2,5,2,5734476.249
13696444.5975,1258.455932,76,0.297905,5322,1,76,76,95642.650832
13702854.600000001,626.206404,2,0.405844,5323,1,2,2,1252.412808
13707594.127500001,1616641.998,22,1.779945,5324,1,22,22,35566123.956
13707748.274999999,2924067.061,6,0.731277,5325,1,6,6,17544402.366
13708552.215,490333.1966,18,1.845797,5326,3,29,15,8825997.538800001
13709568.9225,30.100022,72,1.724106,5327,1,72,72,2167.201584
13713413.565000001,1300843.918,14,0.381155,5328,1,14,14,18211814.852
13717942.1175,140.32662,9,0.610012,5329,1,9,9,1262.93958
13720868.6775,2008.318069,7,0.025737,5330,1,7,7,14058.226483
13725221.43,1763008.035,5,1.171361,5331,1,5,5,8815040.174999999
13727642.43,259.539475,3,0.058723,5332,1,3,3,778.6184249999999
13732241.34,55678.04666,7,0.241451,5333,1,7,7,389746.32662
13733824.995000001,391.097648,10,0.231568,5334,3,16,8,3910.97648
13735223.879999999,175.078588,40,0.104622,5335,1,40,40,7003.14352
13738395.825000001,579.214293,2,1.45178,5336,1,2,2,1158.428586
13740640.567499999,1001790.667,5,1.547051,5337,2,7,3,5008953.335
13741693.815000001,31.641279,41,1.705989,5338,3,66,33,1297.292439
13748829.254999999,4.250077,59,0.949503,5339,1,59,59,250.754543
13750774.934999999,3.976016,10,1.955394,5340,1,10,10,39.76016
13759389.690000001,7535.243279,7,1.709002,5341,2,10,5,52746.702953
13768920.765,24.6643,88,0.1832,5342,1,88,88,2170.4584
13771411.485,3866.347766,36,1.465053,5343,1,36,36,139188.519576
13774619.655,788.563385,8,0.228738,5344,1,8,8,6308.50708
13775717.565000001,36.405403,4,1.125514,5345,1,4,4,145.621612
13777956.09,5.066174,21,1.841287,5346,1,21,21,106.389654
13778504.9475,1814157.746,14,0.478144,5347,3,23,12,25398208.444
13782790.252500001,119.640118,77,0.376033,5348,2,104,47,9212.289086
13783242.4725,8702.551218,51,1.266832,5349,1,51,51,443830.1121180001
13788022.004999999,1174329.889,25,1.237326,5350,1,25,25,29358247.225
13788127.0725,138.374259,3,0.478778,5351,2,5,2,415.122777
13788477.3525,30592.65817,52,1.098126,5352,1,52,52,1590818.22484
13788777.817499999,444.894122,12,0.939772,5353,2,17,8,5338.729464
13791488.5275,30555.61217,49,0.636064,5354,1,49,49,1497224.99633
13795438.649999999,27.40761,7,0.184787,5355,1,7,7,191.85327
13796255.879999999,100.997069,26,0.876476,5356,1,26,26,2625.923794
13796974.3425,767.444015,2,1.95971,5357,1,2,2,1534.88803
13797012.412500001,431910.534,4,1.723095,5358,1,4,4,1727642.136
13797326.4675,105382.8379,31,0.857955,5359,2,42,19,3266867.9749
13799983.395,160857.5078,55,0.451071,5360,1,55,55,8847162.929
13800775.3125,1479.78091,4,0.327854,5361,1,4,4,5919.12364
13808449.8675,763190.4149,36,1.543793,5362,1,36,36,27474854.9364
13809523.77,4852.880908,27,1.620361,5363,1,27,27,131027.784516
13812117.262500001,191043.8401,6,1.345575,5364,1,6,6,1146263.0406
13812802.875,7166.154162,7,1.064543,5365,1,7,7,50163.079134
13813997.76,749089.0123,33,1.039316,5366,1,33,33,24719937.4059
13814351.9475,108.660063,13,0.26745,5367,1,13,13,1412.580819
13820264.625,40.241495,5,1.790885,5368,1,5,5,201.207475
13821385.9575,7057.031338,10,0.766954,5369,1,10,10,70570.31337999999
13838401.0725,107130.5217,3,0.734468,5370,3,5,3,321391.5651
13838914.537500001,19.999089,85,0.46356,5371,1,85,85,1699.922565
13838980.845,498915.7522,13,1.493605,5372,1,13,13,6485904.7786
13839979.86,16616.52756,19,0.495737,5373,2,26,12,315714.02364
13847131.845,399.839966,69,0.764462,5374,3,111,56,27588.957654
13847409.629999999,4.767591,38,0.778556,5375,1,38,38,181.168458
13851972.6975,686.085868,3,0.677484,5376,3,5,3,2058.257604
13853317.184999999,27.878062,56,1.168394,5377,1,56,56,1561.171472
13854817.537500001,7126.752668,4,0.251752,5378,2,6,3,28507.010672
13855978.2825,227064.6512,65,0.567893,5379,1,65,65,14759202.328
13856986.9725,382.334471,7,1.240499,5380,1,7,7,2676.341297
13858091.370000001,4101.377656,32,0.92219,5381,1,32,32,131244.084992
13862557.537500001,20602.60359,4,0.703755,5382,1,4,4,82410.41436
13870023.120000001,1623398.881,2,1.903743,5383,1,2,2,3246797.762
13871698.3275,3859.766892,2,1.567179,5384,1,2,2,7719.533784
13874099.549999999,1102.834909,8,0.649816,5385,1,8,8,8822.679272
13875884.415,3.201674,2,1.825975,5386,1,2,2,6.403348
13876505.355,8092.765201,2,1.105431,5387,1,2,2,16185.530402
13884182.4675,80691.56792,20,0.704798,5388,1,20,20,1613831.3584
13885352.122499999,894.309956,2,1.547438,5389,2,3,2,1788.619912
13886825.107499998,195.418775,52,1.324135,5390,1,52,52,10161.7763
13888545.72,7.006801,10,1.933343,5391,1,10,10,70.06801
13892528.64,2114.26471,6,0.550654,5392,3,10,5,12685.58826
13903423.830000002,7.286937,73,0.319502,5393,1,73,73,531.946401
13903470.2925,57.741065,5,1.294527,5394,2,7,3,288.705325
13905640.274999999,160.808307,81,0.94216,5395,1,81,81,13025.472867
13908485.0325,5.245221,6,0.426748,5396,1,6,6,31.471326
13910603.3325,77703.38973,32,1.90693,5397,1,32,32,2486508.47136
13915575.615,32.438893,3,1.079365,5398,1,3,3,97.316679
13917118.26,6741.185086,10,1.014221,5399,2,14,6,67411.85086
13922512.125,2706.399816,65,0.954307,5400,1,65,65,175915.98804
13924361.587499999,975323.7886,7,0.935335,5401,1,7,7,6827266.5202
13926261.682500001,215298.9748,7,1.687606,5402,1,7,7,1507092.8236
13931664.5925,165.232942,30,1.779389,5403,1,30,30,4956.98826
13933772.2425,5.148325,7,1.231525,5404,1,7,7,36.038275
13934167.5075,31.83066,2,0.739985,5405,1,2,2,63.66132
13934596.665,3000.111121,3,1.552283,5406,3,5,3,9000.333363
13937714.625,126.024008,55,1.452749,5407,1,55,55,6931.32044
13941124.995000001,55.324057,12,1.390717,5408,1,12,12,663.888684
13942646.872499999,274642.8068,5,0.614452,5409,1,5,5,1373214.034
13944054.0,106366.7032,30,1.99332,5410,1,30,30,3191001.096
13946959.98,443332.5576,12,0.924989,5411,1,12,12,5319990.6912
13950961.68,226.471087,26,0.765371,5412,1,26,26,5888.248262
13951904.04,41516.37311,5,1.168535,5413,1,5,5,207581.86555
13958122.395,437903.996,17,1.266824,5414,1,17,17,7444367.932
13959147.9675,43.261197,6,0.034323,5415,1,6,6,259.567182
13965617.024999999,12712.01563,4,1.668884,5416,1,4,4,50848.06252
13966857.2025,29.047117,8,0.322683,5417,2,11,5,232.376936
13967865.0225,570.989592,68,0.806278,5418,1,68,68,38827.292256
13977611.985,12.11074,8,0.760041,5419,1,8,8,96.88592
13978010.835,2139.69855,12,0.960719,5420,1,12,12,25676.3826
13984280.6025,26.14795,4,0.926674,5421,1,4,4,104.5918
13984873.087499999,6056.467668,33,0.099761,5422,1,33,33,199863.433044
13987463.325000001,34214.41718,12,1.649588,5423,1,12,12,410573.00616
13992078.705000002,3346.753764,3,0.215539,5424,1,3,3,10040.261292
13992155.2575,18.737621,2,0.834557,5425,2,3,2,37.475242
13993113.899999999,138.613033,84,0.46581,5426,2,114,51,11643.494772
13999395.262500001,269.967501,61,0.776611,5427,1,61,61,16468.017561
14005845.975000001,39.510603,5,1.716697,5428,2,7,3,197.553015
14006717.745000001,72.85076,60,0.522965,5429,1,60,60,4371.0456
14007502.274999999,1224.513545,13,1.90305,5430,1,13,13,15918.676085
14009492.377500001,1115496.846,21,0.95033,5431,1,21,21,23425433.766
14013919.335,31.035495,16,0.336199,5432,1,16,16,496.56792
14016505.1475,109.054696,27,0.567036,5433,3,44,22,2944.4767920000004
14018256.2025,501.423643,43,1.692142,5434,1,43,43,21561.216649
14025300.0,7455.602187,8,1.949582,5435,1,8,8,59644.817496
14027058.254999999,62575.98076,4,0.138444,5436,1,4,4,250303.92304
14027652.735,5175.294061,15,0.936943,5437,1,15,15,77629.410915
14027843.662500001,25987.07701,3,1.090365,5438,1,3,3,77961.23103
14029265.6325,1029750.917,2,0.609862,5439,1,2,2,2059501.834
14030103.982499998,255261.472,13,1.115443,5440,1,13,13,3318399.136
14030702.8275,17856.01418,3,0.50235,5441,1,3,3,53568.04254
14038589.2725,118565.9339,5,0.610384,5442,1,5,5,592829.6695000001
14038635.72,12.338946,6,1.143973,5443,1,6,6,74.033676
14041177.5075,3199.260776,3,1.114754,5444,2,5,2,9597.782328
14049418.1025,20.346203,77,0.242918,5445,1,77,77,1566.657631
14054141.625,389663.0997,4,1.465298,5446,1,4,4,1558652.3988
14054354.362499999,4611.793786,2,0.293656,5447,1,2,2,9223.587572
14055561.9075,45.587655,12,1.890725,5448,1,12,12,547.05186
14058152.5725,1197289.74,16,1.475548,5449,1,16,16,19156635.84
14062740.1575,15.011918,2,0.79033,5450,3,4,2,30.023836
14070676.6875,1320.325579,39,0.02313,5451,1,39,39,51492.697581
14074262.9025,34.461908,7,1.025302,5452,1,7,7,241.233356
14074810.2075,1259.43237,8,1.681896,5453,1,8,8,10075.45896
14078825.700000001,2089.548453,33,1.510959,5454,1,33,33,68955.09894899999
14082171.4575,17.41939,5,1.761037,5455,2,7,3,87.09694999999999
14082615.495000001,6.296146,83,1.689942,5456,3,133,67,522.580118
14083727.97,737941.4006,54,0.928279,5457,1,54,54,39848835.632400006
14085839.879999999,64510.23354,2,1.703887,5458,1,2,2,129020.46708
14085870.5775,30177.8612,20,0.848777,5459,2,27,12,603557.2239999999
14089534.875,21767.35075,81,0.04603,5460,1,81,81,1763155.41075
14091988.3125,196.791512,11,1.470043,5461,1,11,11,2164.7066320000004
14094477.434999999,9358.550626,3,0.731641,5462,1,3,3,28075.651878
14095472.8425,3.91353,5,1.139063,5463,1,5,5,19.56765
14099415.72,3.705621,3,0.602435,5464,1,3,3,11.116863
14101614.1725,167.983954,11,0.191686,5465,1,11,11,1847.823494
14110450.4775,347.629965,5,0.01756,5466,1,5,5,1738.1498250000002
14111207.9925,778.075307,21,0.539561,5467,1,21,21,16339.581447
14111641.1475,27208.15538,25,0.163961,5468,1,25,25,680203.8845
14116829.655,124979.604,2,0.907847,5469,1,2,2,249959.208
14118519.982499998,35702.5653,5,1.449025,5470,1,5,5,178512.82650000002
14122512.165,26.112412,4,1.494153,5471,1,4,4,104.449648
14122565.64,155838.4563,15,0.666258,5472,1,15,15,2337576.8445
14122677.21,9.31268,3,1.247989,5473,1,3,3,27.93804
14125618.0275,2099.781646,2,0.07614,5474,1,2,2,4199.563292
14134952.737499999,34.349771,5,0.137026,5475,1,5,5,171.748855
14136065.82,11280.49791,4,0.006025,5476,1,4,4,45121.99164
14139386.3025,63.905794,9,1.092847,5477,1,9,9,575.152146
14140230.945,4506.152349,29,0.63424,5478,3,47,24,130678.418121
14141850.6975,137.856645,69,1.455315,5479,1,69,69,9512.108504999998
14145067.2825,6.196432,6,0.597492,5480,1,6,6,37.178592
14145274.5,282.1074,4,0.484318,5481,2,6,3,1128.4296
14145564.787500001,762471.4531,86,0.398378,5482,1,86,86,65572544.9666
14148674.287500001,2365.380347,2,1.553053,5483,1,2,2,4730.760694
14155103.1975,3146.076241,13,1.667107,5484,1,13,13,40898.991133
14157422.205000002,525.289635,2,0.704864,5485,1,2,2,1050.57927
14157443.01,23322.10921,2,0.725231,5486,1,2,2,46644.21842
14161154.767500002,160.752174,4,1.014323,5487,1,4,4,643.008696
14162219.392500002,802.245353,7,1.305737,5488,1,7,7,5615.717471
14165179.4925,1800056.848,2,0.880836,5489,1,2,2,3600113.696
14171013.6675,4484.487957,3,1.319228,5490,1,3,3,13453.463871
14178771.2925,8.085288,27,0.288229,5491,1,27,27,218.302776
14179257.7425,19.927525,2,1.962991,5492,1,2,2,39.85505
14190966.307500001,66.689165,35,0.562651,5493,1,35,35,2334.1207750000003
14193995.49,1557683.966,2,1.475036,5494,1,2,2,3115367.932
14194805.4525,6.874878,13,1.628931,5495,1,13,13,89.373414
14198037.9225,1100696.728,2,1.048288,5496,1,2,2,2201393.456
14200530.4275,8946.787553,19,0.23231,5497,2,26,12,169988.963507
14207252.857499998,1549347.246,48,0.288951,5498,1,48,48,74368667.808
14209961.850000001,26.173357,2,0.279546,5499,1,2,2,52.346714
14210292.5925,1640.546628,6,0.026726,5500,1,6,6,9843.279768
14210336.49,96819.81765,4,1.079917,5501,1,4,4,387279.2706
14211085.8675,308460.7594,9,1.553056,5502,3,15,8,2776146.8346
14218256.669999998,28.4352,66,1.43378,5503,1,66,66,1876.7232
14219384.512500001,184514.6403,3,1.010487,5504,1,3,3,553543.9209
14224307.1975,465886.4912,2,0.605699,5505,1,2,2,931772.9824
14225963.085,38.712284,8,1.828816,5506,3,13,7,309.698272
14227112.557500001,789044.389,70,1.789423,5507,1,70,70,55233107.23
14228895.4725,23633.04067,4,1.976831,5508,1,4,4,94532.16268
14230135.245000001,6.244246,14,1.104077,5509,1,14,14,87.419444
14230524.5325,49.392115,13,0.171568,5510,1,13,13,642.097495
14232333.059999999,81.796555,13,1.18798,5511,1,13,13,1063.355215
14233819.372499999,16.963748,27,0.038563,5512,3,44,22,458.021196
14234031.877500001,30349.08086,68,1.732067,5513,1,68,68,2063737.49848
14236598.482499998,524.659254,3,1.284694,5514,1,3,3,1573.977762
14237825.0325,118.703496,7,0.418067,5515,1,7,7,830.924472
14242274.190000001,8.009398,2,1.489987,5516,1,2,2,16.018796
14243115.18,91.070002,6,0.582745,5517,2,9,4,546.420012
14243291.385,451320.5662,77,1.318722,5518,1,77,77,34751683.5974
14258388.975000001,9691.365913,12,1.879701,5519,2,17,8,116296.390956
14264450.4225,237.042532,40,0.60351,5520,1,40,40,9481.70128
14268950.985,1186983.145,3,1.182442,5521,1,3,3,3560949.435
14277508.559999999,140096.0862,3,0.111784,5522,1,3,3,420288.2586
14280155.1675,155040.1353,32,1.514675,5523,2,44,20,4961284.3296
14281475.2575,45261.93545,66,1.134927,5524,2,90,40,2987287.7397
14282037.27,8352.613669,67,0.693359,5525,2,91,41,559625.115823
14284565.34,1457.658367,41,0.397552,5526,1,41,41,59763.993047
14285209.942499999,569.85043,21,0.00519,5527,1,21,21,11966.85903
14285760.517500002,5.263106,29,0.033555,5528,3,47,24,152.63007399999998
14289276.0,590.303156,52,0.048648,5529,2,71,32,30695.764112
14289412.605,18484.30346,42,1.757379,5530,1,42,42,776340.74532
14293880.317499999,41083.76422,32,0.227263,5531,1,32,32,1314680.45504
14297242.845,2867.812577,9,0.201703,5532,1,9,9,25810.313193
14301157.440000001,635949.1608,2,1.794784,5533,3,4,2,1271898.3216
14309669.91,55969.17094,65,1.561013,5534,1,65,65,3637996.1111
14319698.692499999,5.301965,2,1.797058,5535,1,2,2,10.60393
14323412.385,392924.9799,23,0.14163,5536,1,23,23,9037274.5377
14323722.3825,99.285825,7,1.307702,5537,3,12,6,695.000775
14325848.1675,1235134.206,48,1.840172,5538,3,77,39,59286441.888
14327403.502500001,22.099374,61,1.242537,5539,1,61,61,1348.061814
14327993.4675,28855.5338,30,1.446244,5540,1,30,30,865666.0140000001
14329951.912500001,93944.24743,9,1.153435,5541,1,9,9,845498.22687
14331530.955000002,260862.0658,10,0.47882,5542,1,10,10,2608620.6580000003
14335522.4475,17.670722,2,1.256992,5543,1,2,2,35.341444
14337302.49,8.139181,25,0.729968,5544,1,25,25,203.479525
14338081.4775,1022779.389,2,1.31054,5545,1,2,2,2045558.778
14342613.412500001,1633.300881,3,1.849838,5546,2,5,2,4899.902642999999
14343789.067499999,753.578469,64,0.237706,5547,1,64,64,48229.022016
14345284.942499999,31173.87569,36,0.109794,5548,1,36,36,1122259.52484
14346287.6775,131.557656,2,1.643886,5549,2,3,2,263.115312
14346826.567499999,286.452621,80,1.05002,5550,1,80,80,22916.20968
14346922.155,123.170793,16,0.199125,5551,1,16,16,1970.732688
14351931.870000001,139.290974,6,0.688856,5552,1,6,6,835.745844
14353484.850000001,2548751.262,15,0.945723,5553,1,15,15,38231268.93
14354941.155,5.018277,32,0.730165,5554,1,32,32,160.584864
14355983.835,5.718393,6,1.406415,5555,1,6,6,34.310358
14359460.940000001,3958.688684,3,0.473014,5556,1,3,3,11876.066052
14359767.885,48.781311,5,0.996987,5557,1,5,5,243.90655500000005
14363590.41,23673.21055,14,1.214406,5558,2,19,9,331424.9477
14364249.037500001,27.413642,80,0.751384,5559,1,80,80,2193.09136
14371088.8275,1595941.955,21,1.678444,5560,1,21,21,33514781.055
14371802.985,3608.420674,6,0.249369,5561,1,6,6,21650.524044
14375663.700000001,669.190442,27,0.8489,5562,3,44,22,18068.141934
14376339.5475,234.764867,42,0.162321,5563,1,42,42,9860.124414
14381747.79,231.852099,8,1.404847,5564,1,8,8,1854.816792
14383848.57,2359.456844,2,0.839124,5565,2,3,2,4718.913688
14384739.6525,2823.490188,38,0.760021,5566,3,61,31,107292.627144
14390340.7425,21.266032,45,0.954221,5567,1,45,45,956.97144
14397903.892500002,54366.42823,20,1.571121,5568,1,20,20,1087328.5646
14401230.135,6980.578815,8,0.212111,5569,2,11,5,55844.63052
14404795.7175,75.772855,73,1.426192,5570,1,73,73,5531.418415
14405155.245000001,27.99366,7,1.900999,5571,1,7,7,195.95562
14408580.120000001,29585.68766,2,0.146702,5572,1,2,2,59171.37532
14410945.169999998,42.448611,3,0.492852,5573,1,3,3,127.345833
14413043.512500001,199.070656,6,0.204943,5574,1,6,6,1194.423936
14414840.265,611.328463,19,1.892275,5575,1,19,19,11615.240797
14418131.4675,49.48954,26,0.470603,5576,1,26,26,1286.72804
14419235.1525,13.236154,2,0.139573,5577,1,2,2,26.472308
14420338.544999998,335.996825,26,1.456563,5578,1,26,26,8735.91745
14421054.465,19.003679,16,1.885497,5579,1,16,16,304.058864
14424465.6675,685.52337,22,1.288075,5580,3,36,18,15081.51414
14425154.504999999,23.09593,52,0.826446,5581,1,52,52,1200.98836
14427793.995000001,48433.12219,4,0.169892,5582,1,4,4,193732.48876
14431880.850000001,88576.35415,2,0.569264,5583,1,2,2,177152.7083
14437995.877500001,1423269.797,2,1.630178,5584,3,4,2,2846539.594
14439499.845,8937.543471,37,0.331434,5585,3,60,30,330689.10842700006
14443974.2775,1300.218465,60,1.722754,5586,1,60,60,78013.1079
14446355.085,18988.66605,3,0.555393,5587,1,3,3,56965.99815
14449328.0625,22503.99765,28,1.23017,5588,1,28,28,630111.9342
14450366.100000001,284496.3187,9,1.422406,5589,1,9,9,2560466.8683
14453716.3125,225053.7306,2,0.854104,5590,1,2,2,450107.4612
14454583.252500001,2822214.873,3,1.037747,5591,1,3,3,8466644.619
14455455.4575,50011.14884,15,1.25015,5592,1,15,15,750167.2326
14456491.424999999,4.376093,3,1.800549,5593,3,5,3,13.128279
14460295.725000001,64.60791,71,1.946071,5594,1,71,71,4587.16161
14461328.580000002,23571.28849,20,0.281427,5595,1,20,20,471425.7698
14462014.080000002,1003.937796,3,1.636841,5596,3,5,3,3011.813388
14462641.649999999,5170.791845,43,1.969013,5597,1,43,43,222344.049335
14462668.5075,50993.23482,30,1.163338,5598,1,30,30,1529797.0446
14465687.625,103.006084,5,1.010466,5599,1,5,5,515.03042
14466782.317499999,86134.2299,6,1.208842,5600,1,6,6,516805.3794
14470843.89,142.909453,5,1.743123,5601,2,7,3,714.547265
14471727.6675,22177.38469,44,1.753851,5602,3,71,36,975804.92636
14472727.807500001,30366.7555,89,1.033201,5603,1,89,89,2702641.2395
14480543.97,3422.391567,5,1.608914,5604,1,5,5,17111.957835
14481573.299999999,15.774582,5,0.05461,5605,1,5,5,78.87291
14483400.03,41017.78553,6,1.744912,5606,1,6,6,246106.71318
14490186.93,9.616504,13,0.862205,5607,1,13,13,125.014552
14490223.785,22.255431,15,1.64553,5608,1,15,15,333.83146500000004
14497785.285,3345.413742,22,0.101295,5609,1,22,22,73599.102324
14500663.2825,12.196641,11,1.362022,5610,1,11,11,134.163051
14501930.325000001,419.695107,2,1.916301,5611,1,2,2,839.390214
14503058.73,1679.777586,2,0.024642,5612,1,2,2,3359.555172
14505748.515,10.028291,7,1.849178,5613,1,7,7,70.198037
14508369.600000001,943177.8296,20,1.92574,5614,1,20,20,18863556.592
14509365.502500001,3.866809,3,0.7351,5615,1,3,3,11.600427
14512891.14,50456.92372,3,1.574264,5616,1,3,3,151370.77116
14519656.8825,811.999972,28,0.199535,5617,2,38,17,22735.999216
14525217.247499999,99890.50086,40,0.373656,5618,2,54,24,3995620.0344
14530283.774999999,5777.759531,46,1.110495,5619,1,46,46,265776.938426
14532909.622499999,1105118.466,6,0.056172,5620,2,9,4,6630710.796
14538616.875,58977.18125,59,0.701297,5621,1,59,59,3479653.69375
14538691.184999999,14466.38063,34,0.283413,5622,1,34,34,491856.94142
14543486.01,61.094123,37,1.791935,5623,1,37,37,2260.482551
14548256.174999999,3.699069,2,1.954667,5624,1,2,2,7.398138
14548752.48,16.175608,29,1.350367,5625,1,29,29,469.092632
14552774.370000001,5.324937,15,1.187529,5626,1,15,15,79.874055
14554674.502500001,55142.34948,34,0.772682,5627,1,34,34,1874839.88232
14555070.975000001,436.91962,21,1.275743,5628,1,21,21,9175.31202
14562243.4575,195781.5649,26,1.728671,5629,1,26,26,5090320.6874
14571130.8675,4.275394,25,0.197889,5630,1,25,25,106.88485
14571376.274999999,1167808.132,2,1.312539,5631,1,2,2,2335616.264
14571958.0425,542654.2491,19,0.797606,5632,1,19,19,10310430.7329
14572846.635,634467.9249,3,0.984436,5633,1,3,3,1903403.7747
14576710.912500001,397.135187,17,1.789868,5634,1,17,17,6751.298178999999
14582108.805,1853529.57,35,1.686995,5635,3,56,28,64873534.95
14584025.362499999,589934.337,46,0.377435,5636,2,63,28,27136979.502000004
14584444.59,11.89618,58,1.95147,5637,1,58,58,689.97844
14586240.862499999,145507.9342,17,0.290477,5638,1,17,17,2473634.8814
14592511.23,447554.1428,2,0.523302,5639,1,2,2,895108.2856
14595444.787500001,2708.276256,24,1.904205,5640,1,24,24,64998.630144
14596414.6875,8.976435,5,0.953393,5641,2,7,3,44.882175
14601088.5,1796299.528,37,0.032297,5642,1,37,37,66463082.536
14601754.8225,521193.3738,4,1.353262,5643,1,4,4,2084773.4952
14627147.399999999,36.380806,17,1.25244,5644,1,17,17,618.473702
14627747.7825,63925.53534,3,1.703415,5645,1,3,3,191776.60602
14629402.462499999,35.196462,9,0.462929,5646,1,9,9,316.768158
14629819.065000001,1095875.66,3,0.392554,5647,1,3,3,3287626.9799999995
14635143.307500001,469.338353,5,1.858946,5648,1,5,5,2346.691765
14636951.085,53670.66372,4,1.490725,5649,1,4,4,214682.65488
14643209.355,94951.21416,13,1.421883,5650,1,13,13,1234365.78408
14643527.91,3388.350575,2,0.133813,5651,1,2,2,6776.70115
14650582.4475,12191.54999,12,1.07073,5652,1,12,12,146298.59988
14651653.649999999,660.112456,30,1.743396,5653,2,41,18,19803.37368
14656633.830000002,3.087173,72,1.007357,5654,1,72,72,222.276456
14659552.049999999,3.187055,18,1.149654,5655,1,18,18,57.36699
14670213.6975,31473.97673,10,1.154803,5656,3,16,8,314739.7673
14670587.355,1863.054428,54,1.910708,5657,1,54,54,100604.939112
14674316.895,4.107169,2,1.548829,5658,3,4,2,8.214338
14674433.04,1324.626813,71,1.414254,5659,1,71,71,94048.503723
14676091.02,440444.927,5,0.955801,5660,1,5,5,2202224.635
14679784.012500001,218006.6475,6,1.758429,5661,1,6,6,1308039.885
14685469.8225,771362.5384,2,1.2172,5662,2,3,2,1542725.0768
14687718.1875,2223.521025,68,0.611092,5663,1,68,68,151199.4297
14689715.145,5895.220223,8,1.185947,5664,1,8,8,47161.761784
14701450.184999999,6232.577489,31,1.914259,5665,1,31,31,193209.902159
14708482.6725,2625.876846,2,0.759211,5666,1,2,2,5251.753692
14710444.8975,17298.47008,33,1.671434,5667,1,33,33,570849.51264
14715393.7575,1613558.325,7,0.393002,5668,1,7,7,11294908.275
14715752.294999998,16483.94105,2,1.615851,5669,1,2,2,32967.8821
14717759.46,134.606786,9,1.834275,5670,1,9,9,1211.461074
14718374.0325,1207334.995,7,1.096811,5671,1,7,7,8451344.965
14719409.962499999,15751.02582,6,1.570246,5672,1,6,6,94506.15492
14722244.1975,106.914216,17,0.216871,5673,1,17,17,1817.541672
14727765.345,109.733789,2,1.038273,5674,1,2,2,219.467578
14729101.11,687.552072,2,1.265856,5675,1,2,2,1375.104144
14729101.424999999,11.52478,9,0.940757,5676,3,15,8,103.72302
14731927.807500001,112.640159,70,1.51019,5677,1,70,70,7884.81113
14732421.7725,1147.931893,7,0.401077,5678,1,7,7,8035.523251
14734681.1775,5352.420612,9,0.079811,5679,2,13,6,48171.785508
14736183.645,28.050057,59,1.209316,5680,1,59,59,1654.953363
