S_ime,R_time,Processors,Sigma
7824616.011348,74.990141,283,1.711852
7832875.769682,1092.258534,66,1.027049
7855773.618925,2732175.234466,3,1.614334
7865835.932427,128.571117,31,1.665113
7877221.685729,45870.555684,74,1.623057
7882866.285459,1482.518552,27,0.155526
7884585.534014,120.629779,2,1.529464
7892570.575047,844.603568,5,0.331557
7902608.844717,1806.430582,32,1.129774
7910168.559900,47592734.532938,5,0.124668
7920616.269504,12832.806515,8,0.179486
7934720.373317,720823.788248,28,1.624946
7941497.075271,482687.324038,269,1.325145
7943059.312403,217.838089,73,0.227542
7952180.827349,55522.729970,50,0.000140
7955741.118159,45672.414681,2,1.925232
7957161.615869,4618.634735,2,0.419026
7972944.036034,36144.779655,3,1.558785
7973790.305898,2888.792779,466,1.649876
7983629.346870,695936.421708,3,0.216612
7992057.414715,86102.543036,9,0.204120
8001621.702293,5427838.252304,2,1.007737
8006523.151538,6638.259324,3,1.317582
8012135.189341,16828281.728776,2,1.525374
8022352.716707,638613.900351,2,0.785397
8071274.571936,4065675.293021,4,0.332822
8113991.234075,314120.107787,21,0.725046
8151262.592871,3017141.742083,38,0.221854
8162409.403790,1833529.289392,72,1.070124
8176861.438435,180.202506,8,0.754712
8222587.304875,2626879.454051,43,0.075960
8247126.447842,43.594763,490,0.658228
8248132.790005,3985.542386,217,0.791803
8253808.522806,13478.336639,25,0.375007
8256233.194280,94308.838149,7,0.987251
8259874.815434,2249312.453349,5,0.112041
8281206.933839,61.066297,348,1.508023
8305765.761411,9367335.629502,3,0.217258
8316740.267249,28.846551,32,0.487512
8331784.153525,7084407.994944,206,1.554165
8342263.285895,130898.281136,43,1.410213
8346306.844405,13026.118302,207,1.892652
8403519.706890,90.343046,34,1.888926
8408018.544736,49.725196,92,1.675366
8408922.894203,540.745911,4,0.951447
8414497.316546,1388870.699774,8,0.934375
8426337.901578,8796888.418911,2,1.913192
8445597.829483,388282.787842,2,0.077557
8453719.849065,39.679875,82,0.104429
8460354.133242,1079341.599697,2,0.566440
8477647.841096,447.765343,133,0.825092
8493605.652278,29.566720,15,1.122939
8494242.986058,18452217.520054,10,0.102238
8495069.528577,689.358245,28,1.865612
8517961.303970,11479.551597,8,1.677532
8531321.597087,7810.830835,4,0.720050
8534369.763724,119447.365585,255,1.097409
8540769.589116,3047736.406389,2,1.992010
8548430.450134,27355859.360730,6,1.739240
8570509.582385,3253280.816644,5,1.348188
8578343.656124,3703957.592110,3,1.645694
8583589.898366,146.756482,2,1.665403
8587249.191882,158107.976686,2,1.226276
8618600.944705,315.141187,357,0.163211
8632367.367644,144931.451421,3,1.142147
8657129.842870,916564.515859,6,0.684766
8657197.867749,6453723.586843,4,0.299512
8659121.216196,2454569.480754,148,1.778772
8673099.772149,203215.486288,4,0.730744
8684795.342831,12571.490737,14,0.601083
8690790.413792,161390.911284,2,1.424366
8697297.796752,4835563.753974,252,1.653213
8712011.692363,4456400.981049,2,0.945411
8716374.169583,2348.893309,109,0.965592
8727865.874223,2286956.161717,169,1.153155
8762112.831598,24773338.860371,36,0.922094
8790662.179976,43.856190,183,0.369740
8849948.137576,1542100.773751,40,1.782501
8853094.111761,243.381467,12,1.545313
8864502.492322,18400.635943,391,0.237793
8885160.375328,28483.715542,86,1.969855
8886943.345335,33.700349,498,0.852082
8903649.034402,40797.899625,31,0.131923
8916931.762427,58.680028,16,1.804395
8962076.918548,406520.669514,3,0.832460
8965085.248047,2564437.123676,256,1.449015
8967266.684565,12200824.165775,12,1.078969
8976447.853798,7482.971007,288,0.884608
8986814.069467,488449.452745,8,1.900771
9030786.250572,1026.156637,158,0.927323
9033715.041204,28022.695074,173,1.804914
9049108.299716,468621.654790,71,0.295006
9055210.645953,44013329.598846,6,1.943994
9076423.043037,10758.919137,288,0.125538
9080037.981231,21659.143583,29,0.113473
9094808.436909,64.578050,69,0.168795
9096760.641453,7782059.662975,2,1.336135
9097671.724901,22035811.140407,15,1.211902
9099853.674067,354.757457,2,0.217210
9106445.571915,1055.932064,38,0.936753
9115713.115272,383.487769,141,1.955996
9133591.094747,876.053610,8,1.773120
9135142.804240,1129720.405568,4,1.793946
9135677.299840,4423238.344904,8,0.769952
9146146.337470,474.157654,48,0.894417
9148964.531469,22.671889,39,0.726580
9150034.172165,3621086.896321,67,1.405787
9150905.279028,17352832.525215,2,0.515289
9162159.073444,141.981033,27,1.133040
9163057.117920,49548.596743,198,0.497375
9177830.737161,333603.274220,3,1.782319
9187297.787753,480155.926194,2,0.038707
9193515.502127,22903777.703267,192,0.505310
9198835.869637,294.789405,30,1.327126
9211073.014861,34.554091,35,1.737640
9217001.799453,2945937.401489,3,0.883944
9257324.237761,921622.878092,74,0.291104
9260088.727255,123104.078310,6,1.775567
9273282.667869,22258.752446,28,0.313050
9293946.517184,2555190.765032,273,1.414347
9306384.741575,41.877753,21,1.805883
9334352.403859,34927.650739,85,0.418797
9337592.087080,718.642678,60,0.884426
9352872.650198,603.644081,413,1.081192
9359357.309297,7446928.776496,38,0.193389
9373004.648575,990.823602,143,0.402282
9389172.173711,63235.321784,2,1.450870
9389952.174077,3880446.463703,347,1.289459
9391452.308464,7786.741192,6,1.063319
9396479.925827,2959941.282783,2,1.217583
9415959.677571,277.102760,4,1.526176
9434290.491366,53.349365,28,1.990526
9442223.109297,706.876330,151,1.029384
9458342.309952,16786.417115,126,0.360949
9460956.239723,47.347153,22,0.108810
9473587.736015,705400.315885,11,0.793223
9477393.093040,116455.381189,21,1.810084
9480624.349586,97.490278,13,0.569457
9485152.794208,2546961.644485,9,0.950803
9498847.053824,963530.049206,106,0.150103
9500836.026692,9360828.382606,390,0.661043
9507754.520162,404592.117419,49,1.854461
9508595.646872,312124.826120,53,0.820775
9508875.172914,233.551482,60,0.763347
9512088.629991,45.038775,5,0.184639
9519332.203613,7308.010460,5,0.552620
9541201.893221,114.780921,9,0.206048
9556433.569116,334617.493265,2,1.770307
9576990.053844,4034275.276631,4,1.599514
9580011.796049,2264822.331319,12,0.841826
9582050.181023,278.365894,4,0.135817
9585478.281898,157025.432211,62,1.976143
9608835.453159,151.935275,482,0.934332
9618276.076003,1144128.932744,252,1.088555
9627097.002717,835217.774132,15,1.359883
9631944.726333,16420.336988,6,0.083134
9641263.817412,10505289.705670,2,1.305139
9654583.537649,7278.785775,30,1.943080
9664546.875420,90.563430,25,0.814777
9667769.579367,6347101.727444,7,1.279417
9668810.337597,91.321758,2,0.683860
9674513.794954,61398489.347717,5,1.781297
9701228.887719,2929.667249,302,0.278489
9702939.499150,17176.653899,11,0.807999
9706090.202302,4497281.898253,26,0.548661
9733589.884815,30.600628,2,0.774359
9742407.140501,1805.965008,121,1.117881
9749229.596070,239.614242,54,1.555245
9753718.910694,9860999.760506,12,1.178784
9764965.538144,17166.040127,18,1.500867
9766363.767381,41531.464005,68,0.813191
9767514.693707,34300.903304,158,1.953706
9775902.299364,14382.766101,4,0.495715
9778093.110845,3148425.841788,3,0.925062
9795437.403633,156.813971,17,1.212945
9804250.338876,48142789.760952,4,1.849025
9844038.987402,3745861.112396,5,1.411596
9887562.332450,188423.186691,85,1.666631
9893476.128160,2178.868363,2,1.557082
9936952.154971,172023.425004,10,0.369046
9937743.846113,8463.634515,4,0.763259
9938575.715477,6249760.051152,478,0.212131
9942345.273611,155.756131,37,1.914251
9944996.811074,47986542.509289,17,1.008668
9982057.550593,89.447603,3,0.127197
9986367.935089,72.595116,21,0.085865
9993223.682552,45698562.953578,67,1.502523
9997578.796137,547585.115666,4,1.342294
9997944.977132,6930.564173,318,1.090362
10000985.895318,3180.222514,8,0.435936
10023544.770173,944.322866,356,0.526119
10025811.477791,30190745.081618,13,0.602972
10030272.665255,6870840.243877,417,0.698449
10043104.272161,32.306561,6,1.050226
10073645.542230,32942.125833,2,1.984239
10083027.050061,1740362.957089,11,1.529834
10100374.963466,15354653.983495,5,0.319736
10107129.201990,48310292.480927,3,1.917783
10132763.806825,275257.806468,3,0.145002
10136330.528591,7739.901092,2,0.025993
10140094.703583,68.319431,14,1.622367
10149090.277319,857.914248,180,1.661133
10151525.501503,41.810231,308,0.080574
10179688.561911,147022.661505,4,0.397852
10188311.858709,1932.931508,4,1.199734
10208417.373451,2886.967713,125,0.374682
10212549.311981,16057597.855529,15,0.223019
10220461.205864,97364.188379,419,0.662491
10220658.815261,161.321616,17,1.802320
10225500.655145,52979744.134815,124,1.684443
10238329.593090,2149.694308,22,1.023326
10239969.253707,565780.275902,5,1.279849
10246045.947639,3096.909615,127,0.025208
10254089.244347,43571.280347,2,0.922822
10264268.178987,15730.808218,459,1.709277
10285054.560075,41298.730441,8,1.867733
10292603.505034,968.512260,63,0.009548
10298936.749913,9454676.530956,17,1.632682
10311800.919690,8493.656283,197,0.200068
10325756.049610,148408.873078,327,0.614249
10328716.561937,935274.348350,23,1.507115
10330638.172906,18353124.982954,2,0.351900
10340243.526858,643550.190073,2,0.185821
10341735.527711,442294.824757,35,0.660860
10370822.784730,365562.244723,252,1.849109
10384476.364475,532.809007,9,0.459513
10394833.767126,20.398838,5,1.805145
10397187.343230,1486054.037386,66,1.786475
10404674.636477,2584.349956,47,1.251536
10417971.489400,38036.409665,2,1.757385
10424452.183732,34265711.697003,21,0.904986
10440651.983049,1648633.841616,2,1.178543
10446002.202529,58550164.315341,467,1.735305
10449438.564518,549403.173305,56,0.818704
10455931.303164,22247523.783771,272,0.361618
10469103.758846,32342.528370,2,0.796518
10470429.336789,38622905.993103,8,0.755366
10488284.402585,216834.304611,3,0.617104
10509492.326521,24384199.504011,4,0.281507
10536242.477838,10934498.341650,21,1.476127
10568885.162014,1914.966785,4,1.910446
10571845.087757,1154.719137,444,1.656038
10583881.458298,958952.053742,52,1.350991
10618006.313662,11577636.013061,87,0.443175
10618914.184258,5755.055213,3,0.248407
10619760.618198,543.695202,13,0.822316
10624018.837530,22546.645912,6,1.811966
10627352.659411,518900.815122,76,1.446683
10638938.132580,58.462071,5,1.989820
10651945.434415,39.458872,52,0.069057
10654153.761480,34956675.423048,56,1.901411
10674920.853622,10714754.045936,7,1.120349
10690275.365549,834.560786,114,1.043627
10709698.846887,1122.818234,180,1.751045
10722095.576403,707.426880,2,1.121230
10724504.299800,10868935.824171,6,0.881108
10731444.790013,1060.589679,232,0.375537
10731972.336088,3799.316335,2,0.513693
10742865.347031,46774.723203,3,0.286219
10756121.406746,2633.788872,7,0.288649
10769902.684267,27467.083989,16,0.722629
10774461.116612,260.507159,315,1.895531
10776493.281582,32083.663653,236,1.418627
10803818.830344,425633.892622,2,0.370531
10804540.021067,103547.008442,16,0.193667
10812990.289273,9332.456196,2,1.566844
10829323.133272,68.645100,2,1.353369
10858532.256714,3663.601867,47,1.998430
10875511.644146,5603809.119367,136,0.202635
10884213.489407,359.404702,4,0.990217
10907447.093468,13453.960160,369,1.136153
10912177.188140,39.196133,353,1.396832
10920220.954639,25542645.570535,292,1.057837
10932085.460609,178190.911086,401,1.934510
10947632.706031,361.790178,16,0.084506
10947788.455341,41159.723855,21,0.391525
10949455.970280,2671.671094,16,1.622656
10949827.966614,23755.186811,350,1.815892
10952856.703221,8317.316747,2,1.353193
10956586.878477,31.389606,29,1.363482
10978841.152362,25677490.718257,4,1.166281
10987117.693046,103110.296539,21,1.940329
10995215.341388,5450274.099156,2,1.857447
10995382.180305,13925777.697196,3,1.848299
11009602.485454,635609.220420,4,0.788814
11032265.021301,113.283275,12,1.347318
11042876.460133,4131703.567437,98,1.167924
11046714.382515,55.513473,421,0.404292
11050244.900285,662762.477504,231,1.650041
11057755.802856,3826145.378658,26,1.269069
11070620.047978,20306825.900624,15,1.059633
11073265.593459,443144.593052,15,0.380135
11090090.223707,128550.732975,3,1.926080
11096806.031758,517960.470390,5,1.046254
11111565.999282,945.544248,36,0.291934
11130185.329652,421203.318004,262,1.428442
11135507.770763,35.375815,4,0.104801
11142619.545894,6447794.040652,5,1.934720
11148932.423364,379.505427,48,1.461627
11151650.460922,1457.159460,185,0.047732
11155467.208237,1749.737419,2,0.576798
11177297.626017,28425.116377,2,0.079256
11187598.301167,441736.074970,5,1.249579
11190096.808063,223.581015,34,0.075010
11195927.487174,195641.283062,8,0.438443
11204225.539431,22.335335,51,0.638085
11213650.600863,33.703605,8,1.005939
11216592.430051,346113.542821,154,1.759427
11278281.331499,1439.693921,10,0.480178
11307739.063096,38.435587,2,1.279413
11326184.849112,727.476283,76,1.044402
11364040.138795,21.682918,19,1.329642
11372020.489109,93.125672,10,1.650614
11376390.696566,157583.787399,5,0.976264
11377029.968211,32498.300100,117,0.603915
11381561.575692,5774.686359,127,1.484457
11383324.390980,26893693.044999,5,1.099522
11387149.264966,131696.157936,19,0.361119
11389808.374118,517425.924938,10,0.301182
11390295.099689,5294728.220073,2,0.427470
11396547.459773,218.761342,160,0.680394
11403454.745812,24.108904,188,0.643025
11405231.230857,291.053709,77,0.224246
11426294.480500,4906951.316113,8,1.250769
11432811.087347,10507.778607,72,1.835102
11451913.900155,10183522.500570,13,0.574847
11455653.171533,8698885.579855,5,1.066440
11459559.854916,65.478757,4,1.096828
11459883.392648,8618.214049,37,1.333822
11473362.631845,4720816.669632,9,1.240803
11485299.087810,322.071210,224,0.071383
11494784.701599,568.373833,448,1.670377
11525466.533312,83532.176573,11,0.632923
11531657.063988,29.801391,3,1.597165
11538108.334314,2103234.192911,449,0.292713
11546122.947225,17911.409720,6,1.676735
11549996.732610,343.678869,6,1.158205
11561617.468780,24.863698,17,0.678181
11562105.007031,8982.076317,13,0.667310
11570150.919456,18243468.768746,108,1.322471
11582985.795296,623.879582,21,0.606351
11583920.033551,3183554.195700,176,0.366644
11585101.061780,13636196.368995,173,0.319694
11619042.318582,49500.429150,22,0.997556
11631408.539814,19027.806409,6,1.485820
11631523.884691,698.658020,82,1.479127
11641456.560796,52.388278,3,1.804385
11649304.948695,4650947.591036,3,0.661260
11651821.257906,654.038991,278,1.255677
11662960.693967,530400.164154,298,1.729816
11665903.905053,421.171197,53,0.078104
11675657.553784,31.024064,4,0.260399
11704415.513521,75270.243713,181,0.414292
11722787.792915,840826.822557,6,0.729738
11737253.396458,245.153587,6,0.366317
11741914.658296,88681.845049,20,1.154165
11746809.035208,3800.699663,51,0.570749
11753155.427671,852398.069786,14,1.510933
11772322.222636,5584693.611326,12,0.037145
11774310.298937,529.431476,110,0.228491
11776962.347093,7558.361963,108,0.129496
11783893.665688,1129011.061218,3,0.035605
11790453.050989,456316.868338,60,0.379532
11825977.737180,1872240.236374,64,0.923764
11833763.944926,334344.019887,10,1.788507
11844298.823531,1218553.331140,250,0.298371
11852962.020225,27350492.301981,5,0.434918
11855191.777587,1845160.237750,99,1.920754
11891411.845558,51158.550503,17,1.394859
11901785.670580,1364361.191577,20,0.133998
11901856.970144,107060.844063,203,0.695555
11909350.988964,1424845.891252,4,0.805759
11943730.680252,9420070.391578,184,0.585634
11945693.723026,112.991695,201,1.154585
11950968.527308,216381.740852,42,0.155932
11964282.879540,27095.064219,2,1.572888
11979560.301396,2429343.448870,3,0.226830
11985654.820756,261475.387821,232,1.572845
11988686.898772,5561207.975638,284,1.203777
11988766.300183,15605.755451,5,1.685893
12001793.422006,24043.775493,55,1.834604
12002301.729006,616.686941,2,0.029103
12008542.304208,1267.928649,143,1.395942
12009456.554568,1419.086759,2,1.591108
12042344.548888,92044.877188,285,1.921785
12080912.139992,32909355.097165,45,0.554655
12086204.941118,153857.233268,6,0.537082
12088468.792846,586.366214,103,1.701660
12091648.603028,12566.223805,25,1.103046
12092779.166051,24755.079965,13,1.853890
12101113.950704,50724764.017729,180,0.774085
12101160.796329,11099.453939,271,1.206965
12105315.962845,652.474216,7,1.927886
12107744.664519,2564726.102574,93,1.099909
12108150.752012,1994.217376,2,0.961653
12127014.480187,6608.548670,8,1.204402
12132789.844672,70.331547,7,0.869047
12149065.780104,12788.987051,261,0.274948
12155082.906661,5283807.803528,6,1.768855
12158113.483992,652171.799248,38,0.984143
12175665.721783,19074.685050,31,0.556673
12185910.719816,22970.374232,8,1.479183
12191039.791931,3400.243401,3,1.867621
12196382.857287,271.697983,4,1.034742
12212605.555683,100.346893,3,1.013830
12213322.004063,1214.342815,72,1.037723
12214189.787191,1201879.371911,5,0.951451
12235043.582773,11320388.847018,21,0.969640
12241801.469219,126.120419,411,1.415943
12245216.360289,3000.781718,5,1.896380
12252218.109576,342.825297,395,1.368380
12252802.121087,230755.020554,424,1.268531
12256310.830180,90623.756249,236,1.915343
12257676.969064,118.242680,310,0.736305
12264661.082669,20048578.428504,93,1.012806
12267467.409631,823.113859,406,0.023434
12269816.069825,80149.421371,12,1.544385
12298474.390673,1018412.195422,215,0.100934
12367350.668629,2631160.423848,306,1.755611
12367885.442312,1929864.709567,216,1.747337
12376629.148358,10234.089073,2,0.379743
12380978.407988,42915419.428890,3,1.290938
12392459.867512,19714.234462,29,1.500230
12395393.296831,5208636.650964,384,1.266701
12408735.449513,278146.493432,65,0.455424
12418892.035006,307.427100,6,0.543271
12429016.413975,1252085.732765,19,0.930681
12439660.287740,185.354456,271,1.125185
12441105.731689,22240996.506858,5,0.834104
12449369.416924,348.078227,24,0.876149
12460087.835110,1505432.551576,18,0.115147
12460402.526450,22412.773357,3,0.502335
12478006.984725,416110.507885,20,1.369135
12488412.930334,64.378550,6,0.597835
12518776.798212,298.089156,35,0.645172
12534762.557693,3627920.422662,136,1.510038
12540386.871857,178.238308,492,0.139583
12540741.805018,38.032532,66,0.254488
12550894.224985,3329.009802,390,1.771769
12579098.167026,1493.528491,2,0.720608
12582481.987753,12707.536978,119,0.622468
12594037.213814,85715.834183,33,0.299843
12596516.292858,1806872.451991,18,1.595744
12601236.851043,1999138.882111,232,0.663739
12621669.049317,1375146.551535,5,0.245739
12637006.459830,448.772910,303,0.726664
12644871.592953,99.223518,504,0.535192
12648151.200627,257085.889939,439,0.619024
12662370.700526,111.149465,30,1.490127
12673669.457172,8865.141381,70,0.487933
12680005.361082,9488.875220,20,1.617518
12705345.461133,56.692484,102,0.047409
12718773.579744,53075.027679,29,0.610605
12719277.870989,46.030735,15,1.863407
12737411.421418,536.094208,20,1.489287
12748122.095029,114.060893,11,0.139866
12773506.235964,312719.489494,123,1.176008
12787092.146827,689965.140947,26,0.088327
12787629.188360,3947.999153,5,0.985962
12824850.332194,17078.800104,86,0.923120
12854010.626591,433635.748291,43,1.112622
12860531.305730,29694748.293933,27,1.868783
12861917.424681,37.861694,62,1.311558
12886785.656831,35737295.007622,8,1.268676
12921748.027225,136595.433980,10,0.583706
12971216.341422,2837.342923,28,1.451392
12972261.198467,3427162.044242,18,1.025559
12973889.290406,63.906167,7,0.785327
12986750.830125,1303.135163,2,1.968321
12991078.887152,86.089409,264,0.021284
12992317.919143,47.370222,8,0.505360
13002735.050915,1081.199829,70,1.863974
13011324.919608,6363183.163063,143,1.855256
13032648.686480,3011711.649408,16,0.921174
13041855.562262,2578382.799068,19,0.999421
13052320.199376,316.362581,222,0.585417
13058205.589580,345.746031,5,1.832820
13064015.607314,2346.954854,83,0.559561
13068089.054404,1555239.267946,2,0.988201
13077167.101639,335014.471844,20,1.770613
13081906.511569,2887.169836,263,0.250406
13086621.829148,52457.177548,2,1.053193
13104458.900056,127.723439,2,0.921548
13113578.245959,50.496680,10,0.314896
13119278.379733,7684512.775282,2,1.400572
13122260.407280,194.171835,510,0.484919
13147638.747784,15164010.598440,10,0.001640
13166061.206791,412829.149641,32,0.426753
13177418.399710,11358.761957,8,0.752359
13189330.131460,4793082.745476,363,1.417669
13203599.682850,2275.803730,189,0.755417
13222469.626185,183.633627,3,0.380467
13240622.184864,1758.818890,7,1.142379
13253618.665169,2080057.352546,402,1.743597
13275268.699348,746.643225,13,0.923311
13289417.258324,3994618.134386,16,0.467589
13299152.720886,48863.736265,186,0.531266
13300962.983187,18955.319417,2,0.040076
13310451.520752,573.658773,364,1.454595
13326529.842147,40.699241,34,0.410124
13333391.376924,4109.927488,3,1.907017
13336265.578317,763.781822,51,0.439737
13357743.284527,322350.611745,500,1.978999
13359025.324113,6199228.802487,10,1.877303
13407099.815707,5458.713589,2,1.919575
13408546.310996,427.201703,3,0.890693
13439372.632310,59205694.321161,118,0.453680
13445581.687804,21.320252,4,0.419573
13450223.514334,4565.239564,227,1.323283
13453047.069342,83202.541701,4,0.296892
13485780.849939,232.237654,225,0.285559
13486145.150876,28.620100,8,0.233180
13489644.465777,315.032236,18,0.998583
13499845.205239,66.003860,14,1.195658
13504965.128704,1043.221843,58,1.015159
13575267.342800,1514.218900,21,0.392014
13575565.669801,888.260735,43,1.683508
13579266.475897,3815234.213539,14,0.099135
13580621.060162,2619598.476799,2,0.700028
13588058.843658,1758897.497260,10,1.870166
13592917.993292,108973.378495,48,0.607582
13599840.655112,1974.988022,10,0.050149
13602304.298248,64919062.978012,111,0.810888
13623936.962558,137.460668,59,1.137830
13630182.123279,19017.152057,407,1.377182
13646097.070201,464.135828,35,1.222786
13647021.875846,1058.936636,88,1.083844
13649586.634436,73.789893,234,0.335071
13660739.816843,43907102.434005,2,0.260842
13661299.791598,1346.104220,24,1.206723
13665618.740841,305.898565,7,1.295308
13690472.776923,13634234.978289,2,1.357146
13707531.718546,164345.104005,123,1.883200
13719860.963916,1331516.867108,5,0.426146
13732120.442428,137960.201251,244,0.904415
13747500.433455,8639.157796,512,1.532570
13749366.721889,17390.997981,4,0.310199
13781566.834872,1120.557294,493,0.277620
13789459.709254,4632.592056,31,0.542615
13793691.279878,190138.705346,2,1.838430
13794250.764569,997.590023,14,1.665869
13817349.006604,80.295457,3,0.263116
13841101.952231,49036264.917432,7,0.627297
13851317.154711,5402.337829,13,0.803844
13863270.682936,15164057.414883,235,1.795495
13882892.377020,135221.016704,134,0.446558
13888575.490254,278.870629,120,0.039665
13896947.470640,195.361566,2,1.193226
13897420.360546,1000682.010794,6,0.537889
13907882.822162,517303.368210,13,1.606266
13908839.716874,201.001084,456,1.587982
13930098.091516,43677590.570692,54,1.877770
13952047.227470,72725.009843,11,1.826042
13963082.922469,7273.577328,89,0.961003
14041822.720336,14735.114721,85,0.529506
14045174.960497,425981.306662,12,0.305844
14053905.635737,59.506036,49,0.892455
14058434.582318,165566.084071,188,0.622156
14096545.600357,19020.134797,2,0.813612
14101413.312123,2674125.344776,117,0.740474
14104660.533391,5263.538815,83,0.925223
14114664.367824,453.722695,7,1.603378
14117682.147575,1095.640703,15,0.776481
14131423.495246,49.679275,8,0.277549
14133222.547721,273.535912,176,1.880650
14151669.831883,146041.581986,10,1.921888
14156853.409223,887295.102852,9,0.683194
14157197.790015,1725019.389338,11,0.540750
14160564.739678,35.402275,173,0.354839
14167620.269822,25709.723414,21,1.704977
14169368.096138,804003.875473,139,1.372366
14180678.892729,11597786.962381,5,1.476514
14198877.809265,5394.670112,33,1.073712
14202401.428276,40394.854122,19,0.235214
14242025.636779,8268862.266152,162,1.713218
14258232.994889,7531.296051,26,1.455362
14281315.074674,130998.774449,385,1.843712
14287120.736548,1618.156397,3,1.681016
14361246.219622,38.348086,13,1.119854
14385586.829577,1653.127708,2,1.180140
14387246.098135,223017.465032,6,1.359592
14400494.655289,20099062.598782,232,1.658102
14424631.867586,36613594.446708,5,0.148882
14432397.242577,504011.794418,3,1.324271
14450385.688305,422746.397245,33,1.220238
14472883.927940,1115670.612898,26,0.452031
14473720.674486,78.125554,351,0.405457
14483690.990721,45833.229293,75,0.579483
14495982.315697,9426.035434,7,1.148957
14515000.889541,67.168576,3,0.728140
14519468.721640,104481.164266,13,0.469448
14524738.974580,5459.363950,291,0.294808
14541626.761841,63.399259,75,0.333407
14550463.955658,127479.981110,143,0.304045
14572921.561591,32311.552434,6,0.890150
14575929.679336,269509.540267,3,1.855882
14577260.809787,172006.981106,35,0.592077
14580559.744451,21590830.826383,4,1.315229
14582936.927166,11684216.253271,3,1.004026
14592577.627967,37471465.820440,53,0.448242
14600280.353674,4691.407393,45,1.584656
14604785.591710,89844.549947,16,1.641405
14614145.261592,853706.920224,2,0.016207
14614967.296558,1710438.570388,336,0.285017
14673999.435553,33071533.496379,7,0.311045
14685935.158382,129509.302421,14,1.972607
14693096.726761,33738.776768,3,0.280734
14693314.290353,4026784.179602,199,0.846721
14705742.091562,8450917.457253,9,0.856313
14717656.734226,4353.522474,51,0.567997
14753612.600215,1547.684930,18,0.684041
14754666.877091,656606.375494,2,0.661119
14756670.513546,8548727.439310,3,0.022533
14765477.682618,58551958.895188,165,0.619237
14774505.548925,323317.978010,6,1.596087
14796096.227324,189.602554,15,1.557406
14796879.562774,4504651.077579,92,0.777920
14817182.941690,1824.988274,210,0.396751
14824298.652017,35.086349,22,1.420127
14832206.400222,264.559798,2,0.636146
14841144.410924,2116750.112622,3,1.471157
14859424.637578,11883097.193157,89,1.267329
14880870.120595,99589.849646,21,1.751374
14885789.255837,38.941966,5,1.011799
14887143.073939,37.473989,6,0.766572
14899844.966867,11354273.577978,318,0.737941
14910148.407989,4792763.531017,431,1.064500
14917147.697754,1204086.527105,17,0.519815
14942116.612642,9744.875521,340,1.195985
14943437.991833,822.714972,8,0.294770
14949753.369994,34.159607,143,1.708678
14956638.501505,310.259143,7,0.940268
14964476.781333,10089621.290738,11,0.949764
14965205.687194,25.556032,3,0.770373
14972928.830881,34748.602888,74,0.884428
14973202.803980,2955.543262,9,0.616754
14999920.015549,11355672.986644,25,1.781899
15000695.428519,14236.752437,311,0.471870
15009270.370431,1303625.217427,133,1.696569
15028188.048617,2663473.654719,5,0.662050
15035962.092938,5859476.013078,65,0.387766
15039035.995012,257.759277,47,0.212402
15065985.710609,416.757277,10,1.219158
15092361.771020,70071.532583,28,0.037459
15101762.048564,31276.761422,26,0.442469
15105317.463579,9622.845629,3,1.923415
15119187.274208,22244.868921,38,1.929575
15120873.354047,1117308.714277,179,0.952778
15134229.371862,104429.408528,2,1.342763
15157494.103244,2092665.873903,92,1.321202
15165314.440806,88.670844,6,0.044063
15170812.328328,1641820.754262,97,1.484061
15179318.255491,35.638935,4,0.111128
15181247.194421,19212599.609171,96,1.351338
15187733.712307,52843893.343078,412,1.205744
15209755.790867,1192750.771194,15,1.737381
15227216.428624,5344.771631,22,0.990393
15229581.806777,108.675943,3,1.088603
15231245.907515,26.499787,263,0.094584
15232499.821407,12919988.426195,488,1.254561
15243334.127422,365.161938,32,0.702902
15261139.790180,34368.572649,28,1.273771
15262060.596191,7244146.729101,100,0.829561
15285181.277867,608.427811,18,0.559885
15298335.434225,174.464914,139,0.416416
15299999.060487,95.645138,2,1.712640
15304904.169933,767.688242,321,0.406252
15308634.522119,9824.612648,2,0.499841
15317593.795657,266.345784,280,0.385924
15333350.207788,2612.082137,161,1.423641
15339438.795272,30.209661,107,0.752708
15340144.237755,741.326349,9,0.046035
15370330.720859,488931.717183,9,1.990930
15371107.609321,932472.259118,7,0.049576
15383437.862711,27095.436868,3,0.483610
15387092.477478,32609.553182,506,1.080411
15392869.405112,133.734750,5,0.702034
15401542.432155,1579.905355,104,1.613473
15403527.358475,10457470.099267,474,0.359930
15405196.172723,111.190870,40,0.306233
15411894.513546,32279.583191,48,1.388534
15425896.554938,10934.833228,5,0.581492
15435479.646370,13225831.303536,2,1.326550
15441507.410159,142.343133,29,0.665257
15443370.354889,268.347300,162,1.673173
15447636.715408,733825.709622,19,0.554309
15453351.266452,5347407.095268,9,0.450168
15482197.746189,47476.993102,368,0.612781
15483307.424835,1286133.732363,80,1.987637
15483940.384239,126385.776173,28,0.962382
15492573.331662,2853.494733,2,0.567455
15501896.470071,42833478.121704,224,1.816476
15505626.527334,44785.674005,2,0.133181
15511288.101012,180.023834,5,1.111232
15542352.283109,20803.237798,4,1.534663
15548338.143644,890716.775036,2,0.246252
15548856.044853,144450.591258,27,0.088342
15553053.969300,29235.205353,198,1.118689
15579770.453078,1344.880721,288,0.354914
