S_ime,R_time,Processors,Sigma
1108184.296492,3.805961,50,1.291533
1108331.208686,159989.522157,9,1.585531
1108850.419448,2012.370962,14,1.576482
1109259.188396,1320.254541,3,1.455979
1110183.070919,25061.930921,3,1.058702
1112059.320771,269.422572,2,0.322444
1112076.145763,4144.564313,15,1.195601
1112197.830388,628.983982,373,0.339792
1112222.732664,12273.325804,57,0.760800
1112440.028603,742773.957803,172,1.670144
1113632.423202,6.563191,6,0.565399
1113935.999946,292.411665,291,1.321977
1114634.049877,20144.578504,2,1.495326
1115695.556895,8000.443213,47,0.251124
1115837.223101,9.880050,9,0.877861
1116036.631351,21.079627,10,1.092840
1116048.439703,43405.865509,2,0.503786
1116343.934419,473629.447138,7,1.052784
1116486.853013,385715.508706,3,1.605279
1117067.284495,2452722.496594,3,0.007598
1117132.667640,195238.031339,4,0.468673
1117390.179278,1783692.702432,11,0.032476
1118030.064714,3141631.083794,4,0.766653
1119138.107955,3.024450,2,0.929977
1119419.040404,106.637406,11,1.575980
1119439.508337,34.461426,2,0.257024
1120627.529880,4.383272,443,0.668649
1121574.953197,2886518.726184,4,1.178624
1121775.411666,1440537.190456,2,1.825598
1122615.968621,8.699825,8,0.727048
1122714.143367,3075333.435641,146,0.450175
1122808.015697,43.424221,397,1.793411
1124018.360741,5.263963,9,0.230472
1124321.507451,287.168657,10,1.655143
1124925.318354,6139.853494,212,0.755012
1125965.857316,19342.527255,29,1.015560
1127517.770139,445.247109,482,1.755460
1127674.901396,82850.670805,128,1.465754
1129099.303141,547429.941599,67,0.891347
1130965.494365,6.468066,8,0.826559
1131859.657448,167740.158078,15,0.181379
1131929.343457,134.484436,143,0.860449
1132074.227894,3577.197289,3,1.558835
1132270.556008,6553.722234,3,1.005379
1132442.484242,12643.957954,3,0.855930
1133628.789974,2226.639165,2,0.917825
1133638.601159,44640.321670,68,0.830670
1133746.139300,216.469890,2,1.267570
1133855.343532,1075.556238,5,1.955304
1134133.603930,52925.348550,112,1.515496
1136080.534851,3751.123525,154,0.398111
1136178.258800,354.057407,14,1.907607
1136905.219689,1379034.003481,22,1.960415
1137695.748424,264649.979486,62,0.660784
1138258.376633,30.612075,237,1.293182
1139816.153232,150.093722,199,1.668418
1141601.801299,581817.698315,32,1.721222
1142034.808615,60600.117924,14,1.818959
1142961.664487,59.270884,44,1.426723
1142987.891643,2782049.404069,2,1.238207
1143454.308345,3.861599,21,0.685929
1143736.704054,1052.396516,366,0.957339
1143745.743647,4943.736978,3,1.075008
1144711.892158,4.592013,2,1.249048
1144869.191470,377283.614916,3,0.756625
1145513.023347,322.196807,31,0.726888
1145601.685220,309213.653576,435,0.702142
1145876.572268,2532826.838988,41,1.169031
1145975.660652,8272.266755,491,1.964377
1146557.691927,41.324928,3,0.986291
1148119.664193,122.164477,61,0.465424
1149058.509434,9818.445977,456,1.524610
1149098.475637,18437.995291,127,1.820902
1149130.331890,6172.891229,400,1.088345
1149660.791439,725.507561,81,0.827392
1149789.423456,203560.855369,35,1.897024
1150383.913033,4.340903,33,0.073296
1151354.444601,100.419476,191,0.372642
1151501.065549,16.623645,55,1.126153
1151792.886432,3720.841154,38,1.162361
1151997.717332,3.074279,17,0.837800
1152113.071830,72.862126,4,0.787877
1152526.469547,138808.573340,4,0.138380
1152997.016348,135.694666,2,0.610453
1154569.240885,10.829079,39,1.438189
1154864.722791,338.956001,3,0.399283
1155780.027690,1007931.350341,317,1.351361
1156443.626639,3311.081355,34,1.108174
1156626.645458,7.227378,66,1.892362
1157076.056581,895.861302,13,1.083945
1157163.386477,16313.769810,155,0.901494
1157635.111631,7.722394,69,1.261319
1157948.897513,435526.547949,4,1.044034
1158352.613665,469463.398627,2,0.161916
1158395.343404,277712.220256,20,1.206555
1158697.933211,9.558870,4,0.033432
1158766.590929,650128.913637,5,1.402877
1159098.250474,29.465834,13,0.519367
1159343.337367,458855.954782,58,1.706349
1160391.266049,517.114687,5,0.430654
1160649.785605,23.462491,6,0.266699
1162579.362790,92408.058986,183,0.443161
1163055.105438,14.953034,56,1.407762
1163068.375164,159.292684,456,0.762235
1163223.473217,6.123560,13,0.852487
1163371.783180,13842.488555,6,0.052161
1163567.641023,39169.343861,426,0.000583
1163767.657192,5.464391,33,1.111828
1164467.890668,3.736752,11,1.925462
1165462.223499,1445481.219405,2,0.356926
1165827.488739,1742246.584432,11,1.909836
1166611.030180,87856.647603,475,1.106182
1166740.003861,145.847747,17,1.560509
1167558.598891,3203.637845,8,1.642516
1167884.364637,21.009290,2,1.935352
1168026.435071,29.684738,2,1.596647
1168641.262868,384.411220,7,1.480286
1168878.329876,3.872335,2,1.333779
1169007.557121,2274.653712,202,0.514804
1170254.829038,4142.879321,114,0.906469
1170379.057987,5.284211,21,1.779406
1170708.358471,39681.608693,3,1.256190
1171112.911813,3029349.637179,178,1.629178
1172343.420159,2865.875783,110,0.355855
1173032.808617,2754817.657907,54,0.350443
1173100.933553,210.251297,119,1.307170
1174472.006398,2063.637796,147,1.175892
1174602.576966,32.797193,2,1.962427
1174999.140028,3036.061186,143,0.706801
1175388.741688,2631.994077,153,0.564617
1175409.641427,13810.551572,59,1.207861
1175475.397816,3074.142110,2,1.326796
1175577.412354,133586.849643,49,1.292340
1175588.594750,1656.125305,28,0.048500
1176267.406998,6068.507904,338,0.249439
1177127.573886,26653.023939,12,0.102850
1178916.522510,3.847647,30,1.413938
1179604.778789,13511.709280,3,0.825323
1180400.537781,110.207938,2,1.789834
1180967.116682,589902.443725,10,1.852836
1181107.677101,106.114101,17,1.456082
1181751.247223,2262127.603827,2,1.476175
1181768.904116,181316.534689,2,1.029300
1182019.099147,351972.579912,2,1.570150
1182623.628520,6.699771,25,0.822359
1183159.372035,225496.411653,177,1.552963
1183351.613716,8450.375778,483,0.358466
1183957.579782,4678.293545,6,0.814021
1184699.224068,579.277282,2,0.681404
1185056.684649,3.231479,97,1.323833
1185065.785307,4.852008,199,0.993602
1185201.787568,985487.679314,5,1.260726
1185209.525764,453.281049,6,1.955999
1185563.460130,388.045833,2,1.668006
1186231.400194,18.773265,3,0.789785
1188407.923861,1694359.874725,20,1.523045
1189213.619465,96749.069406,58,0.232944
1190655.561347,1035843.357361,3,0.696635
1190756.868598,319.392058,290,0.218299
1191247.497539,33372.340488,63,1.035705
1191778.312734,428578.297786,53,1.111351
1193137.388964,10108.492031,4,1.173210
1193261.843549,435013.741411,2,0.930591
1193929.484725,7235.660665,256,0.986928
1194437.295557,343.506689,5,0.690058
1194794.492850,186128.972979,3,0.443200
1195082.762338,22519.772597,3,0.521305
1195622.442444,509.408818,132,1.231446
1196882.948315,1214.063791,158,0.440502
1197033.347456,6860.623327,18,1.341907
1197649.064843,13.346581,12,1.220412
1197755.102961,31.131652,5,1.922722
1198112.472508,10340.425983,2,1.446897
1199014.199266,20.356067,4,0.022467
1200092.688613,20.695872,4,1.965444
1201621.555788,124593.108891,303,1.079440
1201643.103340,880254.078542,30,0.712582
1201645.774370,46.604693,72,0.483736
1203240.481217,202151.773337,105,0.211523
1203562.416850,316.593104,62,1.614119
1204101.923034,2438704.053706,21,1.199285
1204205.480541,39328.486033,94,1.519970
1205318.154361,71894.020148,3,1.411601
1205588.433690,51525.585049,6,0.654547
1206094.460776,793.761073,104,0.364496
1206904.686937,140080.157134,192,1.854551
1207926.578044,346.684320,33,1.347538
1208325.848075,4033.607956,49,0.495258
1208428.949141,898.409589,2,1.944813
1209936.482850,15618.090523,164,0.728597
1210103.966101,208385.974818,9,1.007646
1210202.689951,133906.062824,113,1.386513
1210866.853505,631792.087244,2,1.794883
1210878.981629,1008.296183,2,1.207418
1211518.583295,1536.505130,2,0.710982
1212528.548474,1375.189358,2,0.019233
1212541.167650,134257.051334,45,0.647419
1212862.980736,34.098488,2,0.697753
1213045.936535,42116.060662,108,1.561668
1213772.398005,118276.717867,2,0.758176
1214018.628689,77688.884454,161,1.490364
1214905.841087,1369096.017931,27,0.543238
1215580.452517,98.618783,88,1.878795
1215585.672701,4797.037426,108,0.071659
1215880.560951,148459.424263,35,0.735362
1217038.842776,34718.896412,8,0.307421
1217270.925727,277776.111579,133,0.996529
1217356.489854,80039.259243,24,0.793735
1217842.483669,75796.814213,5,0.339141
1217955.923335,28.168620,4,1.161334
1219511.827706,47.392491,437,1.290596
1219897.294863,192236.187959,5,1.705057
1220652.483731,5245.673155,124,0.148995
1221312.534013,1502959.032313,121,1.691120
1221470.021576,188.382321,2,0.058436
1221655.418140,467714.195659,51,1.876142
1221772.970190,3.795223,54,1.599668
1222742.013292,306.208402,18,0.889456
1223290.692102,83411.802499,91,0.361485
1223460.605490,4199.089575,111,1.052407
1224897.844545,192.791250,64,0.331701
1226138.952656,868464.615175,4,1.520434
1226422.310615,10289.995741,214,0.537771
1226820.676506,2193.614826,89,1.960275
1226882.901429,663.557557,60,1.251473
1227350.772953,619.750523,2,0.441009
1227830.549629,243.255003,4,0.242531
1228210.447633,101.150529,12,1.453108
1229112.124258,423.974578,42,0.177978
1229121.861131,14609.413873,2,1.404707
1231565.208546,13620.873331,450,1.347420
1231933.132734,20.871754,47,1.277144
1232328.237112,11.305346,68,1.467347
1233457.393999,130.613878,19,1.089767
1233903.083681,141791.451543,10,0.163628
1233915.985864,7.515959,20,0.157104
1235590.375436,11.567306,11,0.088457
1235897.513163,11348.810450,293,0.441057
1236698.674867,94530.681849,8,1.892985
1237072.340003,12.865244,108,0.025972
1237249.985888,2961.656920,15,0.204667
1238014.185912,9.316047,56,1.522306
1238556.898730,291466.216582,5,1.572703
1240749.623459,697.567878,18,1.876286
1240973.215489,54.411846,10,0.041429
1241082.645840,7622.596408,6,1.173159
1241140.918387,315.083774,2,0.666185
1241404.051876,16656.157558,26,0.589098
1241641.457674,55481.360465,4,1.871475
1243205.302515,1970876.432498,250,1.081487
1243632.780619,78.562635,2,1.710307
1244445.787875,44882.721387,167,1.049532
1245012.271434,1251.411750,46,0.938926
1246846.858617,15.953943,12,1.137211
1247007.983017,93.316685,3,1.952264
1247306.066511,6.351661,3,0.999409
1249161.515538,3147232.756567,177,0.317026
1250670.254188,1083.512216,30,1.809374
1250790.264963,197.584977,11,0.869847
1251954.143916,2540.055634,260,1.073591
1252680.142112,209.599526,7,0.854205
1253124.844949,5.360566,9,1.260699
1253169.155721,37544.308174,29,1.519488
1253744.039947,378335.644688,6,1.870131
1254702.047929,111694.929425,2,1.183258
1254822.500568,89441.773222,69,1.424620
1255014.824835,3.849486,39,0.062527
1255103.660962,3859.952484,21,0.400988
1257289.589407,18.463327,171,1.133749
1257542.901199,1823262.348752,99,1.844137
1257986.211766,18.618214,58,1.071273
1258091.385778,429.584941,19,1.038306
1258274.160625,96.468406,2,0.650685
1258660.297795,42.289074,144,0.038104
1258697.339268,5.786141,26,1.530723
1259240.468993,1129.164790,36,0.294497
1259709.186834,19653.648870,20,0.230662
1260686.020794,1811429.241009,27,1.333880
1261004.773700,882.877231,93,1.363059
1264024.262969,58.651691,320,1.606305
1264730.993363,93689.758133,6,1.673733
1264799.464638,95.359905,345,0.932628
1265567.982395,1261033.012213,2,1.530138
1266566.236399,2094114.119403,2,1.441507
1267014.423501,239.260554,2,0.414682
1267168.112286,59.243265,4,1.405227
1267666.384158,3.853308,117,1.446729
1268463.710656,16058.550414,2,0.416852
1268888.556784,2862.651440,2,1.055753
1270589.673359,70296.921392,5,0.133029
1270681.000080,6064.943640,115,1.810532
1270852.265519,40048.192666,424,1.932787
1270860.182024,891.941509,13,1.498666
1271688.066360,4.037149,109,0.724825
1271798.878639,480857.856412,92,1.699703
1271810.078021,962336.722695,3,0.416871
1272166.979632,7.929623,27,0.635742
1272944.467270,8.385037,61,0.500789
1274851.600328,81.548096,17,0.896659
1275182.088882,55728.453725,2,0.667068
1276061.254875,31.018168,335,1.922516
1276755.963978,1482952.248560,331,0.870818
1276814.771404,2996983.844120,4,0.869037
1277810.814639,62616.852925,12,1.710219
1278333.623570,808791.113795,4,1.751566
1279349.692556,1764.864140,2,0.397037
1280625.880944,1295.539492,400,0.112132
1280639.412312,572.023348,9,1.816085
1281073.205436,254974.701331,154,1.427854
1282379.560152,942813.167228,416,1.007992
1282422.463312,1232585.716359,64,0.271518
1285079.986720,279.102010,6,0.135973
1286838.505794,43.553586,402,0.033790
1287466.177278,3051295.805110,50,1.399421
1287969.961927,43.395599,90,0.492233
1287988.257296,476.767505,164,1.874082
1288319.410802,531934.541726,146,0.495011
1288628.146513,112.267774,8,1.736752
1288723.522661,1152327.366398,26,1.633707
1288884.009829,34.504109,346,0.791293
1288990.776263,329466.310406,2,1.119157
1289007.126987,4762.639650,17,1.580612
1289716.137492,533.161500,9,0.225209
1290373.736204,63633.692843,244,1.345823
1291331.789490,4667.418952,25,1.460358
1291818.241821,3116.749310,26,0.777623
1292384.596329,72.231325,96,0.928334
1292512.700682,1319.686109,8,0.513730
1292660.374106,8410.921541,43,0.244606
1293585.197927,1899.283662,13,0.203107
1293594.265479,225.642413,64,0.990602
1296347.113546,1568801.448343,30,1.064773
1296855.651537,1218312.283603,34,0.332176
1297492.957046,2385560.372898,179,1.343540
1299225.046574,1735.009177,152,1.319722
1299663.254893,622899.763151,2,1.778434
1300710.886297,571315.596224,7,1.692718
1301382.456555,451088.296141,8,1.749179
1301643.448025,224.709275,8,0.435646
1301851.409978,8409.338586,17,1.086104
1302080.347371,12960.650259,79,0.986703
1302859.642669,2555061.442042,3,0.647892
1304132.839984,3343.173268,105,0.836223
1305452.956508,104206.222442,4,0.865674
1305767.343867,9.897293,346,1.834768
1306307.823884,18939.614729,235,1.735235
1307619.059257,6794.823756,126,1.635685
1309643.188159,11.714969,2,0.358908
1309705.792174,206.844644,324,1.297671
1310490.523159,124073.568195,20,0.972443
1311891.908931,9.741706,6,0.077213
1312218.149456,1614.644786,52,0.923429
1312351.719141,9423.711883,236,1.157415
1312399.648821,15578.724697,22,1.912109
1312452.736427,459679.454217,2,1.687135
1312572.791383,16.184623,6,0.593428
1313035.321328,760.277053,76,1.506458
1313258.825404,339.887546,257,0.651520
1314217.387434,18.235081,11,0.169394
1314370.907850,3.420896,8,0.546635
1315675.735933,42.271187,172,0.436240
1316350.866226,5.240653,3,1.208895
1316516.915443,8.434228,98,0.909296
1317595.902773,23.771135,3,0.121620
1317614.715638,127.760384,44,0.701871
1318326.176530,18.084620,10,1.273691
1319006.181846,109388.008002,41,0.307567
1319292.398132,2572.901150,2,1.563440
1319934.195273,5792.484641,3,0.171212
1319938.996461,107.351535,3,0.319976
1320229.401613,18.218769,40,0.453625
1320265.648247,5443.003365,45,0.612984
1322954.341375,20722.816544,336,1.210398
1323014.845792,75.336583,6,1.839503
1323630.633105,128.731185,33,1.060966
1323989.363235,4292.779439,46,1.408849
1324032.843106,282.003677,159,1.038897
1324784.479687,1846.356394,2,1.805886
1325586.400399,1007646.700578,13,0.404335
1326590.355304,13.485327,110,0.939323
1326753.637402,332202.327589,7,0.647522
1327013.473675,620298.888844,256,0.535124
1327356.286933,47.734220,296,0.767463
1327824.842249,36577.698924,4,1.117308
1327856.948780,301839.319105,22,0.706639
1330404.071191,6055.568854,3,1.536019
1331501.140234,5022.713796,205,0.929925
1332432.314345,15.736390,100,0.214542
1333124.338430,37507.426536,39,0.469395
1333853.025664,50486.288475,101,0.969424
1334552.970261,1245.096499,2,1.627923
1335861.494839,305899.172648,9,0.513850
1336501.857128,1083.730492,3,0.408127
1336508.449456,1068.949682,2,1.454924
1337077.959747,6.055063,4,1.960713
1337877.819507,156.874036,467,0.020026
1338742.150646,290.305816,4,0.662132
1338748.356120,1543.931077,432,0.648593
1339092.573080,36052.883325,3,1.403175
1341542.750006,44486.183172,7,0.052221
1341655.076308,1039.918917,19,0.081919
1341827.976730,229.023546,73,1.478395
1342310.245313,2581236.954518,58,1.315890
1342451.822724,24463.709700,117,1.532060
1342915.221053,320.704238,57,1.197811
1343306.636774,15974.735860,95,1.660461
1344481.369421,30046.622850,2,1.231405
1344950.253019,512.132222,2,0.301379
1345615.816686,13608.354090,2,1.976069
1346167.832969,157067.724487,295,0.338378
1346243.591331,21450.791808,248,1.063119
1346293.750045,6.844049,207,1.299770
1346720.896150,193814.215648,32,1.123662
1347555.839076,4.360009,132,0.542480
1347626.443383,14160.694245,133,1.966080
1349500.973215,669.891656,11,1.916648
1349548.149865,363354.366068,4,1.619147
1350059.392808,77630.016561,15,0.576952
1350752.688123,167626.704504,4,1.749091
1351075.786720,18.372472,11,0.744417
1351439.057169,116.670918,2,0.671584
1351745.107987,612.794625,53,1.969759
1352750.543819,945201.150841,4,0.780556
1353109.526213,283987.633490,17,1.978547
1353222.115461,228.384037,273,0.019268
1354078.083527,12517.358200,8,1.244339
1354280.880473,34.054905,5,1.456424
1354728.405627,315.562828,263,0.233883
1355617.563876,225.050584,5,0.834093
1355648.447598,2261490.484060,27,0.804129
1355923.865803,77.758209,6,1.073640
1356398.643626,162287.869188,193,1.554201
1356523.704432,2930.035262,38,0.100948
1357988.820592,4887.948764,33,1.969146
1358068.445107,62.745860,398,0.217177
1358322.550786,6.854074,45,0.370951
1358664.647132,280224.850474,77,1.692810
1358702.955811,214.093825,3,1.565566
1359068.821559,12244.165254,38,0.262225
1359203.414054,66.174295,4,0.722008
1359317.880815,83.302984,15,1.578096
1361025.363215,1550.895361,13,1.341542
1361111.667378,87.690007,18,1.128308
1361234.485712,3289.124096,12,1.924714
1361683.651134,3731.012406,249,0.119077
1362069.092378,481640.753375,223,1.426956
1363669.297400,5693.933604,18,0.998216
1363798.348876,7277.132988,131,0.434147
1364334.903864,9.868041,20,1.749142
1364686.316680,45721.678680,3,1.919066
1365189.652455,1356.220713,3,0.647936
1365317.574430,447112.488220,10,1.355418
1365646.119896,102640.986970,3,0.094249
1366141.424733,448561.500234,158,0.453750
1368080.062058,22947.699227,3,1.032753
1368209.411319,9.093157,4,1.925795
1368297.594789,807.596241,20,0.067369
1368310.976068,379936.974457,39,0.679895
1369457.820236,1148462.903348,6,0.534135
1369853.549797,60053.908053,177,0.669629
1369915.910766,566.637393,38,0.126005
1371323.369250,556293.414630,433,0.622238
1374011.826736,35.150149,5,0.982927
1374033.991108,2059.845231,2,1.095603
1374368.904670,51571.153820,98,1.705318
1374581.743690,564.244563,71,1.070823
1374874.112865,1333.963301,2,0.405981
1374885.301540,203.755272,11,1.910039
1375841.925906,2078403.763951,140,0.895388
1379575.399487,923.602163,329,0.116240
1379761.014591,20997.511666,62,0.946156
1380043.927092,36.386605,223,0.622176
1380379.909144,1261040.081274,3,1.332518
1380638.935010,24563.182664,16,0.058605
1382444.400082,83.211172,36,1.687984
1384602.570142,385626.533115,2,1.916425
1386337.929188,48264.039534,30,1.440518
1388469.915228,390.932179,9,1.793993
1390151.148106,2204.711326,41,0.435468
1390346.121535,558101.164980,138,0.330447
1390919.123197,61.849068,3,1.925847
1391034.829203,2941359.726028,289,1.853370
1391162.170649,2671568.196538,57,0.706988
1391285.811806,626.788368,2,0.333004
1391489.179181,74.172789,112,0.620591
1391555.750724,5.063493,8,1.372298
1392473.509179,8.934411,14,0.729164
1392920.241864,43.547195,2,0.780119
1392929.859808,49.970141,2,1.263553
1393058.659050,1540.662720,353,1.732738
1393982.228152,10040.624844,197,1.954654
1394730.554085,569747.917541,335,1.231917
1395958.824521,350628.832994,54,1.110169
1396194.693047,5.036904,12,1.428302
1396600.474845,49503.513461,51,1.240191
1397632.398582,1190.714335,130,0.251024
1398201.611200,372.580205,244,0.481909
1398357.956906,5138.595758,4,1.412817
1398526.861015,358428.448027,484,0.795819
1399528.153061,8.907204,15,1.182704
1399620.074738,13.256134,22,0.980497
1399740.620795,36016.393629,3,1.201251
1400223.983083,3066034.137975,3,0.669522
1400683.490467,13.741554,124,1.341402
1400732.212211,1178.198146,61,1.828987
1402532.253398,13.740808,285,0.972436
1402752.226393,372.571263,155,0.378431
1403135.725563,3.474603,25,1.383977
1403845.161440,22.891135,44,0.924034
1403949.830078,1310198.608739,40,1.229698
1404501.519372,5339.721546,2,0.126118
1404592.345913,15.044165,34,1.535986
1405410.031590,1958.789004,373,0.141521
1405557.412754,13551.567748,64,0.597772
1406343.257281,15038.791494,16,1.767396
1406391.374035,73083.513338,2,1.029608
1406690.048181,1090540.958414,242,1.297248
1407364.044337,3638.957942,2,1.789982
1407580.528738,27.023254,105,1.302495
1408140.969870,1311.206156,183,0.132884
1409382.985072,356.106834,9,1.150209
1409908.467405,3112.334815,384,0.866177
1410655.416256,5.777896,343,0.350269
1410706.841207,3491.716029,4,0.039009
1411149.586876,68308.747418,34,0.460649
1411294.130663,19293.244350,157,1.247975
1411664.069811,109341.753582,2,1.791369
1412470.236400,255.366621,178,0.443960
1412573.691932,3983.793178,147,1.559875
1413003.563204,50075.260605,4,1.404314
1413313.282855,40.650946,16,0.327923
1413439.606351,1718017.922854,2,1.247894
1413619.221827,32.120389,8,1.573233
1413870.021586,6.421315,12,0.988362
1415080.081649,332.924767,142,1.877026
1415521.417014,1253.797245,165,1.373366
1415902.210780,168.457659,8,1.955216
1416085.321161,179462.617533,13,1.580271
1416094.494625,5161.973915,39,0.636830
1416356.518668,2558703.428856,11,0.075563
1416616.605141,34.860963,162,0.895932
1416658.427513,1313316.266353,31,1.504133
1416889.801859,166.833433,294,0.018246
1417507.820569,102152.294247,2,1.543893
1417966.259822,111653.401159,2,0.117452
1418528.460428,58539.096874,2,1.553161
1418912.169260,1192.806386,321,0.699462
1420887.168798,154.930696,160,1.177645
1421398.359643,135.693845,8,0.689630
1421719.950288,57498.492176,2,1.298701
1422059.056727,16.449107,5,1.303116
1422768.721582,6.086687,261,0.743457
1423041.887085,886886.326967,6,1.129954
1424261.397880,13432.062160,29,1.898850
1424599.877773,619.494009,19,1.800441
1424775.205452,2790.941363,16,1.570057
1424827.029882,446.311176,6,0.314443
1425323.507535,2095.359066,2,0.672573
1425395.077143,2355917.993053,107,0.295402
1428658.320705,155.998455,3,1.088914
1429319.526270,15.879239,47,1.614881
1429970.740111,7061.891992,25,1.565726
1430231.902341,51720.684529,81,1.832514
1430437.577599,452.383616,8,1.553977
1431512.624629,31783.183723,67,1.843588
1432454.137006,1179134.345555,2,0.722173
1433128.937202,51055.405668,40,1.898603
1433430.625080,180.209981,2,0.245577
1433976.312136,144458.419122,130,0.227131
1434251.425758,300488.414753,2,1.936277
1434427.800259,21.297726,6,0.846572
1435927.638872,21396.279903,480,0.369958
1436402.512510,3979.550136,79,0.102919
1437363.152732,29974.860889,116,0.550084
1437470.970056,41145.396376,34,1.235493
1438313.262800,105.188897,51,0.610825
1439206.907263,6.462085,10,1.008785
1439726.997851,11061.400349,3,0.834279
1441046.244931,596713.696841,7,1.632193
1441214.721468,4.214574,41,1.041217
1441812.367392,442.289590,466,1.875461
1441961.735230,42.383981,5,0.821383
1442441.571773,22898.149921,32,1.643525
1444598.951255,96.276783,101,0.292402
1445006.520302,114.868987,30,1.613945
1445464.498372,7890.534285,2,0.129955
1446022.301411,1395.344513,17,0.773840
1446548.944807,32.101020,36,1.311941
1448214.257652,14.389695,5,1.233960
1448820.207157,24003.388564,4,0.220082
1448919.263699,17568.718929,2,0.789874
1450153.877200,524197.817531,505,0.471811
1451666.726387,21356.731526,11,1.061619
1451839.080285,1724431.870098,4,0.649467
1451993.859415,685.049103,91,0.001902
1452250.883098,533.954590,60,1.682534
1452744.225450,45134.268635,2,1.003445
1453124.039990,20432.250173,388,1.070640
1453196.445135,16579.221927,24,0.527255
1453580.736789,3.871915,2,1.458829
1453786.494614,3408.694181,98,0.874716
1453969.778272,11.179799,242,0.790959
1454591.145909,365099.637454,51,0.938705
1454796.889746,3.316596,449,1.339676
1454896.594593,7046.809386,3,0.717322
1455607.794579,734359.008670,190,0.835496
1456646.681840,18.901952,3,1.834112
1456924.683371,28324.455017,64,1.029759
1457237.292246,594780.060080,268,0.456026
1458110.698879,1473256.576444,10,0.438325
1458177.631303,7.822516,3,0.117706
1458182.063830,528.019928,8,1.666142
1458218.556603,3.770296,315,0.140461
1458653.172576,54393.882292,41,0.312291
1458920.997098,110550.724263,2,1.083899
1459417.666044,158257.345303,325,1.596730
1459795.537525,46997.780132,2,1.420755
1460222.690889,52770.456909,3,1.635971
1460276.902022,116501.978813,32,1.674681
1460718.632980,291.303012,29,0.155982
1460889.981568,70250.910671,5,1.707157
1461800.688864,188.917130,2,0.306142
1463645.107740,45572.802681,140,0.238912
1464016.968232,15992.435180,2,1.340955
1464287.988269,10318.203913,4,0.390092
1466528.398365,38865.338241,110,1.122975
1467408.719931,247.530643,21,0.958351
1467586.041061,54286.493666,19,1.592944
1467935.311408,382605.386023,32,0.713050
1467964.224180,830065.907917,38,0.120091
1470435.212348,52242.194764,3,0.426189
1470768.033038,83.056167,37,0.665948
1471432.666241,8345.801097,3,1.641420
1472193.316789,8209.148540,111,1.515553
1472492.870187,267.915126,4,0.328087
1473554.720140,15.461138,38,1.518025
1474704.774662,146665.575234,243,0.621076
1474858.581748,721121.015074,5,0.713111
1477026.356012,46692.076768,143,0.293604
1477129.917392,1279.359186,2,1.198596
1477618.699374,57.527950,26,1.323259
1478616.304554,344950.275150,22,1.554327
1478859.372462,1236631.497680,11,1.105627
1479478.722346,297.764088,3,1.184791
1480111.016207,16937.736104,11,0.301739
1480177.784006,3061794.573907,4,1.962184
1480743.272156,1204.657434,154,1.827310
1481781.528972,13.805666,334,1.355907
1482172.240655,391.200972,164,1.804576
1483919.943855,121.139551,5,0.379005
1483970.239584,5906.228896,20,0.605578
1484824.012606,48.048283,75,0.903711
1485589.803871,400841.432586,46,0.186818
1485804.101543,140.997561,232,1.271707
1485972.644861,29.418033,7,1.152848
1486933.056763,20188.940913,8,0.884577
1487947.114617,469.287403,11,1.341519
1489614.734604,1057432.919247,222,1.514918
1491496.188874,5.519536,4,1.316334
1491507.080521,465.801389,14,1.709672
1492117.502123,15330.761821,3,1.348635
1493018.988254,640343.287816,172,1.123939
1493284.438486,105348.753846,74,0.034885
1493919.207847,9.529534,9,0.440833
1494126.257974,122.348440,249,1.865639
1496473.574907,1005586.521847,7,0.871652
1497238.949324,217055.384543,11,0.899063
1497577.908405,37707.686082,10,0.799315
1497807.858290,5.842614,493,0.750823
1498342.758228,76734.982736,3,1.519957
1498349.497019,2155.257511,4,1.746925
1499544.216479,760626.541237,8,0.859918
1501011.105113,63540.352740,3,0.950838
1501308.765745,6.043952,195,1.953985
1502811.217147,30593.318215,23,0.159720
1503162.696470,3019.914548,122,1.423576
1503363.895776,51094.933978,96,1.874451
1504583.973088,9.046858,19,0.915009
1504720.360467,6159.790304,5,1.872365
1505294.000266,6384.893036,2,0.473932
1505689.252898,267.363490,4,0.044777
1506585.225296,10308.696271,275,0.001982
1507716.940224,67585.302199,507,1.776027
1508058.361590,4.213008,100,0.084098
1508914.968770,365557.070803,2,0.945532
1510695.394517,498317.963716,8,0.258111
1510789.157346,26458.898126,15,0.100424
1510905.149557,150.735652,6,1.455311
1511261.252672,662855.991607,2,1.114793
1511513.963701,18.293767,145,0.798920
1512294.569406,23959.106258,2,0.620166
1512436.560327,477.614466,463,0.245746
1513942.852493,2507153.468856,3,1.020177
1514062.031080,327.389002,8,0.169489
1514379.367548,23124.644791,376,1.198610
1514577.464777,113.284112,8,1.042510
1514997.897601,204982.499287,7,1.035600
1515520.257199,225.936141,20,0.819931
1515539.329634,2939.530128,14,0.233206
1516034.126883,1414966.518994,9,1.517273
1516582.755942,412.937630,65,0.717328
1516668.372221,9.421375,4,0.401542
1516749.868305,53454.555312,13,0.364840
1517156.018642,14167.989035,28,1.981542
1517176.896271,1877511.627198,25,0.762255
1517577.966589,294689.920969,2,1.725101
1519534.449201,129.475893,352,1.418592
1519603.536176,9369.842764,85,0.216121
1520310.363287,2597536.327159,21,1.439297
1520523.930227,78.539167,126,0.476664
