S_ime,R_time,Processors,Sigma
8390564.394,321.296778,7,1.757479
8398029.55,6.702796,11,0.843389
8399306.926,17.162538,2,1.434799
8399615.189,168814.824,37,1.44905
8400036.955,1422152.066,49,0.451989
8400336.469,18.076749,39,1.518161
8404064.621,3007391.886,17,1.798657
8404424.301,15.31066,48,0.968609
8405396.158,103.636904,16,1.705903
8410654.185,181347.9771,24,0.417768
8414516.476,17.392703,7,0.776025
8414681.076,289.566079,8,1.689951
8415650.116,230.158855,2,0.991406
8415878.123,1102.995202,4,1.770138
8416573.569,54236.24318,2,1.064048
8426340.503,566620.5568,5,1.790443
8427042.232,388.320949,3,0.646346
8429868.937,169.381545,2,0.086327
8439023.993,491556.8426,7,0.472236
8441068.47,42.48539,27,1.975132
8442861.288,436945.4592,26,1.715126
8448161.951,2997946.003,3,1.377995
8453390.141,6779.846373,3,1.106396
8453505.922,14.802483,3,0.08637
8459340.121,46.742205,2,1.502536
8464066.787,897.522256,14,0.330787
8465814.281,460065.1705,3,0.961687
8467999.683,266945.5171,20,1.802641
8470508.307,90.837262,2,1.676168
8470795.554,248833.669,45,0.223825
8483736.057,972.767815,2,0.185861
8487240.342,2182.166984,12,0.226676
8487364.933,244043.924,8,0.45555
8494899.388,521196.417,2,1.850224
8497219.827,4395.946812,2,1.374135
8498233.756,19116.99878,3,1.452723
8514642.971,196188.5134,2,0.181071
8520148.441,9470.711023,5,1.804597
8547258.322,592910.7823,9,1.004571
8548348.88,64068.64459,58,1.828787
8549810.096,5248.245142,2,1.51332
8552929.015,8255.286618,35,1.412553
8555461.525,89768.07854,2,1.508541
8555539.235,9.041381,6,0.697645
8566606.906,404.607941,36,1.221426
8566787.629,910.872747,11,1.873325
8574331.682,37596.42983,37,0.762064
8586302.078,937051.5678,2,1.882386
8592180.64,5278.874902,5,0.789864
8600324.851,584.174057,5,1.202421
8605429.365,54631.92667,2,0.423211
8605754.172,34.366685,21,1.016069
8620139.315,68994.45778,27,1.831484
8627419.87,3.112246,2,0.462828
8629683.601,4930.766753,8,1.975523
8630943.924,35.36846,4,0.288659
8647398.075,3009.061599,8,0.231159
8648487.032,6.134698,40,1.056444
8648505.879,9696.351578,4,1.573977
8653177.192,3.608215,8,0.797991
8657161.075,4.490105,26,1.849621
8658874.471,49104.94362,3,0.023301
8659009.242,5.723214,5,0.914385
8673870.822,108.196666,3,1.864517
8675132.791,1208575.665,5,0.109668
8675846.512,1364.687111,21,0.728161
8675978.973,225152.1887,37,1.501265
8676577.76,1687.661012,6,0.158306
8682944.704,6.184971,9,1.224156
8684865.823,29051.45159,25,1.778139
8687766.2,29770.30087,9,1.841241
8694833.859,164727.6796,2,1.929943
8694852.112,1386459.302,54,1.728983
8696677.051,100411.6786,2,0.238691
8699085.836,697.913419,39,0.25042
8703701.153,205115.7046,16,0.313866
8710361.77,58151.1788,5,1.555379
8723481.675,3.646047,6,0.451515
8726279.138,65.730178,46,1.043262
8728731.434,56.102126,33,1.501287
8730733.319,461.580066,21,1.090381
8732301.719,1324721.134,4,0.780705
8732409.757,24218.09204,29,0.660148
8736511.936,766.946697,7,1.697401
8740787.735,943.229013,34,0.670147
8741126.951,1445031.03,2,1.538158
8744764.594,1245.38191,2,0.395821
8747768.683,1136014.303,45,1.65984
8772986.161,226959.6227,55,1.615838
8777646.269,85.308343,10,1.650222
8786578.913,87.85987,9,0.016143
8790618.415,1443066.221,9,1.16877
8798237.029,6.940691,2,0.530691
8808513.753,223408.7088,3,0.073223
8811944.014,5.412881,7,0.915921
8814585.918,375049.3597,2,0.240298
8822969.917,150.529957,45,1.367579
8826462.258,16.415405,3,0.019029
8826759.423,64.510903,25,0.170108
8844801.399,53.929392,4,0.414691
8845157.431,53275.55862,4,0.749822
8854889.285,1825799.487,2,0.456658
8856811.945,883.590214,5,1.175348
8858925.391,8.866473,3,1.761008
8859325.322,273970.7095,4,1.377093
8860454.385,61095.66055,2,0.174366
8865474.372,3.805961,14,1.291533
8866649.669,159989.5222,5,1.585531
8870803.356,2012.370962,6,1.576482
8874073.507,1320.254541,2,1.455979
8881464.567,25061.93092,2,1.058702
8896474.566,269.422572,2,0.322444
8896609.166,4144.564313,6,1.195601
8897582.643,628.983982,52,0.339792
8897781.861,12273.3258,15,0.7608
8899520.229,742773.9578,31,1.670144
8909059.386,6.563191,4,0.565399
8911488,292.411665,44,1.321977
8917072.399,20144.5785,2,1.495326
8925564.455,8000.443213,13,0.251124
8926697.785,9.88005,5,0.877861
8928293.051,21.079627,5,1.09284
8928387.518,43405.86551,2,0.503786
8930751.475,473629.4471,4,1.052784
8931894.824,385715.5087,2,1.605279
8936538.276,2452722.497,2,0.007598
8937061.341,195238.0313,3,0.468673
8939121.434,1783692.702,5,0.032476
8944240.518,3141631.084,3,0.766653
8953104.864,3.02445,2,0.929977
8955352.323,106.637406,5,1.57598
8955516.067,34.461426,2,0.257024
8965020.239,4.383272,59,0.668649
8972599.626,2886518.726,3,1.178624
8974203.293,1440537.19,2,1.825598
8980927.749,8.699825,4,0.727048
8981713.147,3075333.436,28,0.450175
8982464.126,43.424221,55,1.793411
8992146.886,5.263963,5,0.230472
8994572.06,287.168657,5,1.655143
8999402.547,6139.853494,36,0.755012
9007726.859,19342.52726,10,1.01556
9020142.161,445.247109,62,1.75546
9021399.211,82850.67081,26,1.465754
9032794.425,547429.9416,17,0.891347
9047723.955,6.468066,4,0.826559
9054877.26,167740.1581,7,0.181379
9055434.748,134.484436,28,0.860449
9056593.823,3577.197289,2,1.558835
9058164.448,6553.722234,2,1.005379
9059539.874,12643.95795,2,0.85593
9069030.32,2226.639165,2,0.917825
9069108.809,44640.32167,17,0.83067
9069969.114,216.46989,2,1.26757
9070842.748,1075.556238,3,1.955304
9073068.831,52925.34855,24,1.515496
9088644.279,3751.123525,29,0.398111
9089426.07,354.057407,6,1.907607
9095241.758,1379034.003,8,1.960415
9101565.987,264649.9795,16,0.660784
9106067.013,30.612075,39,1.293182
9118529.226,150.093722,35,1.668418
9132814.41,581817.6983,10,1.721222
9136278.469,60600.11792,6,1.818959
9143693.316,59.270884,13,1.426723
9143903.133,2782049.404,2,1.238207
9147634.467,3.861599,8,0.685929
9149893.632,1052.396516,52,0.957339
9149965.949,4943.736978,2,1.075008
9157695.137,4.592013,2,1.249048
9158953.532,377283.6149,2,0.756625
9164104.187,322.196807,10,0.726888
9164813.482,309213.6536,58,0.702142
9167012.578,2532826.839,12,1.169031
9167805.285,8272.266755,63,1.964377
9172461.535,41.324928,2,0.986291
9184957.314,122.164477,16,0.465424
9192468.075,9818.445977,60,1.52461
9192787.805,18437.99529,26,1.820902
9193042.655,6172.891229,55,1.088345
9197286.332,725.507561,19,0.827392
9198315.388,203560.8554,11,1.897024
9203071.304,4.340903,11,0.073296
9210835.557,100.419476,34,0.372642
9212008.524,16.623645,15,1.126153
9214343.091,3720.841154,12,1.162361
9215981.739,3.074279,7,0.8378
9216904.575,72.862126,3,0.787877
9220211.756,138808.5733,3,0.13838
9223976.131,135.694666,2,0.610453
9236553.927,10.829079,12,1.438189
9238917.782,338.956001,3,0.399283
9246240.222,1007931.35,47,1.351361
9251549.013,3311.081355,11,1.108174
9253013.164,7.227378,17,1.892362
9256608.453,895.861302,6,1.083945
9257307.092,16313.76981,29,0.901494
9261080.893,7.722394,17,1.261319
9263591.18,435526.5479,3,1.044034
9266820.909,469463.3986,2,0.161916
9267162.747,277712.2203,8,1.206555
9269583.466,9.55887,3,0.033432
9270132.727,650128.9136,3,1.402877
9272786.004,29.465834,6,0.519367
9274746.699,458855.9548,15,1.706349
9283130.128,517.114687,3,0.430654
9285198.285,23.462491,4,0.266699
9300634.902,92408.05899,33,0.443161
9304440.844,14.953034,15,1.407762
9304547.001,159.292684,60,0.762235
9305787.786,6.12356,6,0.852487
9306974.265,13842.48856,4,0.052161
9308541.128,39169.34386,57,0.000583
9310141.258,5.464391,11,1.111828
9315743.125,3.736752,5,1.925462
9323697.788,1445481.219,2,0.356926
9326619.91,1742246.584,5,1.909836
9332888.241,87856.6476,61,1.106182
9333920.031,145.847747,7,1.560509
9340468.791,3203.637845,4,1.642516
9343074.917,21.00929,2,1.935352
9344211.481,29.684738,2,1.596647
9349130.103,384.41122,4,1.480286
9351026.639,3.872335,2,1.333779
9352060.457,2274.653712,35,0.514804
9362038.632,4142.879321,24,0.906469
9363032.464,5.284211,8,1.779406
9365666.868,39681.60869,3,1.25619
9368903.295,3029349.637,32,1.629178
9378747.361,2865.875783,23,0.355855
9384262.469,2754817.658,15,0.350443
9384807.468,210.251297,25,1.30717
9395776.051,2063.637796,28,1.175892
9396820.616,32.797193,2,1.962427
9399993.12,3036.061186,28,0.706801
9403109.934,2631.994077,29,0.564617
9403277.131,13810.55157,16,1.207861
9403803.183,3074.14211,2,1.326796
9404619.299,133586.8496,14,1.29234
9404708.758,1656.125305,10,0.0485
9410139.256,6068.507904,49,0.249439
9417020.591,26653.02394,6,0.10285
9431332.18,3.847647,10,1.413938
9436838.23,13511.70928,2,0.825323
9443204.302,110.207938,2,1.789834
9447736.933,589902.4437,5,1.852836
9448861.417,106.114101,7,1.456082
9454009.978,2262127.604,2,1.476175
9454151.233,181316.5347,2,1.0293
9456152.793,351972.5799,2,1.57015
9460989.028,6.699771,9,0.822359
9465274.976,225496.4117,32,1.552963
9466812.91,8450.375778,62,0.358466
9471660.638,4678.293545,4,0.814021
9477593.793,579.277282,2,0.681404
9480453.477,3.231479,22,1.323833
9480526.282,4.852008,35,0.993602
9481614.301,985487.6793,3,1.260726
9481676.206,453.281049,3,1.955999
9484507.681,388.045833,2,1.668006
9489851.202,18.773265,2,0.789785
9507263.391,1694359.875,8,1.523045
9513708.956,96749.06941,15,0.232944
9525244.491,1035843.357,2,0.696635
9526054.949,319.392058,44,0.218299
9529979.98,33372.34049,16,1.035705
9534226.502,428578.2978,15,1.111351
9545099.112,10108.49203,3,1.17321
9546094.748,435013.7414,2,0.930591
9551435.878,7235.660665,41,0.986928
9555498.364,343.506689,3,0.690058
9558355.943,186128.973,2,0.4432
9560662.099,22519.7726,2,0.521305
9564979.54,509.408818,26,1.231446
9575063.587,1214.063791,30,0.440502
9576266.78,6860.623327,7,1.341907
9581192.519,13.346581,6,1.220412
9582040.824,31.131652,3,1.922722
9584899.78,10340.42598,2,1.446897
9592113.594,20.356067,3,0.022467
9600741.509,20.695872,3,1.965444
9612972.446,124593.1089,46,1.07944
9613144.827,880254.0785,10,0.712582
9613166.195,46.604693,18,0.483736
9625923.85,202151.7733,23,0.211523
9628499.335,316.593104,16,1.614119
9632815.384,2438704.054,8,1.199285
9633643.844,39328.48603,21,1.51997
9642545.235,71894.02015,2,1.411601
9644707.47,51525.58505,4,0.654547
9648755.686,793.761073,22,0.364496
9655237.495,140080.1571,34,1.854551
9663412.624,346.68432,11,1.347538
9666606.785,4033.607956,14,0.495258
9667431.593,898.409589,2,1.944813
9679491.863,15618.09052,30,0.728597
9680831.729,208385.9748,5,1.007646
9681621.52,133906.0628,24,1.386513
9686934.828,631792.0872,2,1.794883
9687031.853,1008.296183,2,1.207418
9692148.666,1536.50513,2,0.710982
9700228.388,1375.189358,2,0.019233
9700329.341,134257.0513,13,0.647419
9702903.846,34.098488,2,0.697753
9704367.492,42116.06066,23,1.561668
9710179.184,118276.7179,2,0.758176
9712149.03,77688.88445,30,1.490364
9719246.729,1369096.018,9,0.543238
9724643.62,98.618783,20,1.878795
9724685.382,4797.037426,23,0.071659
9727044.488,148459.4243,11,0.735362
9736310.742,34718.89641,4,0.307421
9738167.406,277776.1116,26,0.996529
9738851.919,80039.25924,9,0.793735
9742739.869,75796.81421,3,0.339141
9743647.387,28.16862,3,1.161334
9756094.622,47.392491,58,1.290596
9759178.359,192236.188,3,1.705057
9765219.87,5245.673155,25,0.148995
9770500.272,1502959.032,25,1.69112
9771760.173,188.382321,2,0.058436
9773243.345,467714.1957,14,1.876142
9774183.762,3.795223,15,1.599668
9781936.106,306.208402,7,0.889456
9786325.537,83411.8025,21,0.361485
9787684.844,4199.089575,24,1.052407
9799182.756,192.79125,16,0.331701
9809111.621,868464.6152,3,1.520434
9811378.485,10289.99574,36,0.537771
9814565.412,2193.614826,20,1.960275
9815063.211,663.557557,16,1.251473
9818806.184,619.750523,2,0.441009
9822644.397,243.255003,3,0.242531
9825683.581,101.150529,5,1.453108
9832896.994,423.974578,13,0.177978
9832974.889,14609.41387,2,1.404707
9852521.668,13620.87333,59,1.34742
9855465.062,20.871754,13,1.277144
9858625.897,11.305346,17,1.467347
9867659.152,130.613878,8,1.089767
9871224.669,141791.4515,5,0.163628
9871327.887,7.515959,8,0.157104
9884723.003,11.567306,5,0.088457
9887180.105,11348.81045,45,0.441057
9893589.399,94530.68185,4,1.892985
9896578.72,12.865244,23,0.025972
9897999.887,2961.65692,6,0.204667
9904113.487,9.316047,15,1.522306
9908455.19,291466.2166,3,1.572703
9925996.988,697.567878,7,1.876286
9927785.724,54.411846,5,0.041429
9928661.167,7622.596408,3,1.173159
9929127.347,315.083774,2,0.666185
9931232.415,16656.15756,9,0.589098
9933131.661,55481.36047,3,1.871475
9945642.42,1970876.432,40,1.081487
9949062.245,78.562635,2,1.710307
9955566.303,44882.72139,31,1.049532
9960098.171,1251.41175,13,0.938926
9974774.869,15.953943,6,1.137211
9976063.864,93.316685,2,1.952264
9978448.532,6.351661,2,0.999409
9993292.124,3147232.757,32,0.317026
10005362.03,1083.512216,10,1.809374
10006322.12,197.584977,5,0.869847
10015633.15,2540.055634,41,1.073591
10021441.14,209.599526,4,0.854205
10024998.76,5.360566,5,1.260699
10025353.25,37544.30817,10,1.519488
10029952.32,378335.6447,3,1.870131
10037616.38,111694.9294,2,1.183258
10038580,89441.77322,17,1.42462
10040118.6,3.849486,12,0.062527
10040829.29,3859.952484,8,0.400988
10058316.72,18.463327,31,1.133749
10060343.21,1823262.349,22,1.844137
10063889.69,18.618214,15,1.071273
10064731.09,429.584941,7,1.038306
10066193.29,96.468406,2,0.650685
10069282.38,42.289074,28,0.038104
10069578.71,5.786141,9,1.530723
10073923.75,1129.16479,11,0.294497
10077673.49,19653.64887,8,0.230662
10085488.17,1811429.241,9,1.33388
10088038.19,882.877231,21,1.363059
10112194.1,58.651691,47,1.606305
10117847.95,93689.75813,4,1.673733
10118395.72,95.359905,50,0.932628
10124543.86,1261033.012,2,1.530138
10132529.89,2094114.119,2,1.441507
10136115.39,239.260554,2,0.414682
10137344.9,59.243265,3,1.405227
10141331.07,3.853308,24,1.446729
10147709.69,16058.55041,2,0.416852
10151108.45,2862.65144,2,1.055753
10164717.39,70296.92139,3,0.133029
10165448,6064.94364,24,1.810532
10166818.12,40048.19267,57,1.932787
10166881.46,891.941509,6,1.498666
10173504.53,4.037149,23,0.724825
10174391.03,480857.8564,21,1.699703
10174480.62,962336.7227,2,0.416871
10177335.84,7.929623,9,0.635742
10183555.74,8.385037,16,0.500789
10198812.8,81.548096,7,0.896659
10201456.71,55728.45373,2,0.667068
10208490.04,31.018168,49,1.922516
10214047.71,1482952.249,48,0.870818
10214518.17,2996983.844,3,0.869037
10222486.52,62616.85293,5,1.710219
10226668.99,808791.1138,3,1.751566
10234797.54,1764.86414,2,0.397037
10245007.05,1295.539492,55,0.112132
10245115.3,572.023348,5,1.816085
10248585.64,254974.7013,29,1.427854
10259036.48,942813.1672,56,1.007992
10259379.71,1232585.716,16,0.271518
10280639.89,279.10201,4,0.135973
10294708.05,43.553586,55,0.03379
10299729.42,3051295.805,14,1.399421
10303759.7,43.395599,20,0.492233
10303906.06,476.767505,30,1.874082
10306555.29,531934.5417,28,0.495011
10309025.17,112.267774,4,1.736752
10309788.18,1152327.366,9,1.633707
10311072.08,34.504109,50,0.791293
10311926.21,329466.3104,2,1.119157
10312057.02,4762.63965,7,1.580612
10317729.1,533.1615,5,0.225209
10322989.89,63633.69284,39,1.345823
10330654.32,4667.418952,9,1.460358
10334545.93,3116.74931,9,0.777623
10339076.77,72.231325,21,0.928334
10340101.61,1319.686109,4,0.51373
10341282.99,8410.921541,13,0.244606
10348681.58,1899.283662,6,0.203107
10348754.12,225.642413,16,0.990602
10370776.91,1568801.448,10,1.064773
10374845.21,1218312.284,11,0.332176
10379943.66,2385560.373,32,1.34354
10393800.37,1735.009177,29,1.319722
10397306.04,622899.7632,2,1.778434
10405687.09,571315.5962,4,1.692718
10411059.65,451088.2961,4,1.749179
10413147.58,224.709275,4,0.435646
10414811.28,8409.338586,7,1.086104
10416642.78,12960.65026,19,0.986703
10422877.14,2555061.442,2,0.647892
10433062.72,3343.173268,23,0.836223
10443623.65,104206.2224,3,0.865674
10446138.75,9.897293,50,1.834768
10450462.59,18939.61473,39,1.735235
10460952.47,6794.823756,26,1.635685
10477145.51,11.714969,2,0.358908
10477646.34,206.844644,48,1.297671
10483924.19,124073.5682,8,0.972443
10495135.27,9.741706,4,0.077213
10497745.2,1614.644786,14,0.923429
10498813.75,9423.711883,39,1.157415
10499197.19,15578.7247,8,1.912109
10499621.89,459679.4542,2,1.687135
10500582.33,16.184623,4,0.593428
10504282.57,760.277053,18,1.506458
10506070.6,339.887546,41,0.65152
10513739.1,18.235081,5,0.169394
10514967.26,3.420896,4,0.546635
10525405.89,42.271187,31,0.43624
10530806.93,5.240653,2,1.208895
10532135.32,8.434228,22,0.909296
10540767.22,23.771135,3,0.12162
10540917.73,127.760384,13,0.701871
10546609.41,18.08462,5,1.273691
10552049.45,109388.008,12,0.307567
10554339.19,2572.90115,2,1.56344
10559473.56,5792.484641,2,0.171212
10559511.97,107.351535,2,0.319976
10561835.21,18.218769,12,0.453625
10562125.19,5443.003365,13,0.612984
10583634.73,20722.81654,49,1.210398
10584118.77,75.336583,4,1.839503
10589045.06,128.731185,11,1.060966
10591914.91,4292.779439,13,1.408849
10592262.74,282.003677,30,1.038897
10598275.84,1846.356394,2,1.805886
10604691.2,1007646.701,6,0.404335
10612722.84,13.485327,23,0.939323
10614029.1,332202.3276,4,0.647522
10616107.79,620298.8888,41,0.535124
10618850.3,47.73422,45,0.767463
10622598.74,36577.69892,3,1.117308
10622855.59,301839.3191,8,0.706639
10643232.57,6055.568854,2,1.536019
10652009.12,5022.713796,35,0.929925
10659458.51,15.73639,22,0.214542
10664994.71,37507.42654,12,0.469395
10670824.21,50486.28848,22,0.969424
10676423.76,1245.096499,2,1.627923
10686891.96,305899.1726,5,0.51385
10692014.86,1083.730492,2,0.408127
10692067.6,1068.949682,2,1.454924
10696623.68,6.055063,3,1.960713
10703022.56,156.874036,61,0.020026
10709937.21,290.305816,3,0.662132
10709986.85,1543.931077,58,0.648593
10712740.58,36052.88333,2,1.403175
10732342,44486.18317,4,0.052221
10733240.61,1039.918917,8,0.081919
10734623.81,229.023546,18,1.478395
10738481.96,2581236.955,15,1.31589
10739614.58,24463.7097,24,1.53206
10743321.77,320.704238,15,1.197811
10746453.09,15974.73586,21,1.660461
10755850.96,30046.62285,2,1.231405
10759602.02,512.132222,2,0.301379
10764926.53,13608.35409,2,1.976069
10769342.66,157067.7245,45,0.338378
10769948.73,21450.79181,40,1.063119
10770350,6.844049,35,1.29977
10773767.17,193814.2156,10,1.123662
10780446.71,4.360009,26,0.54248
10781011.55,14160.69425,26,1.96608
10796007.79,669.891656,5,1.916648
10796385.2,363354.3661,3,1.619147
10800475.14,77630.01656,7,0.576952
10806021.5,167626.7045,3,1.749091
10808606.29,18.372472,5,0.744417
10811512.46,116.670918,2,0.671584
10813960.86,612.794625,15,1.969759
10822004.35,945201.1508,3,0.780556
10824876.21,283987.6335,7,1.978547
10825776.92,228.384037,43,0.019268
10832624.67,12517.3582,4,1.244339
10834247.04,34.054905,3,1.456424
10837827.25,315.562828,42,0.233883
10844940.51,225.050584,3,0.834093
10845187.58,2261490.484,9,0.804129
10847390.93,77.758209,4,1.07364
10851189.15,162287.8692,34,1.554201
10852189.64,2930.035262,12,0.100948
10863910.56,4887.948764,11,1.969146
10864547.56,62.74586,55,0.217177
10866580.41,6.854074,13,0.370951
10869317.18,280224.8505,19,1.69281
10869623.65,214.093825,2,1.565566
10872550.57,12244.16525,12,0.262225
10873627.31,66.174295,3,0.722008
10874543.05,83.302984,6,1.578096
10888202.91,1550.895361,6,1.341542
10888893.34,87.690007,7,1.128308
10889875.89,3289.124096,6,1.924714
10893469.21,3731.012406,40,0.119077
10896552.74,481640.7534,37,1.426956
10909354.38,5693.933604,7,0.998216
10910386.79,7277.132988,26,0.434147
10914679.23,9.868041,8,1.749142
10917490.53,45721.67868,2,1.919066
10921517.22,1356.220713,3,0.647936
10922540.6,447112.4882,5,1.355418
10925168.96,102640.987,2,0.094249
10929131.4,448561.5002,30,0.45375
10944640.5,22947.69923,2,1.032753
10945675.29,9.093157,3,1.925795
10946380.76,807.596241,8,0.067369
10946487.81,379936.9745,12,0.679895
10955662.56,1148462.903,4,0.534135
10958828.4,60053.90805,32,0.669629
10959327.29,566.637393,12,0.126005
10970586.95,556293.4146,58,0.622238
10992094.61,35.150149,3,0.982927
10992271.93,2059.845231,2,1.095603
10994951.24,51571.15382,22,1.705318
10996653.95,564.244563,17,1.070823
10998992.9,1333.963301,2,0.405981
10999082.41,203.755272,5,1.910039
11006735.41,2078403.764,27,0.895388
11036603.2,923.602163,48,0.11624
11038088.12,20997.51167,16,0.946156
11040351.42,36.386605,37,0.622176
11043039.27,1261040.081,2,1.332518
11045111.48,24563.18266,7,0.058605
11059555.2,83.211172,11,1.687984
11076820.56,385626.5331,2,1.916425
11090703.43,48264.03953,10,1.440518
11107759.32,390.932179,5,1.793993
11121209.18,2204.711326,12,0.435468
11122768.97,558101.165,27,0.330447
11127352.99,61.849068,2,1.925847
11128278.63,2941359.726,44,1.85337
11129297.37,2671568.197,15,0.706988
11130286.49,626.788368,2,0.333004
11131913.43,74.172789,24,0.620591
11132446.01,5.063493,4,1.372298
11139788.07,8.934411,6,0.729164
11143361.93,43.547195,2,0.780119
11143438.88,49.970141,2,1.263553
11144469.27,1540.66272,50,1.732738
11151857.83,10040.62484,34,1.954654
11157844.43,569747.9175,49,1.231917
11167670.6,350628.833,15,1.110169
11169557.54,5.036904,6,1.428302
11172803.8,49503.51346,14,1.240191
11181059.19,1190.714335,26,0.251024
11185612.89,372.580205,39,0.481909
11186863.66,5138.595758,3,1.412817
11188214.89,358428.448,62,0.795819
11196225.22,8.907204,7,1.182704
11196960.6,13.256134,8,0.980497
11197924.97,36016.39363,2,1.201251
11201791.86,3066034.138,2,0.669522
11205467.92,13.741554,25,1.341402
11205857.7,1178.198146,16,1.828987
11220258.03,13.740808,44,0.972436
11222017.81,372.571263,29,0.378431
11225085.8,3.474603,9,1.383977
11230761.29,22.891135,13,0.924034
11231598.64,1310198.609,12,1.229698
11236012.15,5339.721546,2,0.126118
11236738.77,15.044165,11,1.535986
11243280.25,1958.789004,52,0.141521
11244459.3,13551.56775,16,0.597772
11250746.06,15038.79149,7,1.767396
11251130.99,73083.51334,2,1.029608
11253520.39,1090540.958,39,1.297248
11258912.35,3638.957942,2,1.789982
11260644.23,27.023254,23,1.302495
11265127.76,1311.206156,33,0.132884
11275063.88,356.106834,5,1.150209
11279267.74,3112.334815,53,0.866177
11285243.33,5.777896,49,0.350269
11285654.73,3491.716029,3,0.039009
11289196.7,68308.74742,11,0.460649
11290353.05,19293.24435,30,1.247975
11293312.56,109341.7536,2,1.791369
11299761.89,255.366621,32,0.44396
11300589.54,3983.793178,28,1.559875
11304028.51,50075.26061,3,1.404314
11306506.26,40.650946,7,0.327923
11307516.85,1718017.923,2,1.247894
11308953.77,32.120389,4,1.573233
11310960.17,6.421315,5,0.988362
11320640.65,332.924767,28,1.877026
11324171.34,1253.797245,31,1.373366
11327217.69,168.457659,4,1.955216
11328682.57,179462.6175,6,1.580271
11328755.96,5161.973915,12,0.63683
11330852.15,2558703.429,5,0.075563
11332932.84,34.860963,30,0.895932
11333267.42,1313316.266,10,1.504133
11335118.41,166.833433,45,0.018246
11340062.56,102152.2942,2,1.543893
11343730.08,111653.4012,2,0.117452
11348227.68,58539.09687,2,1.553161
11351297.35,1192.806386,47,0.699462
11367097.35,154.930696,30,1.177645
11371186.88,135.693845,4,0.68963
11373759.6,57498.49218,2,1.298701
11376472.45,16.449107,3,1.303116
11382149.77,6.086687,41,0.743457
11384335.1,886886.327,3,1.129954
11394091.18,13432.06216,10,1.89885
11396799.02,619.494009,7,1.800441
11398201.64,2790.941363,7,1.570057
11398616.24,446.311176,3,0.314443
11402588.06,2095.359066,2,0.672573
11403160.62,2355917.993,23,0.295402
11429266.57,155.998455,2,1.088914
11434556.21,15.879239,14,1.614881
11439765.92,7061.891992,9,1.565726
11441855.22,51720.68453,19,1.832514
11443500.62,452.383616,4,1.553977
11452101,31783.18372,17,1.843588
11459633.1,1179134.346,2,0.722173
11465031.5,51055.40567,12,1.898603
11467445,180.209981,2,0.245577
11471810.5,144458.4191,26,0.227131
11474011.41,300488.4148,2,1.936277
11475422.4,21.297726,4,0.846572
11487421.11,21396.2799,62,0.369958
11491220.1,3979.550136,19,0.102919
11498905.22,29974.86089,24,0.550084
11499767.76,41145.39638,11,1.235493
11506506.1,105.188897,14,0.610825
11513655.26,6.462085,5,1.008785
11517815.98,11061.40035,2,0.834279
11528369.96,596713.6968,4,1.632193
11529717.77,4.214574,12,1.041217
11534498.94,442.28959,61,1.875461
11535693.88,42.383981,3,0.821383
11539532.57,22898.14992,10,1.643525
11556791.61,96.276783,22,0.292402
11560052.16,114.868987,10,1.613945
11563715.99,7890.534285,2,0.129955
11568178.41,1395.344513,7,0.77384
11572391.56,32.10102,11,1.311941
11585714.06,14.389695,3,1.23396
11590561.66,24003.38856,3,0.220082
11591354.11,17568.71893,2,0.789874
11601231.02,524197.8175,64,0.471811
11613333.81,21356.73153,5,1.061619
11614712.64,1724431.87,3,0.649467
11615950.88,685.049103,21,0.001902
11618007.06,533.95459,16,1.682534
11621953.8,45134.26864,2,1.003445
11624992.32,20432.25017,54,1.07064
11625571.56,16579.22193,9,0.527255
11628645.89,3.871915,2,1.458829
11630291.96,3408.694181,22,0.874716
11631758.23,11.179799,39,0.790959
11636729.17,365099.6375,14,0.938705
11638375.12,3.316596,59,1.339676
11639172.76,7046.809386,2,0.717322
11644862.36,734359.0087,33,0.835496
11653173.45,18.901952,2,1.834112
11655397.47,28324.45502,16,1.029759
11657898.34,594780.0601,42,0.456026
11664885.59,1473256.576,5,0.438325
11665421.05,7.822516,3,0.117706
11665456.51,528.019928,4,1.666142
11665748.45,3.770296,47,0.140461
11669225.38,54393.88229,12,0.312291
11671367.98,110550.7243,2,1.083899
11675341.33,158257.3453,48,1.59673
11678364.3,46997.78013,2,1.420755
11681781.53,52770.45691,2,1.635971
11682215.22,116501.9788,10,1.674681
11685749.06,291.303012,10,0.155982
11687119.85,70250.91067,3,1.707157
11694405.51,188.91713,2,0.306142
11709160.86,45572.80268,27,0.238912
11712135.75,15992.43518,2,1.340955
11714303.91,10318.20391,3,0.390092
11732227.19,38865.33824,23,1.122975
11739269.76,247.530643,8,0.958351
11740688.33,54286.49367,8,1.592944
11743482.49,382605.386,10,0.71305
11743713.79,830065.9079,12,0.120091
11763481.7,52242.19476,2,0.426189
11766144.26,83.056167,12,0.665948
11771461.33,8345.801097,2,1.64142
11777546.53,8209.14854,24,1.515553
11779942.96,267.915126,3,0.328087
11788437.76,15.461138,12,1.518025
11797638.2,146665.5752,39,0.621076
11798868.65,721121.0151,3,0.713111
11816210.85,46692.07677,28,0.293604
11817039.34,1279.359186,2,1.198596
11820949.59,57.52795,9,1.323259
11828930.44,344950.2752,8,1.554327
11830874.98,1236631.498,5,1.105627
11835829.78,297.764088,2,1.184791
11840888.13,16937.7361,5,0.301739
11841422.27,3061794.574,3,1.962184
11845946.18,1204.657434,29,1.82731
