S_ime,R_time,Processors,Sigma
12967193.56,4.897914,4,1.268127
12967411.05,3669.670072,75,0.082213
12968545.24,521745.6718,2,1.598851
12972117.01,2774232.068,11,0.815187
12972489.4,642.503532,78,0.262904
12978696.83,49673.69224,7,0.156981
12987023.9,649253.3303,13,0.770363
12988263.36,273.725726,2,1.318623
12997185.31,602.703482,3,0.368677
12998390.89,5698.930165,3,0.467648
12999579.57,18.918857,5,1.355994
12999581.56,386157.2701,77,0.84625
13002027.33,3844.552981,39,0.127372
13005928.74,123480.8007,3,0.711016
13007764.88,1229.747775,38,1.648224
13007814.2,4859.470896,3,0.31001
13015479.24,507006.2722,57,0.894964
13021825.56,1497.441998,6,0.248961
13025849,16622.24673,6,0.247305
13030225.91,1562.839133,8,1.018568
13030704.27,11.989713,3,1.353561
13031248.73,30077.33067,8,0.030917
13036511.8,17.35659,22,0.237251
13041668.81,147.926242,2,1.235705
13042072.15,1287202.515,2,0.550908
13043271.82,7227.82973,10,0.31351
13047328.75,4.457642,3,1.100648
13055610.24,843.748123,6,1.096329
13061475.95,131639.3618,12,1.738703
13068831.55,11.547933,3,0.283442
13070772.77,4.708493,19,1.195493
13071993.83,212.445578,50,0.421877
13072218.88,4313.779024,10,0.213034
13077880.71,47.943298,9,1.1297
13078247.4,101956.9027,11,0.894891
13081405.19,8119.901149,26,1.14384
13084332.41,22.441804,29,0.158722
13094734.8,161672.0123,2,1.837006
13097066.4,441312.9397,11,0.007478
13098898.6,48.807304,3,0.140027
13099229.83,2157534.714,11,0.851472
13106182.81,306468.5904,85,1.705488
13107443.76,156.325355,12,0.877942
13111770.29,2705.642981,2,0.675512
13118568.68,405456.1674,4,1.319502
13123744.16,98.000889,2,0.776368
13124436.87,187.620703,4,0.671412
13125637.71,2111.120249,13,1.389053
13125799.66,686.935477,16,1.001891
13125896.98,175940.2329,5,0.239768
13127006.5,114.497774,82,1.98236
13127651.51,61.763419,3,1.770403
13130113.58,54050.10907,59,1.568329
13131742.88,2826.499619,11,0.35881
13132364.54,19.326741,14,0.890608
13135489.41,998.461857,7,1.45421
13137557.89,1660.98252,37,1.059332
13138696,451.442531,20,1.787608
13143272.43,651.7947,73,0.344176
13143302.74,198720.421,20,1.007107
13143864.89,339.393001,2,0.85796
13144881.74,338158.8426,3,0.343171
13145926.86,70353.42266,2,1.080865
13148603.44,114.158176,16,0.253845
13149128.78,735.58734,12,1.621546
13150303.06,208807.2346,6,0.755439
13154017.05,72.116156,19,0.912615
13156947.4,50.567761,10,1.268843
13166844.35,553.003941,2,0.153296
13170480.67,5497.042858,3,1.932611
13174311.76,292397.1276,2,1.751231
13175915.8,10866.22932,8,1.994874
13176941.9,347.391879,3,0.781366
13177493.37,274974.9185,2,0.696165
13180900.78,853.423097,43,0.949318
13181915.74,294262.1244,2,1.849408
13183203.66,107.895406,17,1.508237
13187943.45,634.50935,26,1.391514
13189236.23,1372.48059,27,1.771811
13191497.75,87454.00967,19,1.047574
13199201.14,812271.7099,10,1.882328
13199281.62,42998.98761,3,0.001477
13199301.25,44994.00685,51,1.227624
13218420.68,539139.1916,43,1.453854
13223799.67,986.943523,2,1.875842
13224415.09,1806.780458,2,0.98263
13231525.19,12733.55574,54,1.247944
13236237.97,12776.92649,3,0.919637
13236830.38,1657.112484,4,1.428918
13237882.29,65394.68925,69,1.140691
13240266.16,162061.8634,49,1.022435
13246537.82,385.488383,3,0.415201
13252785.11,327.298642,8,0.100942
13252842.88,220.187609,13,0.428091
13259130.72,6.690811,3,0.916152
13263430.95,46.709437,10,0.458793
13263660.43,80858.13593,12,1.597389
13268177.26,1980894.272,15,0.91143
13271077.44,17110.30919,10,1.752961
13273703.6,467124.8023,83,0.066413
13274703.79,46.869666,2,1.946936
13275055.84,118.612736,47,0.789237
13276715.32,298.396801,3,0.3455
13279324.71,1483.593282,2,0.134441
13283950.22,3229.59405,11,1.548355
13289614.99,90.137787,3,0.356679
13293663.97,1214727.703,9,0.889108
13300733.06,380.965369,3,1.969416
13302177.22,13626.55858,2,1.776842
13307723.98,455.311724,3,0.594049
13314920.99,7427.853954,66,1.301643
13319008.34,392644.5155,14,1.096182
13319537.8,472707.2195,74,0.669366
13320075.77,1956.333932,19,0.047346
13323294.72,40613.70337,2,0.94176
13323922.39,35366.0429,67,0.119791
13327457.56,40.170019,12,0.586394
13327943.49,13034.13385,22,0.901726
13329132.49,222.864108,2,1.331041
13333135.05,4278.702105,2,1.941765
13335145.47,498.808869,3,1.236329
13335909.01,1636.497262,11,1.474416
13338433.67,12.002699,24,0.036015
13340598.23,687346.8251,89,0.444441
13347298.38,1289413.144,19,0.315388
13351573.8,2203.183171,2,0.807627
13352983.91,2019760.128,39,1.79517
13354473.4,51045.78437,2,0.330406
13356556.08,25093.63201,12,0.499657
13356806.63,169413.4603,13,1.852182
13357196.21,8.191705,70,1.085523
13359336.71,333875.1805,24,1.324004
13365941.71,291.335369,3,1.927186
13366769.22,15645.73503,65,1.650807
13370275.82,554.329031,7,1.806379
13378357.48,324368.5674,7,1.307645
13381366.38,6106.514465,43,0.727974
13391050.93,872192.2969,65,1.533338
13397299.78,1029153.26,57,0.742813
13404605.23,27.741969,10,0.100686
13409076.79,972.153837,6,1.415345
13409125.68,220323.9593,2,0.796775
13409443.89,267770.6285,2,1.489671
13417514.62,223135.4694,2,0.050551
13418983.94,43.071063,10,1.104009
13422439.69,35594.56358,26,1.734048
13423640.71,22.243384,2,0.138441
13426345.75,6.472073,20,1.225727
13433804.79,4469.464331,4,0.250722
13436527.86,67.520776,2,1.093226
13438024.1,50.106839,8,0.282535
13457335.65,3707.649072,7,1.453872
13463841.12,1275.046084,11,0.591119
13467258.1,109381.857,13,0.065513
13482251.28,24.245767,56,0.574392
13488540.25,94216.20665,10,0.483496
13489547.74,734576.733,10,0.379505
13494398.28,44.307986,12,1.355739
13494669.3,318174.1725,5,0.896815
13495192.67,280802.9863,54,0.840729
13499994.15,1249.417187,2,0.292148
13504402.65,224.886771,9,1.563515
13505370.61,4794.947121,8,0.502825
13507936.83,3128.886581,62,0.049486
13508566.51,1629144.753,2,0.381206
13515461.97,6.107937,3,0.043494
13524353.55,134.94143,59,0.168771
13525982.94,489.767247,27,0.184784
13530385,405247.7951,22,1.455051
13533583.47,52.789992,15,0.626682
13534453.81,23.483337,3,1.578293
13536356.29,1190282.951,6,1.6019
13536876.89,606856.4321,3,1.533132
13538417.01,707.88709,5,0.746173
13540988.39,27294.08472,5,0.313879
13543876.88,6844.084886,15,0.075188
13544565.96,255164.8907,2,0.002905
13548162.61,9613.337511,12,1.491764
13550704.68,13877.67963,4,1.409847
13555921.22,376.681977,32,1.106981
13560722.26,4.651692,6,1.174572
13561679.66,4.174053,29,0.698502
13563377.47,31.794366,52,1.26366
13565908.93,2766584.977,30,0.033095
13572923.36,3072.731208,5,0.788037
13574094.04,16095.61891,12,0.962535
13578631.34,80264.28044,3,1.29669
13581900.87,872.623832,5,0.271842
13585044.05,101450.1194,65,0.567076
13593123.89,128309.1783,6,1.700539
13601013,2610082.224,4,0.889694
13603528.29,27.537851,89,0.073933
13609767.63,219.732719,6,0.739145
13611036.85,117580.3509,6,0.078054
13618349.51,1452.195056,19,0.099379
13630693.65,23.49872,10,0.797863
13635141.61,3257.450454,84,1.122403
13638701.49,5.767699,2,0.711032
13639713.79,4272.05198,6,0.243792
13643371.09,255291.5051,19,1.43057
13645457.59,343237.2439,4,0.392649
13657847.34,68.726805,2,1.047737
13669636.92,210872.9154,2,0.03206
13678676.8,558.589987,7,0.36357
13681126.83,1229025.019,4,1.775592
13687837.23,81.847815,50,1.596823
13688963.89,377.733742,36,0.047991
13690315.08,6.229906,32,1.42824
13693563.75,98457.8489,6,1.04115
13694597.5,11771.34627,2,0.308538
13695076.57,24938.87349,25,0.250683
13696041.07,129.922899,33,1.252533
13697147.26,389.076679,7,1.037845
13697284.21,46.696349,7,1.461706
13717637.54,16.923611,20,0.764264
13720629.63,17.149331,3,1.127385
13734770.18,1272.789262,66,1.44784
13737430.82,2441.984501,43,0.4816
13737793.7,2117373.733,8,0.636759
13738433.34,146.781096,22,0.517531
13740232.3,114.028977,2,0.512564
13741097.38,38209.07234,32,0.040732
13751616.26,5.064069,22,1.955472
13756596.8,1431.639622,3,0.142047
13760234.37,2218277.654,19,1.620648
13767061.45,22736.24645,14,1.652074
13768953.22,1069.864005,3,1.432234
13769701.02,2972.629244,6,1.152028
13771465.76,17766.1063,13,0.56285
13775481.54,4184.355053,2,1.118885
13776574.42,954599.3701,13,0.767958
13777122.43,4427.270495,6,0.849531
13781739.59,3.251664,33,0.857515
13784500.99,79.352456,3,1.62321
13785574.93,950.06431,8,0.57793
13796873.97,13436.91768,3,0.170608
13797615.44,253438.9316,2,0.744519
13798404.09,70.138134,27,0.32358
13807389.1,1143.599464,20,1.699008
13810768.11,200.214389,2,1.194492
13811121.79,303.000762,11,0.679833
13816341.01,582.223792,3,0.879992
13819622.4,94.681404,4,0.931096
13822177.07,116.11175,46,0.410505
13824600.77,149.396579,47,0.311947
13825801.07,5102.036808,8,1.600838
13827905.86,53299.87135,9,0.148983
13836483.77,189.078537,7,0.621895
13836901.47,51095.11787,85,0.334642
13838641.37,24392.75828,7,0.908299
13839190.71,1698109.365,2,1.412807
13843822.48,960.392683,19,1.394774
13844704.67,89.106775,63,0.481227
13844835.8,278.341448,17,0.771635
13848448.68,133.171576,5,0.681694
13850835.44,1580856.605,2,1.866826
13851048.36,170510.2832,5,0.149447
13853726.37,335.678844,60,0.215159
13860991.17,650687.8424,4,0.087077
13862776.23,3.289567,8,0.431077
13871276.67,8293.704188,20,0.849651
13879115.33,1216266.437,48,0.386422
13883801.49,19.311368,19,1.230571
13890558.78,8.988412,12,0.105329
13892428.36,35.116161,2,1.730735
13898126.22,1910.604377,3,1.290431
13899794.48,79210.71471,4,0.569498
13906158.98,680.284163,2,0.039111
13906343.65,147.273066,26,1.196397
13906611.73,90494.05028,81,0.947851
13912979.8,6.781128,80,0.462254
13918728.26,1119.492902,6,0.83826
13928072.19,5.134492,38,0.636904
13928211.53,2351.468877,25,0.093758
13932442.32,3060229.77,34,0.028365
13933814.94,1422047.078,5,1.29726
13940921.75,231032.5039,9,0.203225
13944142.96,177.895089,9,1.570275
13946304.55,426924.5065,30,0.682576
13955338.16,199.986054,19,1.576659
13961940.14,9.812851,5,1.858645
13962164.38,13237.48847,2,0.546157
13964918.77,814.675257,2,1.852512
13972864.34,267.277048,37,1.137439
13975202.11,13.175784,76,0.525217
13982213.33,326.784918,30,1.570097
13990278.99,1331148.756,3,0.885937
13994355.17,595.959341,9,0.699786
13995496.32,212768.8149,2,1.564781
13997506.63,657333.7474,2,0.719923
14003874.85,545166.2805,13,0.244795
14020938.94,105.472954,9,1.514509
14022736.64,441699.3759,81,1.615726
14023339.24,15.525992,22,0.619079
14027166.84,4.568549,4,0.780307
14050296.67,1670872.245,24,0.107952
14056893.18,59.378166,3,1.420614
14060900.21,64647.27241,15,1.575508
14062486.26,630.244987,5,1.221526
14064095.9,1605.598862,5,0.61924
14064966.55,22845.89392,36,0.100921
14066721.27,6.163453,85,0.603082
14070956.73,1609.367719,5,0.958654
14072417.06,191572.1753,53,0.50156
14076023.21,661548.4218,79,1.372456
14082389.4,243.478112,72,0.94319
14083586.4,97.587431,4,1.001845
14087759,12.960293,5,0.573418
14090476.18,9958.046257,48,1.557826
14103889.58,1295.860666,48,1.8029
14106733.09,106.338473,14,0.820885
14116088.96,8437.755823,4,0.0319
14116514.7,71660.22821,4,0.307539
14118327.75,1691.186079,5,1.89395
14119385.67,841.080347,5,1.193975
14122683.07,16211.99173,17,0.493116
14126784.45,43142.67763,33,1.760977
14127932.64,1601712.798,21,1.956691
14129109.75,488917.917,23,0.013276
14129415.78,12737.82573,9,0.494485
14134768.98,2666929.983,73,1.081401
14141678.08,1215181.246,3,1.51695
14142820.99,7.575153,49,0.99337
14142951.75,60.369948,57,1.267133
14143475.58,372.641752,2,1.100415
14152515.42,1955.586703,74,1.094829
14154914.3,120454.1112,24,0.91121
14159336.08,11448.75525,3,0.963332
14162464.34,49.743104,7,0.542923
14165971.68,78.295618,62,0.522371
14173697.94,16.267622,3,0.33288
14175665.27,85.678772,2,1.045885
14176226.3,4.262572,12,1.099953
14176774.94,312135.8557,2,0.172686
14179749.44,2872.002106,11,1.688245
14185131.2,55.244037,90,0.255921
14185624.26,80.724099,15,0.166154
14190262.8,25772.39089,19,0.80402
14193179.82,101.469891,3,1.967884
14194520.15,345006.824,18,1.509454
14194709.93,36.911908,7,0.923347
14200615.88,35693.2704,3,0.366813
14201834.16,6.135384,2,0.594435
14204670.08,7345.999513,35,0.17489
14204809.82,4155.192554,3,0.320959
14218464.33,359122.3746,5,1.308277
14223063.72,12774.38425,33,1.370853
14223836.66,529031.1975,28,0.070431
14225978.02,88210.00536,2,1.161307
14230973.97,4.174189,15,0.048964
14232981.63,2659881.821,18,1.557194
14239937.98,198447.6414,85,0.95658
14241820.09,94891.69506,2,0.717982
14249309.78,27.755369,4,1.708685
14252945.57,729.489705,68,0.912042
14253042,46699.34089,90,1.14273
14260708.52,19.159697,24,1.484503
14261276.08,599913.0546,25,1.672866
14267595.96,1016.555531,2,0.433421
14269791.4,308.298879,69,1.664594
14276812.2,38.997688,14,0.137305
14278841.16,5.332802,5,1.116261
14289027.16,32761.24129,29,1.515509
14290485.17,13943.41898,4,0.73688
14292010.29,4848.954463,49,1.494364
14293560,146.485061,2,1.157995
14298135.47,59906.85101,4,1.703329
14298362.28,899.312226,41,0.543698
14301262.17,277.250378,18,0.362192
14311815.26,349317.8649,23,0.675034
14318801.74,2580921.112,28,1.995028
14321307.27,21464.29437,2,1.137045
14328640.78,341258.4568,66,0.836633
14329830.63,418.994818,2,1.065964
14339211.2,2095226.999,73,1.409888
14350787.08,105944.2138,86,1.453629
14356468.24,476249.2232,2,1.869606
14357228.29,1058.543772,10,1.62773
14358397.79,1337579.762,42,1.289175
14360695.86,418.900528,25,1.232786
14364490.83,40485.44943,48,0.578353
14382713.4,275.906588,2,1.987154
14387785.94,41.740179,61,0.613975
14388685.6,14.038641,12,0.53962
14390854.24,2641097.312,49,0.729094
14396215.96,630352.0008,84,1.847834
14396690.06,111.994938,3,1.458048
14398641.51,81433.63942,52,1.426965
14398906.23,1557204.799,63,1.68061
14409992.32,15009.27456,6,1.175266
14414311.28,16.880879,50,0.300082
14416751.1,477.152175,6,0.961891
14417242.79,409.932739,12,0.100929
14425318.2,16980.83983,40,1.946523
14427432.41,815191.6869,4,0.924778
14429609.14,3306.187714,5,1.799993
14434644.85,41.797955,3,0.205668
14435864.82,12448.65446,24,0.149911
14435890.32,1486979.696,8,1.083269
14438190.97,21965.18816,16,0.667554
14438367.93,606699.8594,11,0.464418
14443144.22,129202.2026,45,1.213961
14443372.26,366726.2579,48,0.304823
14449039.82,447686.3043,12,1.801425
14450677.63,742966.9701,52,0.117719
14451166.57,8949.455583,2,0.968914
14452466.69,1267.761987,35,0.404015
14459591.44,1696.066139,8,1.948989
14467534.25,950458.797,59,1.918695
14468096.6,26.213838,63,0.791335
14468652.74,3.996401,72,1.455448
14471977.34,12027.20073,20,0.920516
14473970.81,23.746964,11,0.704857
14479881.37,2432.18584,38,1.236083
14480368.43,67000.23029,6,1.550019
14483300.8,18040.0316,43,0.703013
14483698.13,51.127371,2,1.684514
14491036.41,70.765843,11,1.553337
14492760.1,343.299403,44,0.251792
14498597.43,220.830504,3,1.987781
14500198.92,489631.1022,19,1.997834
14504090.19,1182.059141,4,0.325762
14508451.23,6.45545,85,0.656442
14508752.88,1561.050305,2,0.89107
14509477.08,6.469408,13,1.297434
14514158.01,334121.1495,10,0.87219
14517200.09,7.678378,23,0.130435
14521044.98,702.865771,10,1.192105
14525507.38,634382.3528,16,0.526335
14527868.07,36.757121,20,1.265081
14528286.81,1455.18136,22,0.908551
14528803.5,62366.41241,66,0.70506
14529762.74,133902.3513,3,0.905119
14534131.65,162850.693,3,1.563494
14534982.77,6.867071,4,0.787467
14537593.93,832115.1996,10,0.26557
14544736.86,3.93749,82,1.619433
14553877.71,34160.62329,3,0.004061
14557633.38,118482.0448,36,1.118264
14559243.45,376320.1644,90,1.715601
14562628.92,22253.98642,22,1.281515
14579242.85,14.51078,68,1.022861
14581869.82,21970.81041,4,0.89886
14582921.22,4250.49634,2,1.856977
14589621.41,125.84678,4,1.881409
14592041.5,8361.526467,21,0.99478
14596252.17,581675.7488,2,1.968782
14604128.34,2961041.045,18,0.081263
14604589.23,3654.760096,2,0.283539
14606402.2,627467.6794,9,1.432045
14623956.15,481153.5107,2,0.583649
14624298.49,179105.8042,6,1.157578
14625067.47,594671.3431,3,1.742854
14626406.75,2331983.894,47,0.621565
14629975.91,40.311927,11,1.006863
14632475.68,11.675076,3,1.940904
14646165.75,2372305.201,21,0.196335
14648731.71,3.198297,2,1.704563
14652406.17,26723.85418,8,1.025153
14656348.09,44.158346,10,0.35447
14658641.88,5182.426436,23,0.090228
14672321.73,4960.569828,2,0.459224
14672496.32,95.970242,9,1.254067
14673502.2,13.064316,5,1.618111
14673734.95,26.746093,16,0.792285
14680635.86,65492.39865,49,1.278617
14684122.79,26.610865,7,0.117269
14686739.79,8.91806,28,1.218384
14691730.57,7244.10361,13,1.438336
14692079.66,2018.438053,4,0.513331
14696891.97,43.317535,8,1.727131
14704752.94,3.065473,4,1.936172
14710311.22,318.882523,37,1.26997
14710311.47,13.244967,9,1.470213
14711174.48,2271543.85,4,0.675613
14713852.27,87.310517,3,1.51363
14716721.89,3.357351,23,1.747229
14721164.86,2419271.17,51,1.172476
14723483.57,174164.7241,4,0.623632
14724845.89,228.73056,11,0.297969
14729719.96,1228040.438,2,1.046289
14730895.33,2720978.512,10,1.750027
14747319.8,235.456045,30,1.400268
14748966.65,2457946.347,3,0.99295
14756587.03,3.471207,5,0.788592
14757457.85,8.013838,18,0.619361
14758796.98,6871.689062,2,1.403078
14761847.74,963.381954,2,1.85284
14762581.54,1331470.604,16,1.123521
14763396.31,39.320634,16,1.914508
14769356.42,7.883229,23,1.071034
14784153.99,237.173281,12,1.296655
14785137.43,291.56438,3,1.806541
14789827.66,256.025363,8,0.653352
14790894.99,20.085783,3,0.680289
14791598.39,18.69994,54,0.864368
14793586.58,15049.83925,3,0.514321
14795240.2,130.659002,9,0.313058
14803754.85,943296.3295,4,0.534727
14808193.04,4595.564359,2,1.451322
14811564.13,1841.294522,87,1.123294
14812859.3,581.173227,67,1.146222
14826093.42,20.508857,7,0.361477
14828037.43,210941.5144,21,0.070274
14829895.41,16.350108,51,1.671316
14831219.47,14.925718,62,1.635084
14832124.87,46.752533,4,1.524301
14839984.8,1599.877355,2,0.076597
14840167.13,6.978157,3,0.745871
14842196.83,1528018.73,2,0.450649
14861747.09,239537.5972,2,1.74724
14864220.32,6960.975077,31,0.817167
14865976.3,36.502884,14,1.813862
14869820.91,3.530853,6,0.939398
14872857.07,1011.812013,2,1.162735
14876493.44,20.95944,28,0.792821
14877650.69,780.796563,3,1.639484
14878321.84,227.749931,43,1.175638
14883823.92,43.241312,58,1.557285
14884424.62,13.913027,2,0.470345
14890797.68,26459.35988,90,0.542438
14891617.18,17398.79159,6,1.054664
14892667,90.063909,7,1.83392
14893942.08,90210.40541,6,1.049287
14902110.29,77449.38627,11,1.99127
14903773.95,340349.8264,17,1.461707
14909384.82,722230.6927,27,0.39707
14909524.11,2802776.004,35,0.670991
14910276.76,8.551375,31,0.451062
14910945.29,1060858.415,28,0.402538
14920545.06,186.75666,3,1.170101
14921868.96,52.133,2,0.607214
14927433.1,3283.500777,42,1.856838
14927467.4,700910.7775,23,1.552303
14932952.66,9773.343466,4,1.936158
14937237.4,185183.4143,27,0.05271
14943408.39,10.476997,4,0.689131
14945278.07,4.455444,53,1.4295
14945984.05,1034535.467,43,1.288346
14948147.91,20281.35258,28,0.456421
14948291.58,1274.795373,87,0.519295
14949069.97,6451.502108,3,1.052411
14954826.05,47980.32453,21,0.967067
14958551.34,7.748311,2,0.447212
14961731.95,5.246227,24,0.47353
14963841.04,141492.9446,5,0.561491
14964941.03,84.779913,8,1.443278
14965544.03,4218.264804,2,0.075911
14967152.01,73.000648,29,0.597155
14967996.15,22496.31841,34,1.70827
14969989.35,104.623669,59,0.529089
14971827.77,234338.7889,4,1.817386
14976406.36,21313.478,5,1.412691
14977049.24,6054.87935,53,1.766943
14977307.24,3793.550729,40,1.345119
14979531.78,1732.121132,8,0.618849
14983505.52,565273.4614,13,0.450488
14993351.82,250506.0977,72,0.651189
15004577.73,11615.5222,6,0.74274
15005715.27,50.353388,46,1.204871
15008628.04,4823.223665,15,0.496737
15011713.3,146143.4994,20,1.733334
15011810.39,39.99232,76,1.079027
15019905.54,12360.02014,3,0.093264
15020081.85,9.98836,11,0.625004
15020776.42,4.810344,20,1.334587
15021792.28,12.169235,3,0.694392
15025246.36,115753.7891,2,0.064084
15030660.59,3.19758,39,0.342019
15035870.19,126.143478,2,0.901847
15045278.68,797.361133,7,1.171587
15045804.41,836.758213,29,1.041337
15049135.37,124.079173,3,1.103635
15051399.43,1118709.159,6,1.295274
15075626.44,460600.6209,75,1.627181
15078016.75,5.07319,4,1.292722
15079713.06,60947.91977,55,0.033183
15081467.61,587450.4777,24,0.704717
15082347.96,84164.66631,20,1.899504
15086784.39,2118.522577,3,1.308983
15093033.79,27183.26936,82,0.251584
15109617.66,18907.28355,10,0.615059
15109633.41,1106298.525,86,1.771509
15113963.6,2729.405811,40,1.985823
15119361.76,132916.0478,14,1.754601
15119855.88,26.680246,3,0.15839
15123927.77,91.10601,9,0.578561
15124157.63,188.546008,2,0.885906
15128638.44,1331.146224,11,0.531109
15131298.03,6644.261631,40,0.562509
15132762.85,2866.352942,5,0.471907
15144344.31,12.69035,11,0.45448
15148105.19,5311.285464,7,1.613761
15148883.67,91847.53394,2,1.600801
15149977.76,8.720665,17,0.515843
15150161.5,70500.24963,57,1.525839
15152994.94,1025.389966,10,1.520048
15153480.93,191858.943,31,0.795786
15153688.13,85236.77183,13,0.741406
15156981.83,32.090203,4,1.027274
15159586.01,89.352729,2,0.195966
15162867.52,5.736794,3,0.572543
15167967.98,76275.55813,3,1.460371
15168394.3,12573.51669,4,1.288332
15172486.11,10414.32037,28,1.740461
15176920.11,109.49937,2,1.135284
15184996.55,5.321126,2,0.292089
15187284.42,5161.299291,3,1.489225
15187300.78,2339113.578,12,0.449028
15198381.83,13.720061,4,0.654548
15202530.64,20817.21324,5,0.078993
15206759.49,255.014586,32,0.849299
15208921.59,4318.23019,66,1.108278
15218308.36,8.245097,3,0.506754
15230857.04,95.210226,36,1.158279
15233276.48,16769.73636,14,1.610862
15237075.75,13.731539,14,1.351941
15245437.59,2246967.516,9,1.711882
15249039.08,713.330297,64,0.568157
15250877.77,398.425224,2,1.589989
15251494.67,276322.4215,47,1.261908
15255389.56,18.361332,2,1.818973
15255495.4,91.112403,2,1.108602
15261208.42,23511.5221,56,1.324946
15265494.63,3.862105,56,0.425976
15266092.88,211135.3195,19,1.725243
15270800.29,50738.17539,7,0.225339
15271484.99,1352.99588,8,1.687362
15274700.7,245498.0183,15,0.88488
15277004.96,20875.53859,2,0.821316
15279323.52,52551.95143,5,0.817054
15280992.94,97.962831,26,0.54636
15284999.07,4894.634881,39,1.473681
15291726.56,7055.454049,2,1.213182
15294638.66,3.16876,3,0.056252
15296513.01,5794.616999,2,1.19396
15299868.18,14.040207,20,1.397595
15301804.41,249.823347,33,0.584801
15302235.43,14266.77158,2,1.394672
15303154.32,365242.8584,59,1.705119
15307275.01,160.047536,8,1.044563
15307645.23,13.134282,48,1.963975
15308364.99,471.070012,40,0.94226
15312188.73,5.591696,6,0.207909
15312288.13,2750823.769,71,0.190504
15316575.07,489597.6275,11,0.392951
15316659.05,3261.156209,2,0.858042
15320670.2,287.549954,2,0.349303
15321300.29,2766819.231,21,1.297448
15322366.2,2560047.347,10,0.234047
15322969.22,10.326572,2,1.574598
15323930.51,9.055642,2,0.57226
15324870.44,115.056923,34,1.531137
15325630.45,9.354565,2,1.870773
15329495.73,133512.1891,4,0.007288
15330720.64,88137.73132,7,0.414929
15333224.09,5.891889,71,1.1228
15340328.54,257.525391,62,0.355385
15346092.53,1444148.131,50,1.940039
15348112.25,141314.8947,35,1.159186
15358914.98,926870.9211,9,0.578903
15359289.72,2966681.631,19,0.598195
15361634.73,168174.2463,4,0.912223
15370229.62,10387.37403,21,0.00022
15374732.1,42.87694,24,0.286676
15377821.72,52935.14354,68,0.401085
15379350.71,91.149785,3,0.248237
15387193.34,4.082581,11,1.516642
15388296.88,125.299228,2,1.955044
15391034.77,7.140974,5,0.247883
15400071.33,764.650069,4,1.559799
15403134.52,43.209396,4,0.7009
15405357.75,3058623.416,18,1.441169
15411470.72,290508.0649,2,1.401999
15414155.65,1175.717893,47,1.140968
15416070.31,4.320249,9,1.775999
15418269.96,1947351.563,12,1.571269
15426635.4,48.880952,68,0.671806
15430530.77,494802.9684,12,1.929721
15431948.28,20.389097,7,1.6144
15431966.38,127.861646,4,1.69491
15433333.77,1098.929558,50,0.289535
15447581.57,36490.42041,4,1.130916
15461573.69,27420.13902,20,1.905033
15466942.22,145.933393,48,1.52115
15469795.24,1124.472766,6,1.703078
15475055.49,386233.2247,10,0.978563
15478775.25,29.603704,2,0.420792
15481706.55,70.562408,85,1.413003
15484501.55,71011.01409,8,0.22262
15487356.68,276.887038,74,0.593585
15492951.13,85289.51457,11,1.165675
15493972.61,213693.4512,8,0.498569
15501096.43,11423.83467,8,0.495744
15502019.97,37706.80103,2,1.506385
15502697.7,49.410089,2,0.543782
15503531.97,60110.07357,18,1.487009
15504655.37,1505751.665,29,0.473475
15508452.27,2567080.727,5,1.543737
15510095.82,828734.2111,41,0.163244
15511714.04,399367.9109,42,1.318161
15517091.58,2449.090344,38,0.647271
15524588.12,13.980211,9,1.50917
15527173.98,2337.72864,37,0.446163
15531084.33,7147.773014,24,1.31269
15531336.42,147.640443,3,1.510355
15534692.33,621.374398,3,0.419566
15535415.34,1080.07908,11,1.232103
15539860.07,79152.57198,48,1.491874
15541043.87,65.685093,78,1.020688
15542379.5,333706.7317,2,0.759726
15546182.9,223.44297,33,1.136284
15553177.19,1626625.687,8,0.689893
15555651.13,26.813729,14,0.033222
15559513.37,183.31719,10,0.375504
15559538.42,810438.259,4,1.917409
15560737.43,22011.53085,4,1.426483
15561795.69,5.921295,5,1.020957
15565028.02,23440.45129,13,1.688604
15566141.73,319.983459,2,0.618737
15566428.96,21745.98985,19,0.853559
15567721.28,1024.603603,27,1.907667
15574650.83,30047.23027,2,0.765371
15585979.19,16.074333,7,0.7378
15597039.61,123489.0755,4,1.217245
15601656.73,316.07803,71,0.826007
15605885.94,311.077184,4,1.890712
15613547.02,20584.15415,3,1.675461
15615575.92,2295284.332,4,1.154321
15617197.69,15681.46935,9,0.1052
15624913.75,11.148852,30,0.770346
15628495.15,25519.97996,2,0.604502
15629826.39,12451.46169,6,1.932381
15636245.64,8.765716,3,0.677345
15637159.14,783606.8907,55,0.042562
15642035.96,24888.53298,2,1.449233
15651057.73,324351.5729,36,1.648304
15653478.62,37.611557,51,1.07435
15653717.32,63.534327,2,0.663101
15655337.83,2724.406606,4,1.616251
15661356.31,9196.093721,27,0.134248
15666958.28,235.256264,4,0.581157
15667138.59,483.78998,51,1.49134
15675483.55,90.201622,6,1.922038
15676026.08,757357.5434,2,1.878412
15681860.66,7977.593888,26,0.900502
15683975.6,18555.47874,73,0.541678
15686048.18,2096.984954,2,1.598958
15696681.97,99850.56212,2,1.838861
15700683.04,3.476522,28,1.377589
15702951.23,5821.634883,50,1.046149
15711235.7,58381.44085,2,1.618114
15714205.08,411.610212,35,0.758572
15716734.94,1251049.259,2,0.985268
