S_ime,R_time,Processors,Sigma
20330896.001283,6064.943640,14,1.810532
20333636.248309,40048.192666,29,1.932787
20333762.912381,891.941509,5,1.498666
20347009.061756,4.037149,14,0.724825
20348782.058220,480857.856412,13,1.699703
20348961.248328,962336.722695,2,0.416871
20354671.674107,7.929623,7,0.635742
20367111.476321,8.385037,10,0.500789
20397625.605246,81.548096,5,0.896659
20402913.422107,55728.453725,2,0.667068
20416980.077994,31.018168,26,1.922516
20428095.423653,1482952.248560,26,0.870818
20429036.342460,2996983.844120,3,0.869037
20444973.034225,62616.852925,4,1.710219
20453337.977124,808791.113795,3,1.751566
20469595.080902,1764.864140,2,0.397037
20490014.095111,1295.539492,28,0.112132
20490230.596997,572.023348,4,1.816085
20497171.286984,254974.701331,17,1.427854
20518072.962427,942813.167228,29,1.007992
20518759.412991,1232585.716359,11,0.271518
20561279.787515,279.102010,3,0.135973
20589416.092706,43.553586,28,0.033790
20599458.836449,3051295.805110,9,1.399421
20607519.390835,43.395599,13,0.492233
20607812.116742,476.767505,17,1.874082
20613110.572835,531934.541726,16,0.495011
20618050.344206,112.267774,4,1.736752
20619576.362574,1152327.366398,7,1.633707
20622144.157263,34.504109,26,0.791293
20623852.420207,329466.310406,2,1.119157
20624114.031789,4762.639650,5,1.580612
20635458.199870,533.161500,4,0.225209
20645979.779259,63633.692843,22,1.345823
20661308.631834,4667.418952,6,1.460358
20669091.869137,3116.749310,7,0.777623
20678153.541268,72.231325,13,0.928334
20680203.210913,1319.686109,4,0.513730
20682565.985698,8410.921541,9,0.244606
20697363.166827,1899.283662,5,0.203107
20697508.247661,225.642413,11,0.990602
20741553.816744,1568801.448343,7,1.064773
20749690.424585,1218312.283603,8,0.332176
20759887.312732,2385560.372898,18,1.343540
20787600.745191,1735.009177,17,1.319722
20794612.078293,622899.763151,2,1.778434
20811374.180758,571315.596224,3,1.692718
20822119.304879,451088.296141,4,1.749179
20826295.168392,224.709275,4,0.435646
20829622.559640,8409.338586,5,1.086104
20833285.557934,12960.650259,12,0.986703
20845754.282700,2555061.442042,2,0.647892
20866125.439742,3343.173268,14,0.836223
20887247.304126,104206.222442,3,0.865674
20892277.501879,9.897293,26,1.834768
20900925.182143,18939.614729,21,1.735235
20921904.948117,6794.823756,15,1.635685
20954291.010552,11.714969,2,0.358908
20955292.674783,206.844644,25,1.297671
20967848.370536,124073.568195,6,0.972443
20990270.542895,9.741706,3,0.077213
20995490.391293,1614.644786,9,0.923429
20997627.506259,9423.711883,21,1.157415
20998394.381132,15578.724697,6,1.912109
20999243.782827,459679.454217,2,1.687135
21001164.662127,16.184623,3,0.593428
21008565.141240,760.277053,12,1.506458
21012141.206457,339.887546,22,0.651520
21027478.198951,18.235081,4,0.169394
21029934.525602,3.420896,4,0.546635
21050811.774933,42.271187,18,0.436240
21061613.859613,5.240653,2,1.208895
21064270.647090,8.434228,13,0.909296
21081534.444362,23.771135,2,0.121620
21081835.450205,127.760384,9,0.701871
21093218.824486,18.084620,4,1.273691
21104098.909533,109388.008002,8,0.307567
21108678.370112,2572.901150,2,1.563440
21118947.124369,5792.484641,2,0.171212
21119023.943369,107.351535,2,0.319976
21123670.425813,18.218769,8,0.453625
21124250.371951,5443.003365,9,0.612984
21167269.461999,20722.816544,26,1.210398
21168237.532667,75.336583,3,1.839503
21178090.129675,128.731185,7,1.060966
21183829.811765,4292.779439,9,1.408849
21184525.489689,282.003677,17,1.038897
21196551.674985,1846.356394,2,1.805886
21209382.406380,1007646.700578,5,0.404335
21225445.684862,13.485327,14,0.939323
21228058.198429,332202.327589,3,0.647522
21232215.578798,620298.888844,22,0.535124
21237700.590935,47.734220,24,0.767463
21245197.475981,36577.698924,2,1.117308
21245711.180478,301839.319105,6,0.706639
21286465.139054,6055.568854,2,1.536019
21304018.243746,5022.713796,20,0.929925
21318917.029528,15.736390,13,0.214542
21329989.414876,37507.426536,8,0.469395
21341648.410630,50486.288475,13,0.969424
21352847.524184,1245.096499,2,1.627923
21373783.917431,305899.172648,4,0.513850
21384029.714042,1083.730492,2,0.408127
21384135.191290,1068.949682,2,1.454924
21393247.355952,6.055063,3,1.960713
21406045.112119,156.874036,31,0.020026
21419874.410336,290.305816,3,0.662132
21419973.697921,1543.931077,30,0.648593
21425481.169285,36052.883325,2,1.403175
21464684.000092,44486.183172,3,0.052221
21466481.220933,1039.918917,6,0.081919
21469247.627676,229.023546,11,1.478395
21476963.925012,2581236.954518,10,1.315890
21479229.163584,24463.709700,15,1.532060
21486643.536854,320.704238,10,1.197811
21492906.188378,15974.735860,13,1.660461
21511701.910737,30046.622850,2,1.231405
21519204.048306,512.132222,2,0.301379
21529853.066971,13608.354090,2,1.976069
21538685.327502,157067.724487,24,0.338378
21539897.461296,21450.791808,22,1.063119
21540700.000712,6.844049,20,1.299770
21547534.338393,193814.215648,7,1.123662
21560893.425213,4.360009,16,0.542480
21562023.094125,14160.694245,16,1.966080
21592015.571443,669.891656,4,1.916648
21592770.397834,363354.366068,2,1.619147
21600950.284927,77630.016561,5,0.576952
21612043.009973,167626.704504,2,1.749091
21617212.587515,18.372472,4,0.744417
21623024.914709,116.670918,2,0.671584
21627921.727797,612.794625,10,1.969759
21644008.701102,945201.150841,2,0.780556
21649752.419410,283987.633490,5,1.978547
21651553.847373,228.384037,23,0.019268
21665249.336427,12517.358200,3,1.244339
21668494.087569,34.054905,3,1.456424
21675654.490036,315.562828,23,0.233883
21689881.022022,225.050584,3,0.834093
21690375.161561,2261490.484060,7,0.804129
21694781.852851,77.758209,3,1.073640
21702378.298016,162287.869188,19,1.554201
21704379.270918,2930.035262,8,0.100948
21727821.129479,4887.948764,7,1.969146
21729095.121706,62.745860,28,0.217177
21733160.812571,6.854074,9,0.370951
21738634.354117,280224.850474,12,1.692810
21739247.292977,214.093825,2,1.565566
21745101.144948,12244.165254,8,0.262225
21747254.624867,66.174295,2,0.722008
21749086.093039,83.302984,5,1.578096
21776405.811438,1550.895361,5,1.341542
21777786.678054,87.690007,5,1.128308
21779751.771400,3289.124096,4,1.924714
21786938.418151,3731.012406,22,0.119077
21793105.478044,481640.753375,21,1.426956
21818708.758397,5693.933604,5,0.998216
21820773.582018,7277.132988,16,0.434147
21829358.461831,9.868041,6,1.749142
21834981.066885,45721.678680,2,1.919066
21843034.439276,1356.220713,2,0.647936
21845081.190881,447112.488220,4,1.355418
21850337.918339,102640.986970,2,0.094249
21858262.795726,448561.500234,17,0.453750
21889280.992928,22947.699227,2,1.032753
21891350.581108,9.093157,3,1.925795
21892761.516618,807.596241,6,0.067369
21892975.617093,379936.974457,8,0.679895
21911325.123768,1148462.903348,3,0.534135
21917656.796757,60053.908053,18,0.669629
21918654.572249,566.637393,8,0.126005
21941173.908005,556293.414630,30,0.622238
21984189.227770,35.150149,3,0.982927
21984543.857732,2059.845231,2,1.095603
21989902.474725,51571.153820,13,1.705318
21993307.899034,564.244563,11,1.070823
21997985.805845,1333.963301,2,0.405981
21998164.824644,203.755272,4,1.910039
22013470.814497,2078403.763951,16,0.895388
22073206.391796,923.602163,25,0.116240
22076176.233459,20997.511666,10,0.946156
22080702.833473,36.386605,21,0.622176
22086078.546296,1261040.081274,2,1.332518
22090222.960167,24563.182664,5,0.058605
22119110.401304,83.211172,8,1.687984
22153641.122273,385626.533115,2,1.916425
22181406.867001,48264.039534,7,1.440518
22215518.643646,390.932179,4,1.793993
22242418.369701,2204.711326,8,0.435468
22245537.944565,558101.164980,16,0.330447
22254705.971147,61.849068,2,1.925847
22256557.267255,2941359.726028,24,1.853370
22258594.730376,2671568.196538,10,0.706988
22260572.988898,626.788368,2,0.333004
22263826.866903,74.172789,14,0.620591
22264892.011582,5.063493,4,1.372298
22279576.146871,8.934411,5,0.729164
22286723.869831,43.547195,2,0.780119
22286877.756926,49.970141,2,1.263553
22288938.544802,1540.662720,26,1.732738
22303715.650426,10040.624844,19,1.954654
22315688.865367,569747.917541,26,1.231917
22335341.192337,350628.832994,10,1.110169
22339115.088744,5.036904,4,1.428302
22345607.597516,49503.513461,9,1.240191
22362118.377318,1190.714335,15,0.251024
22371225.779196,372.580205,22,0.481909
22373727.310501,5138.595758,2,1.412817
22376429.776234,358428.448027,32,0.795819
22392450.448975,8.907204,5,1.182704
22393921.195801,13.256134,6,0.980497
22395849.932718,36016.393629,2,1.201251
22403583.729335,3066034.137975,2,0.669522
22410935.847468,13.741554,15,1.341402
22411715.395378,1178.198146,10,1.828987
22440516.054364,13.740808,24,0.972436
22444035.622286,372.571263,17,0.378431
22450171.609006,3.474603,6,1.383977
22461522.583038,22.891135,9,0.924034
22463197.281253,1310198.608739,8,1.229698
22472024.309952,5339.721546,2,0.126118
22473477.534613,15.044165,8,1.535986
22486560.505435,1958.789004,27,0.141521
22488918.604072,13551.567748,11,0.597772
22501492.116489,15038.791494,5,1.767396
22502261.984558,73083.513338,2,1.029608
22507040.770889,1090540.958414,22,1.297248
22517824.709386,3638.957942,2,1.789982
22521288.459809,27.023254,14,1.302495
22530255.517919,1311.206156,19,0.132884
22550127.761146,356.106834,4,1.150209
22558535.478483,3112.334815,28,0.866177
22570486.660091,5.777896,26,0.350269
22571309.459315,3491.716029,3,0.039009
22578393.390022,68308.747418,7,0.460649
22580706.090600,19293.244350,17,1.247975
22586625.116978,109341.753582,2,1.791369
22599523.782399,255.366621,18,0.443960
22601179.070910,3983.793178,16,1.559875
22608057.011264,50075.260605,3,1.404314
22613012.525684,40.650946,5,0.327923
22615033.701608,1718017.922854,2,1.247894
22617907.549234,32.120389,4,1.573233
22621920.345373,6.421315,4,0.988362
22641281.306380,332.924767,16,1.877026
22648342.672218,1253.797245,18,1.373366
22654435.372487,168.457659,4,1.955216
22657365.138575,179462.617533,5,1.580271
22657511.914003,5161.973915,8,0.636830
22661704.298692,2558703.428856,4,0.075563
22665865.682249,34.860963,17,0.895932
22666534.840209,1313316.266353,7,1.504133
22670236.829738,166.833433,24,0.018246
22680125.129101,102152.294247,2,1.543893
22687460.157148,111653.401159,2,0.117452
22696455.366849,58539.096874,2,1.553161
22702594.708157,1192.806386,25,0.699462
22734194.700768,154.930696,17,1.177645
22742373.754286,135.693845,4,0.689630
22747519.204609,57498.492176,2,1.298701
22752944.907624,16.449107,3,1.303116
22764299.545305,6.086687,22,0.743457
22768670.193368,886886.326967,3,1.129954
22788182.366082,13432.062160,7,1.898850
22793598.044375,619.494009,6,1.800441
22796403.287236,2790.941363,5,1.570057
22797232.478116,446.311176,3,0.314443
22805176.120565,2095.359066,2,0.672573
22806321.234290,2355917.993053,14,0.295402
22858533.131281,155.998455,2,1.088914
22869112.420313,15.879239,9,1.614881
22879531.841781,7061.891992,6,1.565726
22883710.437463,51720.684529,12,1.832514
22887001.241588,452.383616,4,1.553977
22904201.994062,31783.183723,11,1.843588
22919266.192093,1179134.345555,2,0.722173
22930062.995225,51055.405668,8,1.898603
22934890.001284,180.209981,2,0.245577
22943620.994182,144458.419122,15,0.227131
22948022.812123,300488.414753,2,1.936277
22950844.804136,21.297726,3,0.846572
22974842.221948,21396.279903,31,0.369958
22982440.200157,3979.550136,12,0.102919
22997810.443704,29974.860889,14,0.550084
22999535.520898,41145.396376,7,1.235493
23013012.204804,105.188897,9,0.610825
23027310.516208,6.462085,4,1.008785
23035631.965610,11061.400349,2,0.834279
23056739.918889,596713.696841,3,1.632193
23059435.543496,4.214574,8,1.041217
23068997.878278,442.289590,31,1.875461
23071387.763681,42.383981,3,0.821383
23079065.148367,22898.149921,7,1.643525
23113583.220082,96.276783,13,0.292402
23120104.324832,114.868987,7,1.613945
23127431.973944,7890.534285,2,0.129955
23136356.822577,1395.344513,5,0.773840
23144783.116906,32.101020,8,1.311941
23171428.122429,14.389695,3,1.233960
23181123.314510,24003.388564,2,0.220082
23182708.219177,17568.718929,2,0.789874
23202462.035208,524197.817531,32,0.471811
23226667.622195,21356.731526,4,1.061619
23229425.284555,1724431.870098,2,0.649467
23231901.750641,685.049103,13,0.001902
23236014.129562,533.954590,10,1.682534
23243907.607199,45134.268635,2,1.003445
23249984.639846,20432.250173,28,1.070640
23251143.122153,16579.221927,6,0.527255
23257291.788626,3.871915,2,1.458829
23260583.913829,3408.694181,13,0.874716
23263516.452349,11.179799,22,0.790959
23273458.334544,365099.637454,9,0.938705
23276750.235938,3.316596,30,1.339676
23278345.513495,7046.809386,2,0.717322
23289724.713257,734359.008670,19,0.835496
23306346.909438,18.901952,2,1.834112
23310794.933929,28324.455017,10,1.029759
23315796.675942,594780.060080,23,0.456026
23329771.182060,1473256.576444,4,0.438325
23330842.100853,7.822516,2,0.117706
23330913.021283,528.019928,4,1.666142
23331496.905648,3.770296,25,0.140461
23338450.761217,54393.882292,8,0.312291
23342735.953564,110550.724263,2,1.083899
23350682.656711,158257.345303,25,1.596730
23356728.600403,46997.780132,2,1.420755
23363563.054218,52770.456909,2,1.635971
23364430.432357,116501.978813,7,1.674681
23371498.127680,291.303012,7,0.155982
23374239.705088,70250.910671,3,1.707157
23388811.021827,188.917130,2,0.306142
23418321.723838,45572.802681,16,0.238912
23424271.491704,15992.435180,2,1.340955
23428607.812302,10318.203913,2,0.390092
23464454.373840,38865.338241,14,1.122975
23478539.518898,247.530643,6,0.958351
23481376.656973,54286.493666,6,1.592944
23486964.982524,382605.386023,7,0.713050
23487427.586874,830065.907917,8,0.120091
23526963.397572,52242.194764,2,0.426189
23532288.528603,83.056167,8,0.665948
23542922.659859,8345.801097,2,1.641420
23555093.068623,8209.148540,14,1.515553
23559885.922986,267.915126,3,0.328087
23576875.522239,15.461138,8,1.518025
23595276.394598,146665.575234,22,0.621076
23597737.307973,721121.015074,3,0.713111
23632421.696190,46692.076768,16,0.293604
23634078.678266,1279.359186,2,1.198596
23641899.189977,57.527950,6,1.323259
23657860.872867,344950.275150,6,1.554327
23661749.959386,1236631.497680,4,1.105627
23671659.557539,297.764088,2,1.184791
23681776.259319,16937.736104,4,0.301739
23682844.544089,3061794.573907,3,1.962184
23691892.354496,1204.657434,17,1.827310
23708504.463556,13.805666,26,1.355907
23714755.850472,391.200972,17,1.804576
23742719.101674,121.139551,3,0.379005
23743523.833338,5906.228896,6,0.605578
23757184.201689,48.048283,11,0.903711
23769436.861932,400841.432586,9,0.186818
23772865.624695,140.997561,21,1.271707
23775562.317778,29.418033,3,1.152848
23790928.908209,20188.940913,4,0.884577
23807153.833879,469.287403,4,1.341519
23833835.753658,1057432.919247,21,1.514918
23863939.021988,5.519536,3,1.316334
23864113.288331,465.801389,5,1.709672
23873880.033960,15330.761821,2,1.348635
23888303.812057,640343.287816,18,1.123939
23892551.015780,105348.753846,11,0.034885
23902707.325545,9.529534,4,0.440833
23906020.127584,122.348440,22,1.865639
23943577.198514,1005586.521847,3,0.871652
23955823.189191,217055.384543,4,0.899063
23961246.534477,37707.686082,4,0.799315
23964925.732644,5.842614,32,0.750823
23973484.131642,76734.982736,2,1.519957
23973591.952305,2155.257511,3,1.746925
23992707.463666,760626.541237,4,0.859918
24016177.681810,63540.352740,2,0.950838
24020940.251914,6.043952,19,1.953985
24044979.474358,30593.318215,6,0.159720
24050603.143525,3019.914548,15,1.423576
24053822.332421,51094.933978,13,1.874451
24073343.569414,9.046858,6,0.915009
24075525.767470,6159.790304,3,1.872365
24084704.004261,6384.893036,2,0.473932
24091028.046368,267.363490,2,0.044777
24105363.604734,10308.696271,23,0.001982
24123471.043581,67585.302199,32,1.776027
24128933.785442,4.213008,13,0.084098
24142639.500314,365557.070803,2,0.945532
24171126.312279,498317.963716,4,0.258111
24172626.517544,26458.898126,5,0.100424
24174482.392920,150.735652,3,1.455311
24180180.042745,662855.991607,2,1.114793
24184223.419221,18.293767,16,0.798920
24196713.110500,23959.106258,2,0.620166
24198984.965237,477.614466,31,0.245746
24223085.639882,2507153.468856,2,1.020177
24224992.497286,327.389002,3,0.169489
24230069.880767,23124.644791,27,1.198610
24233239.436438,113.284112,4,1.042510
24239966.361624,204982.499287,3,1.035600
24248324.115185,225.936141,6,0.819931
24248629.274151,2939.530128,5,0.233206
24256546.030134,1414966.518994,4,1.517273
24265324.095065,412.937630,11,0.717328
24266693.955539,9.421375,3,0.401542
24267997.892874,53454.555312,5,0.364840
24274496.298273,14167.989035,7,1.981542
24274830.340342,1877511.627198,6,0.762255
24281247.465420,294689.920969,2,1.725101
24312551.187222,129.475893,26,1.418592
24313656.578815,9369.842764,12,0.216121
24324965.812592,2597536.327159,6,1.439297
24328382.883637,78.539167,15,0.476664
24330655.632124,51.735246,2,0.613911
24343763.559956,292848.371704,5,0.557815
24343779.531020,256.136864,28,1.876289
24348961.604232,314004.546635,9,0.602080
24358248.393498,15787.376372,25,1.742581
24381967.244287,9118.706725,8,1.726627
24384197.070948,27507.894528,2,1.964387
24389105.521187,89.980249,16,0.037600
24396323.976566,3.810278,19,0.876997
24397659.283325,4.415257,16,0.961214
24400792.741182,523330.341309,27,1.298570
24413224.923352,85818.468147,3,1.704048
24433098.185631,24678.479239,3,0.303183
24447889.185888,112391.038066,21,0.021435
24456895.644807,2703.578074,16,0.484544
24459729.658504,14.818133,28,1.071238
24472046.694580,114.429946,5,0.459331
24487661.837578,3641.575127,10,1.039115
24501213.582745,25600.347658,2,1.017150
24505555.343037,76195.441438,7,1.034709
24516223.750461,1019857.286700,3,0.260303
24534326.281973,607960.908718,3,0.226636
24535704.020147,756.744417,11,0.665038
24540911.674626,5145.405665,2,0.474182
24547680.334255,2647.491429,12,1.025074
24554295.102233,25.733037,13,0.138780
24561768.924672,848.136738,8,1.392207
24564632.106392,427968.144004,5,0.039931
24566460.557859,696728.979143,4,1.012606
24566535.793982,11.092389,14,0.261341
24568572.929115,19582.415595,18,1.037361
24570571.169221,4.416708,3,1.083178
24570860.551315,3.352791,6,1.118071
24602555.880604,210.154649,7,0.909064
24608872.101638,156.193546,3,1.779474
24617012.111373,634699.651852,22,0.385497
24632038.148301,3.218718,10,0.069630
24634360.264542,408178.315767,7,0.175937
24638600.951575,6.802648,4,0.303800
24660781.885820,42.856934,25,1.323551
24674398.135791,40.185722,26,0.927160
24677607.290621,806337.258591,28,1.210719
24677893.368068,272020.450657,2,1.231675
24682564.704834,834.364920,12,0.344630
24705304.124590,271545.736746,7,0.996190
24722691.009772,12941.920107,2,0.186261
24724755.915187,349.778674,5,1.480187
24731035.066478,1816.497611,12,0.970647
24733255.400958,1712.129505,22,1.788658
24736162.770804,3865.571992,6,0.899078
24736460.879415,6082.566997,6,1.043418
24743624.712934,44738.085340,10,1.291111
24744530.177351,1688.333789,2,0.724419
24745213.949479,699346.190375,10,1.275562
24748397.373403,1269.311288,18,1.219821
24749393.609918,406.813786,19,0.761104
24755578.822372,392.484516,4,0.080782
24764648.482714,4238.758128,8,0.088369
24774991.315210,1771265.366542,9,0.949434
24776953.812329,863.551924,3,0.949879
24782264.642302,46.763336,6,0.825039
24784335.860476,242.151562,2,1.307898
24784701.948081,39.762408,2,0.627552
24785526.650956,58080.244770,14,0.965721
24786393.288572,311388.040871,12,1.076427
24821326.975335,427.362625,12,0.470967
24824042.068304,257047.857173,2,0.476199
24825789.577505,5.813584,7,1.994554
24839698.879483,1890529.251527,22,0.577620
24861005.682919,54.143290,31,1.723399
24863973.414490,147384.847517,7,0.897710
24865830.057597,2279.718295,11,1.080555
24872551.057337,189.641831,7,1.065645
24875249.429460,510.350003,8,0.609417
24887534.056515,5981.250302,4,0.345667
24892511.015915,161.034526,2,1.172366
24895536.066234,274.531193,25,0.512383
24909498.612719,9.591060,3,1.824985
24909862.908934,975.998505,25,0.986396
24917504.168840,100.351763,4,0.084810
24921208.842422,286.107693,2,0.025061
24921824.875369,15336.085497,16,1.964997
24922479.490304,63854.149612,7,1.721251
24934307.554428,12.243215,2,1.099857
24938079.152828,3775.262656,5,1.205252
24947593.770043,7.017658,3,1.394223
24949582.688948,609.791181,5,1.840027
24950272.371232,460954.716495,2,1.438420
24965586.064272,26859.919855,7,1.469723
24971778.668527,4.808884,9,1.176363
24976306.127223,125.719128,2,0.119479
24998492.400620,1330.958634,26,0.726031
25031083.448001,36.290764,7,0.934575
25031979.159226,772.754261,28,1.843448
25034165.902190,18.608859,15,0.716872
25046351.887724,708154.844815,23,1.809360
25053464.766181,5071.571152,14,1.162317
25058178.042648,41031.965663,2,1.101147
25075634.188512,10425.542540,3,1.372421
25086595.554241,12377.429248,5,0.570224
25092075.233328,9.794613,10,0.689524
25098521.332538,19921.890506,4,0.835985
25100566.273736,835638.213477,2,1.116952
25104536.635117,34.963734,2,1.399364
25119544.422363,522288.077764,3,0.887141
25129353.016276,134146.228478,2,1.641229
25133223.106538,700.508181,2,0.651072
25138493.122388,371155.956960,4,1.835001
25139440.072897,75717.907144,2,1.960634
25143715.657183,24225.690024,5,1.628980
25159914.040804,4.596742,3,1.010307
25162485.428883,556690.942187,3,1.844619
25174285.303950,11898.350327,2,0.880798
25176199.393717,4.213510,15,0.385324
25211765.262570,12.141626,11,0.379763
25212178.904928,335716.906048,13,0.845816
25237577.806636,15354.012641,11,0.579536
25255802.982089,6.810556,32,0.800391
25259503.957320,50576.725599,8,1.541918
25266318.922656,11491.700135,2,0.527717
25288233.705273,169.966634,22,1.555750
25288556.702114,83920.638101,3,1.391186
25288882.484149,134467.579119,15,1.297462
25289987.990671,215566.035340,2,1.770939
25312507.547174,8392.351804,23,1.355409
25342845.530889,34.913041,26,0.420280
25346043.437870,245.956451,13,1.216509
25361287.564626,8987.431415,18,1.055130
25361377.857346,2916.371661,2,1.529256
25383736.462252,28140.452880,27,0.442537
25402157.120885,262.689651,2,0.114618
25409848.002946,12.481840,2,0.783064
25414590.480978,14.451812,9,0.694156
25417748.565751,7025.046793,3,1.111719
25423281.011681,5993.871552,8,1.220899
25426443.826791,60120.022564,29,1.344255
25432990.711066,285933.179685,3,1.253920
25446383.270026,9.530492,31,0.861705
25458271.111422,5.781392,8,1.853745
25469776.875965,25679.022721,28,1.212418
25501814.281420,34.078820,14,1.237111
25528565.316776,351.656819,6,0.068924
25536798.701461,6029.843953,19,1.374220
25539996.168755,1460352.891078,3,1.412276
25543054.985624,3.145248,5,0.639167
25545067.942876,18726.533536,8,1.533285
25547392.477083,216342.924321,5,1.085408
25563417.406227,14039.603418,15,1.385289
25565842.980002,16.878522,2,1.240505
25575756.883747,347.481931,14,1.241545
25596033.605825,403.784508,2,1.092630
25596215.756095,451.154325,3,1.126357
25602331.856644,400.194863,26,1.890656
25612475.923328,21.069438,6,0.242068
25631398.169571,834185.409764,28,0.668956
25633979.213671,49148.265973,20,1.043612
25634884.063453,24534.533507,11,1.926253
25645349.808463,1515706.705605,7,1.289023
25649096.438801,36.747471,20,1.228314
25651855.866312,2133085.289609,3,0.514336
25674559.218030,803.760122,32,0.111286
25681079.042201,283330.736408,5,0.755799
25683852.247588,168.337838,32,0.849905
25700211.359810,131073.245487,2,1.486651
25703630.782288,1113.027793,8,1.130568
25706865.025529,256.002048,2,1.969197
25729492.016016,9.536005,30,0.182818
25732768.264408,13572.587966,29,0.300948
25744283.694757,860415.154925,3,0.605390
25750580.885583,2764.885785,2,1.446822
25757165.802844,1164.519035,10,0.208006
25760665.621275,278660.987236,3,1.417324
25761796.832952,226614.779708,22,1.740265
25796339.289057,10342.029273,6,1.984639
25803363.641990,197.189271,10,1.522688
25803669.114046,162.682637,2,0.133698
25814557.860179,9201.090946,5,1.978125
25822746.443788,43163.637413,6,1.495050
25834163.525946,21475.823513,3,0.405000
25856267.791943,75.433286,2,1.219345
25858082.298665,11.711108,7,0.942660
25878141.733042,1372.340225,2,0.447774
25896273.562943,6546.273719,2,1.193257
25898878.889726,4.566801,3,0.541833
25903434.603685,9899.495488,5,1.667089
25904200.176649,1387015.580223,2,0.038789
25918123.216937,408269.281082,10,1.533640
25924813.004548,769225.409857,15,1.303507
25937649.872991,229521.703331,11,0.709598
25952714.802361,16.207953,5,0.891449
25967846.193458,8.383321,30,1.259377
25970531.380564,6684.417616,19,1.555052
25979663.581676,3.909114,5,0.079417
25982535.480310,5850.197755,11,1.016527
25984702.930724,149465.500668,2,0.948774
25993411.641313,43525.534451,3,1.693805
25997686.765019,6.946554,3,1.242883
26018762.840901,605.225581,3,1.924282
26020725.089173,422.612442,2,0.485582
26021083.160475,2795436.975045,27,1.291734
26040542.393696,1508.100714,3,0.285727
26049328.413340,6637.143914,9,1.324216
26052197.649936,218.735870,5,1.910170
26070698.323833,8.103927,3,0.791899
26078075.976268,59.163729,4,1.298527
26080446.399041,15147.474124,5,1.451356
26081021.407828,486300.266296,12,0.436143
26085572.387239,18051.522623,7,0.479190
26085964.873516,2681507.269735,8,0.844063
26092248.698637,8687.827149,2,1.676635
26122442.352382,221.088892,2,0.870797
26126799.024540,64.357224,8,0.174127
26128610.754922,4.558480,17,1.075713
26130616.167075,30.301375,21,0.749466
26148436.339955,318.096565,4,1.517754
26159225.320145,158.773624,4,0.689605
26171015.010022,685.432536,5,0.968066
26180199.727325,17.081077,2,1.927205
26180270.417566,188600.885210,3,1.603878
26187252.783706,15898.127325,6,0.729014
26188231.867258,4543.012658,4,0.593169
26212436.820327,18845.811576,8,0.830903
26216003.248210,62796.629802,4,0.256011
26232240.616477,4116.991058,4,0.474599
26238333.455403,73.535852,3,1.558399
26243165.470429,127.266034,10,0.219374
26247530.746417,3.676231,2,1.935124
26255432.483179,6.193973,27,0.035120
26256311.767611,60054.415359,2,0.557528
26265716.427113,2048.419639,4,1.415553
26267385.163927,90.126615,26,0.242933
26267694.632181,78979.499937,3,1.235638
26268431.133929,108.843300,20,0.176833
26285930.889023,5085.796668,3,0.215820
26288807.631950,4.079452,3,1.857673
26310857.128480,228.922872,15,0.931014
26318109.421615,219.909704,3,0.827812
26330297.303879,614.327947,2,1.163572
26383432.245736,3568.306102,3,1.721741
26390525.774315,4.460519,2,1.525689
26394231.614081,3521.481423,2,1.899972
26401854.400281,6.478427,14,0.459282
26404432.611808,55417.297886,18,0.065947
26417626.021778,261.028465,6,0.845421
26424338.891420,1137.370109,5,1.525999
26469267.433725,94.084445,3,0.285726
26477028.257387,299052.714224,7,1.222835
26477465.351443,8.025813,18,1.410878
26487636.419620,2184.789773,2,0.367859
26507803.850647,1439.767867,18,1.262180
26510869.621624,19.638645,3,0.287489
26516174.771371,25.508182,2,1.796842
26534338.410992,396.619880,2,1.351525
26535341.429210,19659.281376,2,1.471987
26546088.882513,10.508047,17,0.682023
26557292.895305,2026.977980,13,0.294051
26562546.974716,602658.659406,3,1.757763
26582310.769901,1816.351424,2,0.558045
26589649.403274,1280.925694,12,1.195244
26593525.063464,3146.306477,14,1.413677
26618133.838950,5.288926,4,1.785616
26623130.337147,56.795235,20,0.637407
26623630.373685,856680.793287,3,0.370331
26636866.625393,250.266769,3,0.870146
26641830.124876,909078.596513,2,0.626256
26660794.945246,2707673.442386,2,1.775857
26674689.354653,2126798.190096,13,1.137316
26695812.283773,31.532950,2,1.932567
26704037.233067,1024496.288182,4,1.337762
26721165.654975,1199922.885930,5,0.834911
26761002.218210,3.964289,3,0.100137
26763481.274984,44.776222,4,1.564687
26806123.098614,4.221127,2,1.493858
26807011.603581,485071.336639,15,1.973449
26820583.558763,1011.520472,14,1.283726
26822207.629906,253177.090773,2,0.534349
26831728.592043,156.247172,3,1.298715
26836955.214100,1116.951556,7,1.812396
26841779.780772,1061445.378546,3,1.325198
26843654.053168,8997.853299,7,1.176590
26853725.089682,346719.588055,30,0.206703
26879937.562972,1645336.891290,3,0.168739
26886161.056332,1868.010562,6,1.566616
26887910.247663,513.425802,7,0.730660
26890779.349220,2358043.231610,2,1.957735
26892243.551072,216657.642944,3,0.779909
26894707.703232,98063.793824,3,1.517945
26898034.517828,298702.964144,17,0.017077
26936618.319573,5341.379845,4,1.043213
26943663.602770,435.801262,11,0.050458
26943985.115558,136233.816997,12,0.325816
