S_ime,R_time,Processors,Sigma
21984189.23,35.150149,3,0.982927
21984543.86,2059.845231,2,1.095603
21989902.47,51571.15382,13,1.705318
21993307.9,564.244563,11,1.070823
21997985.81,1333.963301,2,0.405981
21998164.82,203.755272,4,1.910039
22013470.81,2078403.764,16,0.895388
22073206.39,923.602163,25,0.11624
22076176.23,20997.51167,10,0.946156
22080702.83,36.386605,21,0.622176
22086078.55,1261040.081,2,1.332518
22090222.96,24563.18266,5,0.058605
22119110.4,83.211172,8,1.687984
22153641.12,385626.5331,2,1.916425
22181406.87,48264.03953,7,1.440518
22215518.64,390.932179,4,1.793993
22242418.37,2204.711326,8,0.435468
22245537.94,558101.165,16,0.330447
22254705.97,61.849068,2,1.925847
22256557.27,2941359.726,24,1.85337
22258594.73,2671568.197,10,0.706988
22260572.99,626.788368,2,0.333004
22263826.87,74.172789,14,0.620591
22264892.01,5.063493,4,1.372298
22279576.15,8.934411,5,0.729164
22286723.87,43.547195,2,0.780119
22286877.76,49.970141,2,1.263553
22288938.54,1540.66272,26,1.732738
22303715.65,10040.62484,19,1.954654
22315688.87,569747.9175,26,1.231917
22335341.19,350628.833,10,1.110169
22339115.09,5.036904,4,1.428302
22345607.6,49503.51346,9,1.240191
22362118.38,1190.714335,15,0.251024
22371225.78,372.580205,22,0.481909
22373727.31,5138.595758,2,1.412817
22376429.78,358428.448,32,0.795819
22392450.45,8.907204,5,1.182704
22393921.2,13.256134,6,0.980497
22395849.93,36016.39363,2,1.201251
22403583.73,3066034.138,2,0.669522
22410935.85,13.741554,15,1.341402
22411715.4,1178.198146,10,1.828987
22440516.05,13.740808,24,0.972436
22444035.62,372.571263,17,0.378431
22450171.61,3.474603,6,1.383977
22461522.58,22.891135,9,0.924034
22463197.28,1310198.609,8,1.229698
22472024.31,5339.721546,2,0.126118
22473477.53,15.044165,8,1.535986
22486560.51,1958.789004,27,0.141521
22488918.6,13551.56775,11,0.597772
22501492.12,15038.79149,5,1.767396
22502261.98,73083.51334,2,1.029608
22507040.77,1090540.958,22,1.297248
22517824.71,3638.957942,2,1.789982
22521288.46,27.023254,14,1.302495
22530255.52,1311.206156,19,0.132884
22550127.76,356.106834,4,1.150209
22558535.48,3112.334815,28,0.866177
22570486.66,5.777896,26,0.350269
22571309.46,3491.716029,3,0.039009
22578393.39,68308.74742,7,0.460649
22580706.09,19293.24435,17,1.247975
22586625.12,109341.7536,2,1.791369
22599523.78,255.366621,18,0.44396
22601179.07,3983.793178,16,1.559875
22608057.01,50075.26061,3,1.404314
22613012.53,40.650946,5,0.327923
22615033.7,1718017.923,2,1.247894
22617907.55,32.120389,4,1.573233
22621920.35,6.421315,4,0.988362
22641281.31,332.924767,16,1.877026
22648342.67,1253.797245,18,1.373366
22654435.37,168.457659,4,1.955216
22657365.14,179462.6175,5,1.580271
22657511.91,5161.973915,8,0.63683
22661704.3,2558703.429,4,0.075563
22665865.68,34.860963,17,0.895932
22666534.84,1313316.266,7,1.504133
22670236.83,166.833433,24,0.018246
22680125.13,102152.2942,2,1.543893
22687460.16,111653.4012,2,0.117452
22696455.37,58539.09687,2,1.553161
22702594.71,1192.806386,25,0.699462
22734194.7,154.930696,17,1.177645
22742373.75,135.693845,4,0.68963
22747519.2,57498.49218,2,1.298701
22752944.91,16.449107,3,1.303116
22764299.55,6.086687,22,0.743457
22768670.19,886886.327,3,1.129954
22788182.37,13432.06216,7,1.89885
22793598.04,619.494009,6,1.800441
22796403.29,2790.941363,5,1.570057
22797232.48,446.311176,3,0.314443
22805176.12,2095.359066,2,0.672573
22806321.23,2355917.993,14,0.295402
22858533.13,155.998455,2,1.088914
22869112.42,15.879239,9,1.614881
22879531.84,7061.891992,6,1.565726
22883710.44,51720.68453,12,1.832514
22887001.24,452.383616,4,1.553977
22904201.99,31783.18372,11,1.843588
22919266.19,1179134.346,2,0.722173
22930063,51055.40567,8,1.898603
22934890,180.209981,2,0.245577
22943620.99,144458.4191,15,0.227131
22948022.81,300488.4148,2,1.936277
22950844.8,21.297726,3,0.846572
22974842.22,21396.2799,31,0.369958
22982440.2,3979.550136,12,0.102919
22997810.44,29974.86089,14,0.550084
22999535.52,41145.39638,7,1.235493
23013012.2,105.188897,9,0.610825
23027310.52,6.462085,4,1.008785
23035631.97,11061.40035,2,0.834279
23056739.92,596713.6968,3,1.632193
23059435.54,4.214574,8,1.041217
23068997.88,442.28959,31,1.875461
23071387.76,42.383981,3,0.821383
23079065.15,22898.14992,7,1.643525
23113583.22,96.276783,13,0.292402
23120104.32,114.868987,7,1.613945
23127431.97,7890.534285,2,0.129955
23136356.82,1395.344513,5,0.77384
23144783.12,32.10102,8,1.311941
23171428.12,14.389695,3,1.23396
23181123.31,24003.38856,2,0.220082
23182708.22,17568.71893,2,0.789874
23202462.04,524197.8175,32,0.471811
23226667.62,21356.73153,4,1.061619
23229425.28,1724431.87,2,0.649467
23231901.75,685.049103,13,0.001902
23236014.13,533.95459,10,1.682534
23243907.61,45134.26864,2,1.003445
23249984.64,20432.25017,28,1.07064
23251143.12,16579.22193,6,0.527255
23257291.79,3.871915,2,1.458829
23260583.91,3408.694181,13,0.874716
23263516.45,11.179799,22,0.790959
23273458.33,365099.6375,9,0.938705
23276750.24,3.316596,30,1.339676
23278345.51,7046.809386,2,0.717322
23289724.71,734359.0087,19,0.835496
23306346.91,18.901952,2,1.834112
23310794.93,28324.45502,10,1.029759
23315796.68,594780.0601,23,0.456026
23329771.18,1473256.576,4,0.438325
23330842.1,7.822516,2,0.117706
23330913.02,528.019928,4,1.666142
23331496.91,3.770296,25,0.140461
23338450.76,54393.88229,8,0.312291
23342735.95,110550.7243,2,1.083899
23350682.66,158257.3453,25,1.59673
23356728.6,46997.78013,2,1.420755
23363563.05,52770.45691,2,1.635971
23364430.43,116501.9788,7,1.674681
23371498.13,291.303012,7,0.155982
23374239.71,70250.91067,3,1.707157
23388811.02,188.91713,2,0.306142
23418321.72,45572.80268,16,0.238912
23424271.49,15992.43518,2,1.340955
23428607.81,10318.20391,2,0.390092
23464454.37,38865.33824,14,1.122975
23478539.52,247.530643,6,0.958351
23481376.66,54286.49367,6,1.592944
23486964.98,382605.386,7,0.71305
23487427.59,830065.9079,8,0.120091
23526963.4,52242.19476,2,0.426189
23532288.53,83.056167,8,0.665948
23542922.66,8345.801097,2,1.64142
23555093.07,8209.14854,14,1.515553
23559885.92,267.915126,3,0.328087
23576875.52,15.461138,8,1.518025
23595276.39,146665.5752,22,0.621076
23597737.31,721121.0151,3,0.713111
23632421.7,46692.07677,16,0.293604
23634078.68,1279.359186,2,1.198596
23641899.19,57.52795,6,1.323259
23657860.87,344950.2752,6,1.554327
23661749.96,1236631.498,4,1.105627
23671659.56,297.764088,2,1.184791
23681776.26,16937.7361,4,0.301739
23682844.54,3061794.574,3,1.962184
23691892.35,1204.657434,17,1.82731
23708504.46,13.805666,26,1.355907
23714755.85,391.200972,17,1.804576
23742719.1,121.139551,3,0.379005
23743523.83,5906.228896,6,0.605578
23757184.2,48.048283,11,0.903711
23769436.86,400841.4326,9,0.186818
23772865.62,140.997561,21,1.271707
23775562.32,29.418033,3,1.152848
23790928.91,20188.94091,4,0.884577
23807153.83,469.287403,4,1.341519
23833835.75,1057432.919,21,1.514918
23863939.02,5.519536,3,1.316334
23864113.29,465.801389,5,1.709672
23873880.03,15330.76182,2,1.348635
23888303.81,640343.2878,18,1.123939
23892551.02,105348.7538,11,0.034885
23902707.33,9.529534,4,0.440833
23906020.13,122.34844,22,1.865639
23943577.2,1005586.522,3,0.871652
23955823.19,217055.3845,4,0.899063
23961246.53,37707.68608,4,0.799315
23964925.73,5.842614,32,0.750823
23973484.13,76734.98274,2,1.519957
23973591.95,2155.257511,3,1.746925
23992707.46,760626.5412,4,0.859918
24016177.68,63540.35274,2,0.950838
24020940.25,6.043952,19,1.953985
24044979.47,30593.31822,6,0.15972
24050603.14,3019.914548,15,1.423576
24053822.33,51094.93398,13,1.874451
24073343.57,9.046858,6,0.915009
24075525.77,6159.790304,3,1.872365
24084704,6384.893036,2,0.473932
24091028.05,267.36349,2,0.044777
24105363.6,10308.69627,23,0.001982
24123471.04,67585.3022,32,1.776027
24128933.79,4.213008,13,0.084098
24142639.5,365557.0708,2,0.945532
24171126.31,498317.9637,4,0.258111
24172626.52,26458.89813,5,0.100424
24174482.39,150.735652,3,1.455311
24180180.04,662855.9916,2,1.114793
24184223.42,18.293767,16,0.79892
24196713.11,23959.10626,2,0.620166
24198984.97,477.614466,31,0.245746
24223085.64,2507153.469,2,1.020177
24224992.5,327.389002,3,0.169489
24230069.88,23124.64479,27,1.19861
24233239.44,113.284112,4,1.04251
24239966.36,204982.4993,3,1.0356
24248324.12,225.936141,6,0.819931
24248629.27,2939.530128,5,0.233206
24256546.03,1414966.519,4,1.517273
24265324.1,412.93763,11,0.717328
24266693.96,9.421375,3,0.401542
24267997.89,53454.55531,5,0.36484
24274496.3,14167.98904,7,1.981542
24274830.34,1877511.627,6,0.762255
24281247.47,294689.921,2,1.725101
24312551.19,129.475893,26,1.418592
24313656.58,9369.842764,12,0.216121
24324965.81,2597536.327,6,1.439297
24328382.88,78.539167,15,0.476664
24330655.63,51.735246,2,0.613911
24343763.56,292848.3717,5,0.557815
24343779.53,256.136864,28,1.876289
24348961.6,314004.5466,9,0.60208
24358248.39,15787.37637,25,1.742581
24381967.24,9118.706725,8,1.726627
24384197.07,27507.89453,2,1.964387
24389105.52,89.980249,16,0.0376
24396323.98,3.810278,19,0.876997
24397659.28,4.415257,16,0.961214
24400792.74,523330.3413,27,1.29857
24413224.92,85818.46815,3,1.704048
24433098.19,24678.47924,3,0.303183
24447889.19,112391.0381,21,0.021435
24456895.64,2703.578074,16,0.484544
24459729.66,14.818133,28,1.071238
24472046.69,114.429946,5,0.459331
24487661.84,3641.575127,10,1.039115
24501213.58,25600.34766,2,1.01715
24505555.34,76195.44144,7,1.034709
24516223.75,1019857.287,3,0.260303
24534326.28,607960.9087,3,0.226636
24535704.02,756.744417,11,0.665038
24540911.67,5145.405665,2,0.474182
24547680.33,2647.491429,12,1.025074
24554295.1,25.733037,13,0.13878
24561768.92,848.136738,8,1.392207
24564632.11,427968.144,5,0.039931
24566460.56,696728.9791,4,1.012606
24566535.79,11.092389,14,0.261341
24568572.93,19582.4156,18,1.037361
24570571.17,4.416708,3,1.083178
24570860.55,3.352791,6,1.118071
24602555.88,210.154649,7,0.909064
24608872.1,156.193546,3,1.779474
24617012.11,634699.6519,22,0.385497
24632038.15,3.218718,10,0.06963
24634360.26,408178.3158,7,0.175937
24638600.95,6.802648,4,0.3038
24660781.89,42.856934,25,1.323551
24674398.14,40.185722,26,0.92716
24677607.29,806337.2586,28,1.210719
24677893.37,272020.4507,2,1.231675
24682564.7,834.36492,12,0.34463
24705304.12,271545.7367,7,0.99619
24722691.01,12941.92011,2,0.186261
24724755.92,349.778674,5,1.480187
24731035.07,1816.497611,12,0.970647
24733255.4,1712.129505,22,1.788658
24736162.77,3865.571992,6,0.899078
24736460.88,6082.566997,6,1.043418
24743624.71,44738.08534,10,1.291111
24744530.18,1688.333789,2,0.724419
24745213.95,699346.1904,10,1.275562
24748397.37,1269.311288,18,1.219821
24749393.61,406.813786,19,0.761104
24755578.82,392.484516,4,0.080782
24764648.48,4238.758128,8,0.088369
24774991.32,1771265.367,9,0.949434
24776953.81,863.551924,3,0.949879
24782264.64,46.763336,6,0.825039
24784335.86,242.151562,2,1.307898
24784701.95,39.762408,2,0.627552
24785526.65,58080.24477,14,0.965721
24786393.29,311388.0409,12,1.076427
24821326.98,427.362625,12,0.470967
24824042.07,257047.8572,2,0.476199
24825789.58,5.813584,7,1.994554
24839698.88,1890529.252,22,0.57762
24861005.68,54.14329,31,1.723399
24863973.41,147384.8475,7,0.89771
24865830.06,2279.718295,11,1.080555
24872551.06,189.641831,7,1.065645
24875249.43,510.350003,8,0.609417
24887534.06,5981.250302,4,0.345667
24892511.02,161.034526,2,1.172366
24895536.07,274.531193,25,0.512383
24909498.61,9.59106,3,1.824985
24909862.91,975.998505,25,0.986396
24917504.17,100.351763,4,0.08481
24921208.84,286.107693,2,0.025061
24921824.88,15336.0855,16,1.964997
24922479.49,63854.14961,7,1.721251
24934307.55,12.243215,2,1.099857
24938079.15,3775.262656,5,1.205252
24947593.77,7.017658,3,1.394223
24949582.69,609.791181,5,1.840027
24950272.37,460954.7165,2,1.43842
24965586.06,26859.91986,7,1.469723
24971778.67,4.808884,9,1.176363
24976306.13,125.719128,2,0.119479
24998492.4,1330.958634,26,0.726031
25031083.45,36.290764,7,0.934575
25031979.16,772.754261,28,1.843448
25034165.9,18.608859,15,0.716872
25046351.89,708154.8448,23,1.80936
25053464.77,5071.571152,14,1.162317
25058178.04,41031.96566,2,1.101147
25075634.19,10425.54254,3,1.372421
25086595.55,12377.42925,5,0.570224
25092075.23,9.794613,10,0.689524
25098521.33,19921.89051,4,0.835985
25100566.27,835638.2135,2,1.116952
25104536.64,34.963734,2,1.399364
25119544.42,522288.0778,3,0.887141
25129353.02,134146.2285,2,1.641229
25133223.11,700.508181,2,0.651072
25138493.12,371155.957,4,1.835001
25139440.07,75717.90714,2,1.960634
25143715.66,24225.69002,5,1.62898
25159914.04,4.596742,3,1.010307
25162485.43,556690.9422,3,1.844619
25174285.3,11898.35033,2,0.880798
25176199.39,4.21351,15,0.385324
25211765.26,12.141626,11,0.379763
25212178.9,335716.906,13,0.845816
25237577.81,15354.01264,11,0.579536
25255802.98,6.810556,32,0.800391
25259503.96,50576.7256,8,1.541918
25266318.92,11491.70014,2,0.527717
25288233.71,169.966634,22,1.55575
25288556.7,83920.6381,3,1.391186
25288882.48,134467.5791,15,1.297462
25289987.99,215566.0353,2,1.770939
25312507.55,8392.351804,23,1.355409
25342845.53,34.913041,26,0.42028
25346043.44,245.956451,13,1.216509
25361287.56,8987.431415,18,1.05513
25361377.86,2916.371661,2,1.529256
25383736.46,28140.45288,27,0.442537
25402157.12,262.689651,2,0.114618
25409848,12.48184,2,0.783064
25414590.48,14.451812,9,0.694156
25417748.57,7025.046793,3,1.111719
25423281.01,5993.871552,8,1.220899
25426443.83,60120.02256,29,1.344255
25432990.71,285933.1797,3,1.25392
25446383.27,9.530492,31,0.861705
25458271.11,5.781392,8,1.853745
25469776.88,25679.02272,28,1.212418
25501814.28,34.07882,14,1.237111
25528565.32,351.656819,6,0.068924
25536798.7,6029.843953,19,1.37422
25539996.17,1460352.891,3,1.412276
25543054.99,3.145248,5,0.639167
25545067.94,18726.53354,8,1.533285
25547392.48,216342.9243,5,1.085408
25563417.41,14039.60342,15,1.385289
25565842.98,16.878522,2,1.240505
25575756.88,347.481931,14,1.241545
25596033.61,403.784508,2,1.09263
25596215.76,451.154325,3,1.126357
25602331.86,400.194863,26,1.890656
25612475.92,21.069438,6,0.242068
25631398.17,834185.4098,28,0.668956
25633979.21,49148.26597,20,1.043612
25634884.06,24534.53351,11,1.926253
25645349.81,1515706.706,7,1.289023
25649096.44,36.747471,20,1.228314
25651855.87,2133085.29,3,0.514336
25674559.22,803.760122,32,0.111286
25681079.04,283330.7364,5,0.755799
25683852.25,168.337838,32,0.849905
25700211.36,131073.2455,2,1.486651
25703630.78,1113.027793,8,1.130568
25706865.03,256.002048,2,1.969197
25729492.02,9.536005,30,0.182818
25732768.26,13572.58797,29,0.300948
25744283.69,860415.1549,3,0.60539
25750580.89,2764.885785,2,1.446822
25757165.8,1164.519035,10,0.208006
25760665.62,278660.9872,3,1.417324
25761796.83,226614.7797,22,1.740265
25796339.29,10342.02927,6,1.984639
25803363.64,197.189271,10,1.522688
25803669.11,162.682637,2,0.133698
25814557.86,9201.090946,5,1.978125
25822746.44,43163.63741,6,1.49505
25834163.53,21475.82351,3,0.405
25856267.79,75.433286,2,1.219345
25858082.3,11.711108,7,0.94266
25878141.73,1372.340225,2,0.447774
25896273.56,6546.273719,2,1.193257
25898878.89,4.566801,3,0.541833
25903434.6,9899.495488,5,1.667089
25904200.18,1387015.58,2,0.038789
25918123.22,408269.2811,10,1.53364
25924813,769225.4099,15,1.303507
25937649.87,229521.7033,11,0.709598
25952714.8,16.207953,5,0.891449
25967846.19,8.383321,30,1.259377
25970531.38,6684.417616,19,1.555052
25979663.58,3.909114,5,0.079417
25982535.48,5850.197755,11,1.016527
25984702.93,149465.5007,2,0.948774
25993411.64,43525.53445,3,1.693805
25997686.77,6.946554,3,1.242883
26018762.84,605.225581,3,1.924282
26020725.09,422.612442,2,0.485582
26021083.16,2795436.975,27,1.291734
26040542.39,1508.100714,3,0.285727
26049328.41,6637.143914,9,1.324216
26052197.65,218.73587,5,1.91017
26070698.32,8.103927,3,0.791899
26078075.98,59.163729,4,1.298527
26080446.4,15147.47412,5,1.451356
26081021.41,486300.2663,12,0.436143
26085572.39,18051.52262,7,0.47919
26085964.87,2681507.27,8,0.844063
26092248.7,8687.827149,2,1.676635
26122442.35,221.088892,2,0.870797
26126799.02,64.357224,8,0.174127
26128610.75,4.55848,17,1.075713
26130616.17,30.301375,21,0.749466
26148436.34,318.096565,4,1.517754
26159225.32,158.773624,4,0.689605
26171015.01,685.432536,5,0.968066
26180199.73,17.081077,2,1.927205
26180270.42,188600.8852,3,1.603878
26187252.78,15898.12733,6,0.729014
26188231.87,4543.012658,4,0.593169
26212436.82,18845.81158,8,0.830903
26216003.25,62796.6298,4,0.256011
26232240.62,4116.991058,4,0.474599
26238333.46,73.535852,3,1.558399
26243165.47,127.266034,10,0.219374
26247530.75,3.676231,2,1.935124
26255432.48,6.193973,27,0.03512
26256311.77,60054.41536,2,0.557528
26265716.43,2048.419639,4,1.415553
26267385.16,90.126615,26,0.242933
26267694.63,78979.49994,3,1.235638
26268431.13,108.8433,20,0.176833
26285930.89,5085.796668,3,0.21582
26288807.63,4.079452,3,1.857673
26310857.13,228.922872,15,0.931014
26318109.42,219.909704,3,0.827812
26330297.3,614.327947,2,1.163572
26383432.25,3568.306102,3,1.721741
26390525.77,4.460519,2,1.525689
26394231.61,3521.481423,2,1.899972
26401854.4,6.478427,14,0.459282
26404432.61,55417.29789,18,0.065947
26417626.02,261.028465,6,0.845421
26424338.89,1137.370109,5,1.525999
26469267.43,94.084445,3,0.285726
26477028.26,299052.7142,7,1.222835
26477465.35,8.025813,18,1.410878
26487636.42,2184.789773,2,0.367859
26507803.85,1439.767867,18,1.26218
26510869.62,19.638645,3,0.287489
26516174.77,25.508182,2,1.796842
26534338.41,396.61988,2,1.351525
26535341.43,19659.28138,2,1.471987
26546088.88,10.508047,17,0.682023
26557292.9,2026.97798,13,0.294051
26562546.97,602658.6594,3,1.757763
26582310.77,1816.351424,2,0.558045
26589649.4,1280.925694,12,1.195244
26593525.06,3146.306477,14,1.413677
26618133.84,5.288926,4,1.785616
26623130.34,56.795235,20,0.637407
26623630.37,856680.7933,3,0.370331
26636866.63,250.266769,3,0.870146
26641830.12,909078.5965,2,0.626256
26660794.95,2707673.442,2,1.775857
26674689.35,2126798.19,13,1.137316
26695812.28,31.53295,2,1.932567
26704037.23,1024496.288,4,1.337762
26721165.65,1199922.886,5,0.834911
26761002.22,3.964289,3,0.100137
26763481.27,44.776222,4,1.564687
26806123.1,4.221127,2,1.493858
26807011.6,485071.3366,15,1.973449
26820583.56,1011.520472,14,1.283726
26822207.63,253177.0908,2,0.534349
26831728.59,156.247172,3,1.298715
26836955.21,1116.951556,7,1.812396
26841779.78,1061445.379,3,1.325198
26843654.05,8997.853299,7,1.17659
26853725.09,346719.5881,30,0.206703
26879937.56,1645336.891,3,0.168739
26886161.06,1868.010562,6,1.566616
26887910.25,513.425802,7,0.73066
26890779.35,2358043.232,2,1.957735
26892243.55,216657.6429,3,0.779909
26894707.7,98063.79382,3,1.517945
26898034.52,298702.9641,17,0.017077
26936618.32,5341.379845,4,1.043213
26943663.6,435.801262,11,0.050458
26943985.12,136233.817,12,0.325816
26954583.29,4.195836,7,1.10812
26955105.61,301.888793,2,0.35949
26997736.27,726995.2543,25,1.629207
26999552.74,325711.1096,5,0.411685
27002235.46,45863.11723,12,0.904212
27010340.89,1027.618865,6,0.27443
27024326.32,2251.921974,9,1.589966
27062227.02,91900.12626,4,0.365406
27069992.37,45.514991,17,0.742517
27073278.59,49.780601,19,0.307711
27089048.56,993865.234,2,1.827644
27091001.89,395.235202,16,0.617917
27100770.22,6182.325625,29,1.951707
27100820.41,3124763.824,2,0.713842
27146154.63,231811.8169,4,1.648921
27155500.78,5426.007072,4,0.459121
27157800.32,1176.556942,9,1.783565
27158056.6,58879.54581,12,1.520929
27174709.08,18.153865,8,0.294686
27175602.92,21.675677,2,1.999569
27188022.25,3.428278,3,1.313198
27195018.51,5.370356,4,1.745219
27221513.14,30374.31943,12,1.349342
27252038.04,24803.54797,3,1.477679
27264294.41,1099515.314,7,1.710364
27268604.31,129952.0276,3,1.492434
27271955.41,4.414432,15,0.038266
27276776.55,3540.221822,13,1.969887
27276799.72,6.173365,2,1.397242
27281804.03,91791.41963,4,1.732642
27284179.32,25.030164,5,0.647061
27291527.46,2085384.764,15,1.367189
27297501.06,717.079473,14,0.641794
27305862.37,1275246.767,25,0.304428
27317552.27,24.097211,29,0.696299
27321108.01,1591345.428,8,0.142152
27346714.94,440462.3502,29,0.953463
27346964.18,1611870.751,2,1.501295
27348432.01,179.210219,2,1.205031
27356482.07,4.46084,7,0.723257
27363993.47,31013.81664,4,0.867412
27380847.73,18.126739,28,1.541024
27383334.88,372752.1916,2,1.485883
27397500.08,64698.81145,3,0.765184
27398506.43,88.542112,15,1.858128
27408045.39,505.634329,21,1.850249
27436425.62,676.211438,4,0.7716
27445199.14,7715.538338,28,0.739476
27463578.35,22.702048,2,0.419
27470376.13,1460.057722,9,1.538721
27495782.65,34100.17867,2,1.674936
27496630.17,59.787783,29,1.583275
27500124.14,388948.387,7,0.190864
27510313.5,3305.753656,16,0.612583
27530090.36,1784.713316,2,0.624074
27531039.46,238681.4654,2,1.028023
27531626.86,10765.55203,3,0.025936
27533177.14,1237297.133,10,1.646585
27535588.47,4333.747818,8,0.623836
27537759.44,31222.25644,2,1.197555
27537795.91,78408.00023,5,0.030927
27560330.87,1123145.965,20,0.428807
27568453.22,26.326394,2,1.378719
27576228.46,5696.363084,2,0.187515
27578160.56,580029.6922,22,0.779292
27584787.89,42.643585,20,1.262263
27586677.12,18411.16122,7,0.51176
27592270.87,424.075932,8,0.840897
27648615.41,447581.9209,13,0.058306
27649691.86,2418.798747,2,1.990509
27657393.53,254309.8407,5,0.690671
27661792.55,428334.1386,4,0.982474
27678245.13,242.261967,2,1.415769
27680995.94,133.322127,25,0.642502
27687817.74,272.854774,7,0.450495
27710714.17,16.18234,19,0.371976
27719446.78,22439.36787,26,1.721856
27738803.27,3098.73706,19,1.071103
27749794.58,68654.33298,3,0.876122
27751068.34,44.074587,12,1.612026
27760138.8,206.777226,19,1.893155
27776280.52,5.472922,10,0.055096
27778874.59,1317.530864,21,1.400323
27780377.02,348011.1654,16,1.397256
27782707.59,4.209685,2,0.189326
27788993.64,2238632.105,10,0.458755
27806342.98,17960.20284,2,0.018399
27811138.38,49.5811,9,0.527868
27812792.81,4.6396,11,1.430996
27813135.43,8682.165073,8,1.526993
27813692.11,6437.008807,3,0.082553
27816397.74,8034.147446,9,0.828814
27825424.66,10158.09172,5,0.962559
27825473.95,11.128163,16,1.220824
27861660.44,1676.848114,4,1.383806
27882351.01,27986.63923,14,1.382806
27922954.57,20794.53897,30,0.624349
27927649.1,8.040194,3,0.47716
27958629.6,20918.07803,2,0.930246
27962645.22,1798.862015,3,0.918723
27968147,2516.583269,7,1.919803
27971696.38,9.24621,18,0.880018
27985095.98,1696.046717,5,0.455189
28009139.02,389331.2367,19,0.662365
28020174.98,539.957864,13,0.788336
28021883.5,6.715313,3,0.104282
28031644.85,17194.53652,2,1.78969
28048572.42,11091.8609,10,0.022835
28056713.21,121.369537,6,1.688426
28070107.14,1238588.965,4,0.187644
28078463.93,1002.641231,10,0.296606
28085788.15,2778039.341,21,1.544634
28095078.52,21.483802,10,0.778033
28108846.85,7920.003929,9,1.817351
28112942.47,359.980229,19,0.290428
28123569.34,781.174148,2,1.357477
28133046.86,12.905466,24,0.03006
28136208.69,2672.674745,3,1.188726
28148613.47,2539112.353,5,1.889784
28156681.57,42.236878,26,0.132675
28163170.02,71195.99554,5,0.720056
28167668.6,49171.96168,3,1.501219
28170306.91,18.474884,6,1.351851
28173323.86,781.467353,10,1.953033
28174407.99,109.081207,30,0.595512
28184774.69,84099.408,4,0.569451
28191714.75,204028.7753,7,1.871515
28200750.44,8016.462174,20,1.335376
28214924.34,1210.94676,5,1.434277
28220016.24,1610.072505,6,0.458155
28226765.44,16.901428,11,0.956985
28227901.88,289614.9655,2,0.568169
28228283.38,146412.0153,24,0.979105
28254160.67,681592.1471,3,1.859708
28259196.27,29.843564,31,0.094204
28282354.1,22493.78632,4,1.203575
28285002.65,12.733457,32,0.900543
28293565.35,342.390454,5,1.152228
28300001.59,5306.701631,5,0.858591
28321300.53,3157.994595,24,0.787386
28328706.98,2918549.288,8,0.912275
28335938.51,6297.080025,11,1.625124
28341766.72,8972.924701,3,1.093814
28343493.23,1988435.879,4,0.493108
28343575.94,124703.1042,2,0.786036
28365589.29,3441.541037,12,0.040907
28385936.61,2727.714654,23,1.44208
28386634.49,47.78207,6,1.224043
28390878.9,29.208732,8,1.808882
28395668.53,91666.82266,11,1.960202
28410721.5,2205661.021,14,0.586928
28411236.47,771.68991,21,1.287433
28413772.6,131914.8835,24,1.328531
28415297.06,11817.17488,11,0.704689
28418779.75,3.03454,4,0.576484
28443306.53,832419.5984,10,1.513329
28447716.74,2210428.586,20,0.784092
28462637.63,342.787315,11,0.179189
28486883.23,477064.2788,14,1.987879
28500714.79,405495.8084,2,1.86593
28511611.49,20129.82561,3,1.400212
28533398.03,157737.779,18,1.512722
28536818,716.982536,6,1.11753
28539305.88,147014.481,2,0.880605
28560811.02,4404.028296,13,1.730052
28574245.61,13.61446,4,0.75033
28579744.72,53415.67615,11,1.547021
28584788.36,631678.6372,2,0.842666
28587943.69,17.467343,2,0.470267
28589911.94,3.492147,5,1.889682
28600810.65,6.55768,30,0.113645
28607717.36,225.291401,2,1.724964
28633528.5,1234.056155,4,1.494714
28635788.67,363.23691,2,1.960174
28638921.39,53959.97292,23,1.51679
28644283.86,9060.598124,27,0.081732
28653213.15,511.745273,8,0.755443
28660029.76,550826.6724,13,1.057538
28668460.96,12672.47168,2,1.625653
28678101.07,13829.59007,12,0.92425
28685725.53,41.226452,3,0.70464
28700058.61,1250015.743,7,0.364787
28730545.48,10124.57832,4,1.244041
28733133.48,16.080841,19,1.010058
28738669.18,1201503.521,3,1.471511
28743707.66,13.776537,4,0.581782
28744370.67,101410.6586,14,0.452522
28747766.49,1743.411605,2,0.4608
28799620.21,137.13003,3,0.69283
28816061.22,14.699425,2,0.041552
28820025.74,10817.80334,7,1.834622
28832217.97,3873.706332,5,1.271598
28881864.27,8331.076116,7,1.533079
28885953.39,2171.63388,3,1.384261
28887043.3,48545.37861,30,0.238749
28888341.07,211.584587,2,1.787332
28890810.92,7303.861537,24,0.649031
28904753.99,14996.57505,32,1.351086
28906944.42,39235.53706,18,0.712019
28911700.4,3.687667,25,1.7399
28916288.67,124098.294,5,1.210159
28924163.29,2406.186825,2,1.211123
28930625.45,613.820244,26,0.866368
28939270.91,35268.93274,4,0.814642
28944806.55,53.329055,2,0.774441
28951999.32,3.115299,8,0.803979
28964306.77,4.434055,10,1.377774
28970688.46,20.036387,2,1.423129
28977700.56,72.079592,2,0.848972
28979500.76,345340.7564,4,0.304197
28983197.08,67138.43593,5,1.434647
29023943.21,46.587426,2,1.186917
29024110.93,601589.3762,9,1.240691
29037291.36,21.520475,12,0.749378
